kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_buy_sig_date,sig_buy_sig_w_close,sig_buy_mtf_score,sig_buy_emasma_score,sig_buy_early_score,sig_buy_near_score,sig_buy_gap_w,sig_buy_atr_dist,sig_buy_freshness_days,sig_sell_sig_date,sig_sell_sig_w_close,sig_sell_mtf_score,sig_sell_emasma_score,sig_sell_early_score,sig_sell_near_score,sig_sell_gap_w,sig_sell_atr_dist,sig_sell_freshness_days
SELL,12,XLK,2020-06-02,46.74,691.71,2020-04-28,43.1,14.91,16.17,2517.84,2501.67,8.39,24,rotation (out of top-N),2020-04-27,42.34,,0.74,4.6,,3.69,,14,2020-06-01,48.29,,3.01,3.4,,15.03,,49
SELL,13,SMH,2020-06-09,72.54,494.62,2020-06-02,68.17,16.86,17.94,2161.51,2143.57,6.36,5,rotation (out of top-N),2020-06-01,73.57,,3.3,3.7,,16.5,,28,2020-06-08,70.3,,2.15,3.9,,10.73,,35
SELL,14,VGT,2020-07-21,35.4,1073.5,2020-06-02,31.41,16.86,19.0,4283.26,4264.25,12.65,34,rotation (out of top-N),2020-06-01,32.38,,3.01,3.8,,15.07,,28,2020-07-20,33.71,,2.88,2.0,,14.42,,77
SELL,15,XLK,2020-07-14,50.14,742.97,2020-06-09,48.29,17.94,18.63,1374.49,1355.86,3.78,24,rotation (out of top-N),2020-06-08,47.34,,2.43,3.5,,12.17,,56,2020-07-13,51.01,,3.35,1.6,,16.73,,91
SELL,16,SMH,2020-08-18,83.78,493.42,2020-07-14,75.46,18.62,20.67,4105.21,4084.54,10.97,25,rotation (out of top-N),2020-07-13,77.19,,3.52,2.0,,17.58,,70,2020-08-17,82.34,,4.2,1.2,,20.99,,105
SELL,17,VUG,2020-07-28,34.26,1082.74,2020-07-21,35.08,18.99,18.55,-887.84,-906.39,-2.39,5,rotation (out of top-N),2020-07-20,33.89,,3.05,2.1,,15.24,,70,2020-07-27,35.02,,3.66,1.8,,18.29,,77
SELL,18,VGT,2020-09-15,37.37,1083.79,2020-07-28,34.21,18.54,20.25,3424.78,3404.53,9.18,34,rotation (out of top-N),2020-07-27,35.44,,3.87,1.6,,19.37,,84,2020-09-14,35.77,,2.85,1.3,,14.23,,133
SELL,19,XLK,2020-09-15,55.91,753.25,2020-08-18,54.85,20.66,21.06,798.44,777.38,1.88,19,rotation (out of top-N),2020-08-17,56.31,,4.8,0.8,,23.98,,126,2020-09-14,53.37,,2.79,1.3,,13.97,,154
SELL,20,SMH,2021-02-23,116.18,488.16,2020-09-15,82.95,20.25,28.36,16221.58,16193.22,39.99,110,rotation (out of top-N),2020-09-14,81.07,,3.2,1.2,,16.01,,133,2021-02-22,116.89,,5,0.6,,27.36,,294
SELL,21,XLB,2020-09-22,28.27,1372.64,2020-09-15,29.5,20.25,19.4,-1688.35,-1707.75,-4.22,5,rotation (out of top-N),2020-09-14,29.22,,3.35,2.0,,16.75,,70,2020-09-21,27.9,,2.27,2.1,,11.35,,77
SELL,22,XLY,2020-09-22,67.98,572.1,2020-09-15,70.78,20.25,19.45,-1601.87,-1621.31,-4.0,5,rotation (out of top-N),2020-09-14,68.56,,3.09,1.6,,15.47,,98,2020-09-21,68.72,,3.05,1.5,,15.26,,105
SELL,23,QQQ,2020-09-29,266.94,149.09,2020-09-22,260.51,19.42,19.9,958.65,938.75,2.42,5,rotation (out of top-N),2020-09-21,261.96,,3.25,1.2,,16.25,,161,2020-09-28,264.62,,3.33,1.2,,16.66,,168
SELL,24,VGT,2020-10-27,37.69,1063.51,2020-09-22,36.52,19.42,20.04,1244.31,1224.26,3.15,25,rotation (out of top-N),2020-09-21,36.61,,3.24,1.2,,16.21,,140,2020-10-26,35.85,,2.08,1.5,,10.42,,175
SELL,25,XLY,2020-10-13,74.09,567.56,2020-09-29,70.12,19.9,21.03,2253.2,2232.17,5.61,10,rotation (out of top-N),2020-09-28,70.79,,3.64,1.2,,18.18,,112,2020-10-12,72.98,,4.1,1.0,,20.48,,126
SELL,26,QQQ,2020-10-20,274.5,147.02,2020-10-13,285.87,21.01,20.18,-1671.6,-1691.78,-4.03,5,rotation (out of top-N),2020-10-12,278.31,,4.17,1.0,,20.85,,182,2020-10-19,274.68,,3.7,1.1,,18.5,,189
SELL,27,XLY,2020-11-03,69.48,556.37,2020-10-20,72.5,20.17,19.33,-1680.25,-1699.58,-4.21,10,rotation (out of top-N),2020-10-19,73.05,,4.0,1.0,,19.98,,133,2020-11-02,72.94,,3.74,1.1,,18.71,,147
SELL,28,QQQ,2020-11-10,275.18,147.58,2020-10-27,271.47,20.03,20.31,547.52,527.22,1.32,10,rotation (out of top-N),2020-10-26,259.86,,2.31,1.4,,11.55,,196,2020-11-09,280.65,,3.75,1.1,,18.76,,210
SELL,29,VGT,2020-11-10,38.6,1067.65,2020-11-03,36.19,19.32,20.61,2573.04,2552.43,6.61,5,rotation (out of top-N),2020-11-02,39.41,,4.11,1.0,,20.54,,182,2020-11-09,39.13,,3.8,1.1,,19.0,,189
SELL,30,XLI,2020-11-17,80.02,527.83,2020-11-10,77.45,20.44,21.12,1356.51,1335.39,3.27,5,rotation (out of top-N),2020-11-09,78.7,,4.12,1.6,,20.6,,84,2020-11-16,79.57,,4.36,1.4,,21.79,,91
SELL,31,IWM,2021-03-02,211.45,255.69,2020-11-10,159.88,20.44,27.03,13186.04,13159.01,32.19,75,rotation (out of top-N),2020-11-09,161.92,,4.3,1.4,,21.51,,91,2021-03-01,203.76,,5,0.7,,26.07,,203
SELL,32,IJR,2021-04-06,101.97,551.09,2020-11-17,76.64,21.12,28.1,13959.01,13930.91,32.98,94,rotation (out of top-N),2020-11-16,76.89,,4.52,1.4,,22.6,,91,2021-04-05,100.92,,5,0.7,,25.9,,231
SELL,33,XLE,2021-04-20,19.88,2871.27,2021-02-23,19.74,28.34,28.54,401.98,373.44,0.66,39,rotation (out of top-N),2021-02-22,19.65,,5,1.0,,31.26,,84,2021-04-19,19.62,,4.46,0.9,,22.28,,140
SELL,34,XLF,2021-03-09,30.8,1785.28,2021-03-02,30.27,27.02,27.49,946.2,918.7,1.7,5,rotation (out of top-N),2021-03-01,30.65,,5,0.7,,26.68,,140,2021-03-08,31.62,,5,0.5,,29.59,,147
SELL,35,IWM,2021-03-23,208.98,263.83,2021-03-09,208.31,27.48,27.57,176.77,149.2,0.27,10,rotation (out of top-N),2021-03-08,218.87,,5,0.3,,33.77,,210,2021-03-22,206.96,,4.69,0.8,,23.47,,224
SELL,36,XLF,2021-03-30,31.28,1805.04,2021-03-23,30.53,27.55,28.23,1353.78,1325.55,2.41,5,rotation (out of top-N),2021-03-22,31.41,,5,0.7,,26.17,,161,2021-03-29,31.48,,5,0.7,,25.05,,168
SELL,37,SMH,2021-04-13,123.78,491.53,2021-03-30,114.81,28.22,30.42,4409.03,4378.61,7.76,9,rotation (out of top-N),2021-03-29,122.71,,5,0.7,,26.12,,329,2021-04-12,122.45,,4.57,0.9,,22.83,,343
SELL,38,XLF,2021-07-13,33.88,1774.05,2021-04-06,31.66,28.08,30.05,3938.38,3908.33,6.96,68,rotation (out of top-N),2021-04-05,32.11,,5,0.7,,26.12,,175,2021-07-12,33.12,,2.43,1.4,,12.14,,273
SELL,39,IJR,2021-05-11,99.87,602.49,2021-04-13,100.93,30.4,30.09,-638.64,-668.72,-1.1,20,rotation (out of top-N),2021-04-12,102.08,,5,0.7,,25.75,,238,2021-05-10,102.5,,4.14,1.0,,20.71,,266
SELL,40,IJH,2021-04-27,51.16,1143.37,2021-04-20,49.9,28.53,29.25,1440.65,1411.4,2.47,5,rotation (out of top-N),2021-04-19,50.84,,4.66,0.8,,23.29,,259,2021-04-26,50.44,,4.22,0.9,,21.1,,266
SELL,41,XLE,2021-07-13,21.89,2949.79,2021-04-27,19.82,29.23,32.29,6106.07,6073.79,10.39,53,rotation (out of top-N),2021-04-26,20.38,,5,0.7,,25.93,,147,2021-07-12,20.29,,1.91,1.5,,9.54,,224
SELL,42,XLB,2021-05-25,39.47,1536.91,2021-05-11,39.13,30.07,30.33,522.55,492.22,0.82,10,rotation (out of top-N),2021-05-10,39.64,,4.42,0.9,,22.1,,308,2021-05-24,39.34,,3.81,1.0,,19.06,,322
SELL,43,IJR,2021-06-08,106.16,590.78,2021-05-25,102.63,30.32,31.36,2085.44,2054.08,3.39,9,rotation (out of top-N),2021-05-24,103.99,,4.0,1.0,,20.0,,280,2021-06-07,105.76,,3.89,1.0,,19.45,,294
SELL,44,XLRE,2021-09-21,39.53,1654.82,2021-06-08,37.88,31.34,32.71,2730.45,2697.74,4.3,73,rotation (out of top-N),2021-06-07,38.2,,3.99,1.0,,19.94,,287,2021-09-20,39.06,,2.06,1.5,,10.32,,392
SELL,45,XLC,2021-07-27,79.63,798.4,2021-07-13,78.02,31.15,31.79,1285.42,1253.64,2.01,10,rotation (out of top-N),2021-07-12,76.81,,2.5,1.4,,12.49,,406,2021-07-26,78.27,,2.58,1.4,,12.91,,420
SELL,46,XLK,2021-09-14,75.78,856.24,2021-07-13,72.75,31.15,32.44,2594.4,2561.95,4.11,44,rotation (out of top-N),2021-07-12,72.38,,2.63,1.3,,13.16,,455,2021-09-13,74.88,,2.07,1.5,,10.35,,518
SELL,47,VGT,2021-08-03,49.84,1269.22,2021-07-27,50.09,31.79,31.63,-317.31,-348.93,-0.55,5,rotation (out of top-N),2021-07-26,49.85,,2.63,1.3,,13.14,,448,2021-08-02,50.37,,2.68,1.3,,13.39,,455
SELL,48,XLF,2021-08-17,35.05,1880.62,2021-08-03,33.62,31.61,32.96,2689.29,2656.33,4.2,10,rotation (out of top-N),2021-08-02,34.72,,2.84,1.3,,14.22,,294,2021-08-16,34.56,,2.32,1.4,,11.59,,308
SELL,49,XLV,2021-08-24,125.56,529.76,2021-08-17,124.36,32.94,33.26,635.72,602.46,0.91,5,rotation (out of top-N),2021-08-16,125.52,,2.74,1.3,,13.71,,483,2021-08-23,124.15,,2.37,1.4,,11.84,,490
SELL,50,XLF,2021-08-31,35.23,1904.43,2021-08-24,34.91,33.24,33.55,609.42,575.87,0.87,5,rotation (out of top-N),2021-08-23,35.76,,2.89,1.3,,14.44,,315,2021-08-30,34.91,,2.18,1.5,,10.9,,322
SELL,51,VUG,2021-09-28,48.34,1344.68,2021-08-31,49.87,33.53,32.5,-2057.36,-2089.87,-3.12,19,rotation (out of top-N),2021-08-30,50.06,,2.8,1.3,,14.01,,476,2021-09-27,47.61,,1.26,1.7,,6.32,,504
SELL,52,QQQ,2021-09-21,356.49,177.17,2021-09-14,366.05,32.43,31.58,-1693.78,-1725.36,-2.66,5,rotation (out of top-N),2021-09-13,362.15,,2.07,1.5,,10.37,,518,2021-09-20,362.06,,1.96,1.5,,9.82,,525
SELL,53,VGT,2021-09-28,49.93,1284.79,2021-09-21,50.0,32.12,32.07,-89.94,-122.01,-0.19,5,rotation (out of top-N),2021-09-20,51.1,,2.07,1.5,,10.37,,504,2021-09-27,49.31,,1.22,1.7,,6.11,,511
SELL,54,XLK,2021-09-28,73.91,868.57,2021-09-21,73.96,32.12,32.1,-43.43,-75.53,-0.12,5,rotation (out of top-N),2021-09-20,75.6,,2.17,1.5,,10.83,,525,2021-09-27,73.12,,1.35,1.7,,6.76,,532
SELL,55,XLE,2021-11-09,24.83,2868.87,2021-09-28,22.45,32.2,35.62,6827.92,6792.3,10.55,30,rotation (out of top-N),2021-09-27,22.71,,2.38,1.4,,11.89,,301,2021-11-08,24.28,,2.66,1.3,,13.32,,343
SELL,56,XLRE,2021-10-05,38.34,1687.35,2021-09-28,38.17,32.2,32.35,286.85,254.5,0.4,5,rotation (out of top-N),2021-09-27,38.22,,1.46,1.6,,7.32,,399,2021-10-04,37.96,,1.21,1.7,,6.03,,406
SELL,57,XLF,2021-10-26,37.46,1805.61,2021-09-28,35.67,32.2,33.82,3232.05,3198.23,4.97,20,rotation (out of top-N),2021-09-27,35.14,,1.72,1.6,,8.6,,350,2021-10-25,37.08,,2.3,1.4,,11.48,,378
SELL,58,XLK,2021-10-12,73.19,904.36,2021-10-05,71.57,32.36,33.1,1465.06,1431.97,2.21,5,rotation (out of top-N),2021-10-04,73.31,,1.32,1.7,,6.61,,539,2021-10-11,75.22,,1.78,1.6,,8.89,,546
SELL,59,XLRE,2021-10-26,40.74,1737.75,2021-10-12,38.07,33.08,35.4,4639.8,4604.4,6.96,10,rotation (out of top-N),2021-10-11,39.31,,1.81,1.5,,9.06,,413,2021-10-25,40.68,,2.26,1.4,,11.29,,427
SELL,60,VUG,2021-11-02,51.0,1370.68,2021-10-26,50.46,34.58,34.95,740.17,705.21,1.02,5,rotation (out of top-N),2021-10-25,51.0,,2.37,1.4,,11.85,,532,2021-11-01,52.19,,2.75,1.3,,13.74,,539
SELL,61,XLY,2021-12-07,98.65,725.45,2021-10-26,95.34,34.58,35.78,2401.24,2365.46,3.42,29,rotation (out of top-N),2021-10-25,96.66,,2.82,1.3,,14.12,,504,2021-12-06,98.51,,2.47,1.4,,12.36,,546
SELL,62,SMH,2022-01-25,130.44,520.66,2021-11-02,134.26,34.95,33.96,-1988.93,-2022.88,-2.89,57,rotation (out of top-N),2021-11-01,143.89,,3.3,1.2,,16.49,,546,2022-01-24,127.63,,-0.58,2.1,,-2.88,,630
SELL,63,XLK,2022-01-04,84.98,877.25,2021-11-09,81.16,35.6,37.27,3351.11,3313.83,4.65,38,rotation (out of top-N),2021-11-08,80.72,,2.84,1.3,,14.21,,574,2022-01-03,80.2,,1.59,1.6,,7.93,,630
SELL,64,VGT,2021-12-14,54.26,1316.1,2021-12-07,54.35,35.76,35.71,-118.45,-154.15,-0.22,5,rotation (out of top-N),2021-12-06,55.76,,2.81,1.3,,14.07,,581,2021-12-13,53.67,,1.84,1.5,,9.2,,588
SELL,65,XLRE,2021-12-21,42.59,1686.57,2021-12-14,42.32,35.69,35.92,455.37,419.46,0.59,5,rotation (out of top-N),2021-12-13,42.58,,2.25,1.4,,11.25,,476,2021-12-20,42.83,,2.23,1.4,,11.13,,483
SELL,66,VGT,2021-12-28,56.68,1337.96,2021-12-21,53.66,35.9,37.92,4040.64,4002.72,5.58,4,rotation (out of top-N),2021-12-20,55.43,,2.41,1.4,,12.04,,595,2021-12-27,55.63,,2.35,1.4,,11.74,,602
SELL,67,XLRE,2022-01-04,44.16,1734.06,2021-12-28,43.71,37.9,38.29,780.33,742.04,0.98,5,rotation (out of top-N),2021-12-27,44.46,,2.91,1.3,,14.55,,490,2022-01-03,42.28,,1.67,1.6,,8.34,,497
SELL,68,XLE,2023-01-31,39.58,3045.82,2022-01-04,24.79,37.75,60.28,45047.71,44987.43,59.58,269,rotation (out of top-N),2022-01-03,26.21,,3.68,1.1,,18.42,,399,2023-01-30,38.3,,1.18,1.7,,5.89,,791
SELL,69,XLP,2022-03-08,66.2,1103.4,2022-01-04,68.43,37.75,36.52,-2460.59,-2497.11,-3.31,43,rotation (out of top-N),2022-01-03,68.73,,1.88,1.5,,9.4,,532,2022-03-07,63.42,,-0.22,2.1,,-1.1,,595
SELL,70,VTV,2022-02-01,130.81,532.6,2022-01-25,127.53,33.96,34.83,1746.93,1712.1,2.52,5,rotation (out of top-N),2022-01-24,129.59,,0.63,1.8,,3.15,,511,2022-01-31,131.45,,0.88,1.8,,4.39,,518
SELL,71,XLF,2022-03-01,35.3,1924.12,2022-02-01,36.19,34.82,33.96,-1712.47,-1746.43,-2.51,19,rotation (out of top-N),2022-01-31,37.11,,1.05,1.7,,5.23,,476,2022-02-28,34.45,,-0.54,2.1,,-2.72,,504
SELL,72,XLU,2022-10-04,30.3,2292.75,2022-03-01,29.61,33.94,34.74,1582.0,1547.26,2.28,150,rotation (out of top-N),2022-02-28,30.97,,1.27,1.7,,6.34,,511,2022-10-03,28.45,,-1.95,2.5,,-9.75,,728
SELL,73,VTV,2022-03-29,135.35,570.23,2022-03-08,128.03,36.5,38.59,4174.07,4135.48,5.66,15,rotation (out of top-N),2022-03-07,127.27,,0.1,2.0,,0.51,,553,2022-03-28,133.95,,1.01,1.7,,5.03,,574
SELL,74,XLP,2022-05-17,68.7,1138.93,2022-03-29,67.73,38.57,39.12,1104.76,1065.64,1.38,34,rotation (out of top-N),2022-03-28,68.36,,1.17,1.7,,5.85,,616,2022-05-16,63.05,,-0.81,2.2,,-4.03,,665
SELL,75,VTV,2022-05-24,125.43,609.36,2022-05-17,128.34,39.1,38.22,-1773.23,-1811.44,-2.32,5,rotation (out of top-N),2022-05-16,123.77,,-0.75,2.2,,-3.74,,623,2022-05-23,131.15,,0.37,1.9,,1.87,,630
SELL,76,XLB,2022-06-07,39.8,1990.47,2022-05-24,38.38,38.2,39.61,2826.47,2786.86,3.65,9,rotation (out of top-N),2022-05-23,40.08,,0.53,4.9,,2.67,,0,2022-06-06,37.47,,-0.8,5.0,,-3.99,,14
SELL,77,XLP,2022-06-14,62.74,1218.15,2022-06-07,65.0,39.59,38.21,-2753.02,-2791.23,-3.53,5,rotation (out of top-N),2022-06-06,64.14,,-0.52,2.1,,-2.61,,686,2022-06-13,61.38,,-1.35,2.3,,-6.74,,693
SELL,78,XLP,2022-08-30,66.91,1110.8,2022-08-16,68.77,38.19,37.16,-2066.09,-2103.25,-2.75,10,rotation (out of top-N),2022-08-15,69.1,,0.72,4.8,,3.61,,0,2022-08-29,65.2,,-0.48,4.9,,-2.42,,14
SELL,79,XLV,2022-11-22,126.79,1140.48,2022-11-15,125.99,71.84,72.3,912.38,840.08,0.58,5,rotation (out of top-N),2022-11-14,126.43,,0.76,4.8,,3.82,,0,2022-11-21,128.86,,1.12,4.6,,5.59,,7
SELL,80,XLI,2023-01-24,94.53,762.76,2022-11-22,94.74,36.13,36.05,-160.18,-196.23,-0.27,41,rotation (out of top-N),2022-11-21,95.78,,1.65,4.6,,8.23,,0,2023-01-23,96.08,,1.67,2.5,,8.34,,63
SELL,81,DIA,2022-11-29,317.56,226.92,2022-11-22,318.46,36.13,36.03,-204.23,-240.26,-0.33,4,rotation (out of top-N),2022-11-21,322.82,,1.35,4.7,,6.74,,0,2022-11-28,323.96,,1.41,4.5,,7.04,,7
SELL,82,XLV,2023-01-10,125.8,564.65,2022-11-29,127.62,36.03,35.52,-1027.66,-1063.17,-1.48,28,rotation (out of top-N),2022-11-28,131.33,,1.48,4.4,,7.4,,14,2023-01-09,127.79,,0.86,3.9,,4.29,,56
SELL,83,EFA,2023-03-14,61.57,1162.56,2023-01-10,61.07,35.5,35.79,581.28,545.49,0.77,43,rotation (out of top-N),2023-01-09,63.04,,2.11,4.1,,10.55,,21,2023-03-13,60.04,,0.83,2.4,,4.15,,84
SELL,84,SMH,2023-04-25,120.88,621.97,2023-01-24,115.87,36.03,37.59,3116.06,3078.46,4.27,63,rotation (out of top-N),2023-01-23,118.03,,2.33,4.3,,11.67,,7,2023-04-24,121.96,,2.16,1.8,,10.79,,98
SELL,85,IJH,2023-02-07,50.72,2439.63,2023-01-31,49.38,60.23,61.87,3269.11,3207.24,2.66,5,rotation (out of top-N),2023-01-30,51.43,,2.33,2.4,,11.64,,63,2023-02-06,50.15,,1.73,2.4,,8.64,,70
SELL,86,XLE,2023-02-14,39.78,3223.22,2023-02-07,38.37,61.84,64.11,4544.73,4480.62,3.62,5,rotation (out of top-N),2023-02-06,40.19,,2.15,1.5,,10.77,,798,2023-02-13,37.65,,0.71,1.8,,3.57,,805
SELL,87,XLI,2023-03-14,94.72,1313.45,2023-02-14,97.57,64.08,62.2,-3743.33,-3805.53,-2.97,19,rotation (out of top-N),2023-02-13,97.88,,1.91,2.1,,9.55,,84,2023-03-13,91.84,,0.38,2.0,,1.89,,112
SELL,88,VGT,2023-04-04,47.29,2256.93,2023-03-14,43.39,48.96,53.37,8802.04,8748.68,8.93,15,rotation (out of top-N),2023-03-13,44.83,,1.48,3.9,,7.4,,42,2023-04-03,46.61,,2.08,2.4,,10.42,,63
SELL,89,XLK,2023-04-11,72.75,1451.01,2023-03-14,67.49,48.96,52.78,7632.29,7579.51,7.74,19,rotation (out of top-N),2023-03-13,70.02,,1.66,3.9,,8.3,,42,2023-04-10,72.72,,2.16,2.3,,10.78,,70
SELL,90,XLC,2023-04-18,57.07,1898.29,2023-04-04,56.22,53.36,54.17,1613.54,1559.38,1.46,9,rotation (out of top-N),2023-04-03,56.88,,2.36,3.6,,11.82,,49,2023-04-17,55.68,,1.83,2.5,,9.17,,63
SELL,91,EFA,2023-05-09,65.5,1638.33,2023-04-11,64.4,52.75,53.66,1802.16,1748.51,1.66,20,rotation (out of top-N),2023-04-10,65.44,,2.39,1.5,,11.95,,112,2023-05-08,65.37,,2.03,1.5,,10.15,,140
SELL,92,XLK,2023-07-25,86.77,1472.39,2023-04-18,73.54,54.14,63.88,19479.73,19415.85,17.93,67,rotation (out of top-N),2023-04-17,72.28,,1.96,2.2,,9.78,,77,2023-07-24,87.22,1.7,4.37,0.9,3.2,21.84,0.91,175
SELL,93,XLC,2023-05-02,57.62,1357.7,2023-04-25,55.36,37.58,39.12,3068.41,3029.29,4.03,5,rotation (out of top-N),2023-04-24,57.82,,2.63,2.2,,13.14,,70,2023-05-01,56.3,,2.01,2.2,,10.04,,77
SELL,94,SMH,2023-05-09,121.93,636.42,2023-05-02,122.86,39.1,38.8,-591.87,-630.67,-0.81,5,rotation (out of top-N),2023-05-01,122.71,,2.26,1.7,,11.29,,105,2023-05-08,121.25,,1.98,1.6,,9.91,,112
SELL,95,VGT,2023-05-16,47.61,1957.65,2023-05-09,47.19,46.19,46.6,822.21,775.61,0.84,5,rotation (out of top-N),2023-05-08,47.31,,2.19,1.8,,10.93,,98,2023-05-15,49.23,,3.06,1.5,,15.3,,105
SELL,96,XLC,2023-05-23,59.48,1628.44,2023-05-09,56.73,46.19,48.43,4478.22,4429.79,4.8,10,rotation (out of top-N),2023-05-08,57.63,,2.5,2.0,,12.48,,84,2023-05-22,60.0,,3.34,1.5,,16.71,,98
SELL,97,SMH,2023-09-12,147.4,751.52,2023-05-16,124.02,46.6,55.39,17570.44,17515.05,18.79,81,rotation (out of top-N),2023-05-15,131.51,,3.78,1.1,,18.89,,119,2023-09-11,144.84,1.3,2.09,1.5,4.2,10.46,1.16,238
SELL,98,VGT,2023-07-05,53.96,1970.48,2023-05-23,49.13,48.4,53.16,9517.41,9464.24,9.78,28,rotation (out of top-N),2023-05-22,51.35,,3.98,1.1,,19.92,,112,2023-07-03,53.52,,3.98,1.0,,19.92,,154
SELL,99,QQQ,2023-07-18,375.41,293.26,2023-07-05,362.37,53.13,55.05,3824.13,3769.08,3.55,9,rotation (out of top-N),2023-07-03,359.96,1.4,4.02,1.0,3.6,20.11,0.57,140,2023-07-17,369.18,1.4,4.19,1.0,3.5,20.93,0.54,154
SELL,100,VGT,2023-07-25,55.25,1973.74,2023-07-18,55.75,55.02,54.52,-986.87,-1041.4,-0.95,5,rotation (out of top-N),2023-07-17,55.04,1.5,4.19,1.0,3.4,20.94,0.69,168,2023-07-24,55.62,1.5,4.22,0.9,3.5,21.12,0.65,175
SELL,101,QQQ,2023-10-31,343.73,319.35,2023-07-25,370.48,59.16,54.89,-8542.66,-8597.55,-7.27,69,rotation (out of top-N),2023-07-24,376.9,1.6,4.48,0.9,3.3,22.38,0.74,161,2023-10-30,361.92,1.1,1.45,1.6,4.6,7.26,1.05,259
SELL,102,XLC,2023-08-22,63.58,1858.52,2023-07-25,63.66,59.16,59.08,-148.68,-207.76,-0.18,20,rotation (out of top-N),2023-07-24,66.52,,4.39,0.9,,21.97,,161,2023-08-21,63.21,1.3,2.47,1.4,4.1,12.33,1.03,189
SELL,103,XLK,2023-09-12,84.43,1421.11,2023-08-22,83.15,59.08,59.99,1819.02,1759.02,1.49,14,rotation (out of top-N),2023-08-21,82.7,1.4,2.49,1.4,4.0,12.46,1.1,203,2023-09-11,82.79,1.1,2.07,1.5,4.4,10.36,0.84,224
SELL,104,XLC,2023-11-28,68.2,1758.32,2023-09-12,65.57,57.65,59.96,4624.38,4564.42,3.96,54,rotation (out of top-N),2023-09-11,65.27,1.3,2.7,1.3,4.1,13.51,0.87,210,2023-11-27,67.76,0.8,2.0,1.5,4.7,10.0,0.49,287
