kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_sig_date,sig_sig_w_close,sig_sig_w_ema,sig_sig_w_sma,sig_sig_d_close,sig_sig_d_ema,sig_sig_d_sma,sig_sig_h_close,sig_sig_h_atr,sig_gap_w,sig_atr_dist,sig_freshness_days,sig_emasma_score,sig_mtf_score,sig_early_score,sig_near_score
SELL,307,BAX,2026-08-06,27.45,179102.0,2026-08-04,27.82,2490.86,2458.62,-64476.72,-66935.34,-1.34,2,rotation (out of top-N),2026-08-05,27.23,24.07,19.98,27.25,25.71,22.41,27.33,26.46,36.32,3.19,37,5,5.3,2.6,2.3
SELL,312,CSW,2026-08-06,340.88,14422.4,2026-08-05,351.52,2534.88,2458.19,-153382.26,-155840.45,-3.07,1,rotation (out of top-N),2026-08-05,340.52,310.41,290.03,342.34,317.98,286.69,345.35,331.58,17.41,3.99,2,3.48,5.5,4.1,3.6
SELL,311,HPE,2026-08-06,51.38,96991.83,2026-08-05,52.27,2534.88,2491.72,-86322.73,-88814.45,-1.75,1,rotation (out of top-N),2026-08-05,53.01,46.71,31.19,53.54,48.94,46.92,53.21,51.21,69.95,3.76,128,5,5.5,-1,0.5
BUY,318,AEHR,2026-08-07,102.35,43226.23,,,2212.1,,,,,,,2026-08-06,95.39,92.14,61.83,95.99,88.99,88.5,99.68,90.74,54.27,8.97,395,5,5.7,-0.7,0.0
BUY,317,CRL,2026-08-07,262.56,16850.26,,,2212.1,,,,,,,2026-08-06,260.26,230.52,193.77,262.94,241.3,219.02,265.7,255.58,34.31,3.81,38,5,5.6,2.7,1.8
BUY,316,ELF,2026-08-07,92.23,47969.25,,,2212.1,,,,,,,2026-08-06,90.28,80.82,74.8,91.92,84.49,73.92,92.36,88.26,20.69,4.44,3,4.14,5.9,3.9,2.9
SELL,314,CBRL,2026-08-07,57.41,85290.73,2026-08-06,57.87,2467.89,2448.27,-39233.73,-41682.0,-0.84,1,rotation (out of top-N),2026-08-06,57.94,53.31,36.78,57.87,56.32,51.23,58.18,57.06,57.53,1.93,59,5,5.2,1.1,2.7
SELL,310,CORT,2026-08-07,108.11,43909.23,2026-08-04,113.45,2490.86,2373.51,-234694.86,-237068.37,-4.76,3,rotation (out of top-N),2026-08-06,110.06,98.74,64.93,108.72,105.27,91.6,107.88,105.56,69.5,2.15,59,5,5.5,1.0,2.6
SELL,301,MNPR,2026-08-07,122.72,29619.6,2026-07-14,100.71,1491.49,1817.46,651927.29,650109.83,21.79,18,rotation (out of top-N),2026-08-06,115.83,103.21,73.43,120.0,112.87,95.56,120.05,116.73,57.74,2.77,38,5,6.1,1.5,2.5
BUY,320,MNPR,2026-08-11,116.69,42194.79,,,2461.75,,,,,,,2026-08-10,116.02,105.54,74.03,118.12,114.74,98.5,116.02,113.07,56.72,2.54,42,5,5.8,1.5,2.6
BUY,321,P,2026-08-11,105.06,46863.69,,,2461.75,,,,,,,2026-08-10,98.02,80.78,72.87,95.96,83.79,76.01,98.02,94.11,34.51,3.98,21,5,6.0,2.9,2.0
BUY,319,QLYS,2026-08-11,186.2,26441.99,,,2461.75,,,,,,,2026-08-10,185.73,144.83,119.96,182.09,166.19,142.83,185.73,180.87,54.83,2.62,35,5,5.9,1.7,2.7
SELL,317,CRL,2026-08-11,275.01,16850.26,2026-08-07,262.56,2212.1,2317.04,209869.99,207552.96,4.69,2,rotation (out of top-N),2026-08-10,276.61,238.9,196.23,268.71,250.15,223.07,276.61,272.24,40.96,1.58,42,5,4.4,2.3,3.2
SELL,316,ELF,2026-08-11,94.51,47969.25,2026-08-07,92.23,2212.1,2266.79,109369.9,107103.11,2.42,2,rotation (out of top-N),2026-08-10,95.3,83.45,75.28,95.22,88.52,75.8,95.3,92.1,26.6,3.36,7,5,5.5,3.6,3.0
SELL,315,HNGE,2026-08-11,90.08,62288.92,2026-08-06,79.24,2467.89,2805.49,675211.94,672406.44,13.62,3,rotation (out of top-N),2026-08-10,91.58,80.03,56.57,89.51,82.6,79.95,91.58,88.67,61.91,3.18,84,5,5.7,-0.4,1.5
BUY,323,CRWV,2026-08-18,102.08,50181.28,,,2561.38,,,,,,,2026-08-17,105.97,91.16,91.03,105.97,97.08,87.25,105.57,101.15,16.42,4.19,0,3.28,5.6,4.2,3.6
BUY,324,NBIS,2026-08-18,268.82,19056.45,,,2561.38,,,,,,,2026-08-17,268.83,216.46,154.03,268.83,232.47,217.01,268.82,258.71,74.53,3.76,441,5,5.5,-1,0.5
BUY,322,TEAM,2026-08-18,159.22,32173.06,,,2561.38,,,,,,,2026-08-17,158.4,112.45,104.32,158.4,143.86,101.86,158.4,155.37,51.84,1.91,0,5,5.9,2.4,3.7
SELL,313,BXC,2026-08-18,84.32,66564.72,2026-08-06,74.15,2467.89,2806.37,676963.25,674156.88,13.66,8,rotation (out of top-N),2026-08-17,85.44,72.07,62.14,85.44,81.79,63.75,85.44,84.2,37.49,1.45,12,5,4.6,2.9,3.8
SELL,320,MNPR,2026-08-18,115.07,42194.79,2026-08-11,116.69,2461.75,2427.68,-68144.58,-70572.26,-1.43,5,rotation (out of top-N),2026-08-17,116.03,107.44,74.79,116.03,113.89,104.81,116.03,113.59,55.13,2.1,49,5,5.3,1.4,2.8
SELL,319,QLYS,2026-08-18,185.62,26441.99,2026-08-11,186.2,2461.75,2454.08,-15336.35,-17790.44,-0.36,5,rotation (out of top-N),2026-08-17,183.21,151.8,120.95,183.21,179.52,152.19,183.21,179.72,51.48,1.9,42,5,5.1,1.7,3.0
BUY,325,IESC,2026-08-24,335.92,68237.41,,,11461.16,,,,,,,2026-08-21,342.52,660.69,578.81,685.44,720.79,677.33,685.44,671.07,-40.82,2.1,466,-8.16,-0.6,4.0,8.7
SELL,318,AEHR,2026-08-24,95.84,43226.23,2026-08-07,102.35,2212.1,2071.4,-281402.74,-283474.14,-6.41,11,rotation (out of top-N),2026-08-21,145.56,103.95,66.94,101.64,112.46,91.64,101.64,98.2,117.46,3.39,410,5,5.3,-1,0.7
SELL,323,CRWV,2026-08-24,85.14,50181.28,2026-08-18,102.08,2561.38,2136.34,-850070.84,-852207.18,-16.64,4,rotation (out of top-N),2026-08-21,105.97,91.16,91.03,87.84,93.32,85.9,87.84,85.67,16.42,2.47,4,3.28,4.4,4.1,4.6
SELL,324,NBIS,2026-08-24,210.61,19056.45,2026-08-18,268.82,2561.38,2006.74,-1109276.13,-1111282.87,-21.69,4,rotation (out of top-N),2026-08-21,268.83,216.46,154.03,219.01,228.57,212.88,219.01,211.65,74.53,3.36,445,5,5.2,-1,0.8
SELL,321,P,2026-08-24,107.01,46863.69,2026-08-11,105.06,2461.75,2507.44,91384.19,88876.74,1.81,9,rotation (out of top-N),2026-08-21,117.14,87.39,73.68,108.48,108.32,84.91,108.48,106.7,58.98,1.64,32,5,5.5,1.5,3.4
SELL,322,TEAM,2026-08-24,170.75,32173.06,2026-08-18,159.22,2561.38,2746.86,370955.4,368208.54,7.19,4,rotation (out of top-N),2026-08-21,158.4,112.45,104.32,171.81,159.09,111.01,171.81,167.85,51.84,2.31,4,5,6.1,2.3,3.4
BUY,326,MNPR,2026-08-25,113.11,39828.52,,,2252.5,,,,,,,2026-08-24,112.07,108.28,75.58,112.07,115.08,109.01,112.07,108.21,48.28,3.45,56,5,5.8,1.7,1.8
BUY,330,MRNA,2026-08-25,144.03,31278.23,,,2252.5,,,,,,,2026-08-24,138.82,74.11,53.55,138.82,109.49,72.41,138.82,128.24,159.23,7.62,252,5,6,-1,0.0
BUY,327,PAYC,2026-08-25,229.76,19607.01,,,2252.5,,,,,,,2026-08-24,229.78,179.2,144.76,229.78,217.47,170.91,229.78,227.27,58.73,1.09,21,5,5.3,1.7,3.9
BUY,329,SMCI,2026-08-25,36.15,124636.99,,,2252.5,,,,,,,2026-08-24,36.08,32.47,31.27,35.15,36.08,30.56,35.15,33.78,15.38,3.89,7,3.08,5.2,4.1,3.8
BUY,328,TEAM,2026-08-25,171.26,26305.06,,,2252.5,,,,,,,2026-08-24,171.26,123.15,104.95,171.31,161.31,113.32,171.31,167.87,63.19,2.01,7,5,6.2,1.9,3.5
SELL,325,IESC,2026-08-25,330.26,68237.41,2026-08-24,335.92,11461.16,11268.04,-386223.77,-397491.81,-1.73,1,rotation (out of top-N),2026-08-24,324.02,599.47,576.67,324.02,648.65,667.53,324.02,263.77,-43.81,18.59,469,-8.76,0.8,4.2,7.4
BUY,331,FBRX,2026-08-27,76.99,297360.2,,,11446.88,,,,,,,2026-08-26,76.99,69.82,39.03,77.0,76.63,61.17,77.0,76.98,97.24,0.02,51,5,4.2,1.2,4.1
SELL,326,MNPR,2026-08-27,114.6,39828.52,2026-08-25,113.11,2252.5,2282.17,59344.49,57062.32,1.27,2,rotation (out of top-N),2026-08-26,112.07,108.28,75.58,113.72,114.74,110.05,113.72,111.93,48.28,1.57,58,5,4.5,1.6,3.0
SELL,330,MRNA,2026-08-27,144.11,31278.23,2026-08-25,144.03,2252.5,2253.75,2502.26,248.51,0.01,2,rotation (out of top-N),2026-08-26,138.82,74.11,53.55,149.73,122.39,76.39,149.73,142.8,159.23,4.63,254,5,6,-1,0.0
SELL,327,PAYC,2026-08-27,233.37,19607.01,2026-08-25,229.76,2252.5,2287.84,70683.26,68395.42,1.52,2,rotation (out of top-N),2026-08-26,229.78,179.2,144.76,232.21,221.98,176.14,232.21,229.89,58.73,1.0,23,5,5.2,1.7,4.0
SELL,329,SMCI,2026-08-27,38.6,124636.99,2026-08-25,36.15,2252.5,2405.49,305983.8,303578.31,6.74,2,rotation (out of top-N),2026-08-26,36.08,32.47,31.27,37.41,36.49,30.92,37.41,36.53,15.38,2.37,9,3.08,4.2,4.1,4.7
SELL,328,TEAM,2026-08-27,169.05,26305.06,2026-08-25,171.26,2252.5,2223.43,-58134.17,-60357.61,-1.34,2,rotation (out of top-N),2026-08-26,171.26,123.15,104.95,168.42,164.08,117.89,168.42,165.58,63.19,1.68,9,5,6.0,1.8,3.7
BUY,332,ANF,2026-09-01,142.22,32179.9,,,2288.23,,,,,,,2026-08-31,149.82,114.06,97.62,143.04,129.64,106.25,143.04,140.37,53.47,1.87,28,5,5.5,1.9,3.3
BUY,333,ESTC,2026-09-01,96.0,47669.02,,,2288.23,,,,,,,2026-08-31,97.52,75.98,62.61,97.52,87.71,71.85,97.52,92.25,55.75,5.4,27,5,7.3,1.8,1.6
BUY,336,MRNA,2026-09-01,139.4,32829.73,,,2288.23,,,,,,,2026-08-31,140.4,86.16,56.21,140.4,130.37,81.08,140.4,135.47,149.77,3.51,259,5,5.3,-1,0.7
BUY,335,TEAM,2026-09-01,191.01,23959.29,,,2288.23,,,,,,,2026-08-31,194.11,136.05,106.06,194.11,175.55,125.72,194.11,190.2,83.02,2.02,14,5,6.1,1.8,3.4
BUY,334,VEEV,2026-09-01,282.17,16218.82,,,2288.23,,,,,,,2026-08-31,285.6,224.22,194.33,285.6,262.03,219.32,285.6,280.34,46.96,1.84,21,5,5.2,2.3,3.4
SELL,331,FBRX,2026-09-01,76.99,297360.2,2026-08-27,76.99,11446.88,11446.88,0.0,-11446.88,-0.05,3,rotation (out of top-N),2026-08-31,76.99,69.82,39.03,76.99,76.75,63.96,77.0,77.0,97.24,0.0,56,5,4.1,1.1,4.1
BUY,337,APGE,2026-09-03,135.07,168721.01,,,11394.57,,,,,,,2026-09-02,135.07,132.16,99.06,135.08,134.92,134.42,135.08,135.05,36.36,0.02,331,5,1.8,0.2,3.0
SELL,332,ANF,2026-09-03,137.97,32179.9,2026-09-01,142.22,2288.23,2219.85,-136764.56,-138984.41,-3.04,2,rotation (out of top-N),2026-09-02,149.82,114.06,97.62,139.89,133.15,108.86,136.58,135.07,53.47,1.11,30,5,4.9,1.8,3.8
SELL,333,ESTC,2026-09-03,92.15,47669.02,2026-09-01,96.0,2288.23,2196.35,-183764.07,-185960.42,-4.06,2,rotation (out of top-N),2026-09-02,97.52,75.98,62.61,92.94,89.36,73.5,89.55,88.1,55.75,1.61,29,5,5.4,1.7,3.4
SELL,336,MRNA,2026-09-03,145.94,32829.73,2026-09-01,139.4,2288.23,2395.67,214870.57,212474.9,4.64,2,rotation (out of top-N),2026-09-02,140.4,86.16,56.21,154.6,138.31,84.96,150.82,146.22,149.77,3.05,261,5,5.0,-1,1.0
SELL,335,TEAM,2026-09-03,191.46,23959.29,2026-09-01,191.01,2288.23,2293.62,10781.68,8488.06,0.19,2,rotation (out of top-N),2026-09-02,194.11,136.05,106.06,187.91,179.54,130.76,186.51,183.76,83.02,1.48,16,5,5.7,1.7,3.7
SELL,334,VEEV,2026-09-03,282.98,16218.82,2026-09-01,282.17,2288.23,2294.76,13056.15,10761.39,0.24,2,rotation (out of top-N),2026-09-02,285.6,224.22,194.33,278.04,267.54,223.74,280.83,278.6,46.96,0.79,23,5,4.5,2.3,4.1
SELL,337,APGE,2026-09-08,135.08,168721.01,2026-09-03,135.07,11394.57,,1687.21,1687.21,0.01,2,end-of-sample mark-to-market,,,,,,,,,,,,,,,,
