kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_sig_date,sig_sig_w_close,sig_sig_w_ema,sig_sig_w_sma,sig_sig_d_close,sig_sig_d_ema,sig_sig_d_sma,sig_sig_h_close,sig_sig_h_atr,sig_gap_w,sig_atr_dist,sig_freshness_days,sig_emasma_score,sig_mtf_score,sig_early_score,sig_near_score
BUY,15,ALL,2023-10-17,118.21,268.43,,,15.87,,,,,,,2023-10-16,116.34,107.71,107.21,118.02,110.03,104.54,118.02,115.19,8.51,2.39,0,1.7,4.0,4.6,5.6
BUY,14,PGR,2023-10-17,144.52,219.57,,,15.87,,,,,,,2023-10-16,141.62,130.65,124.04,143.73,134.4,127.25,143.73,140.16,14.17,2.48,28,2.83,3.9,3.8,4.5
SELL,12,PLTR,2023-10-17,16.98,1860.99,2023-10-10,18.07,16.81,15.8,-2019.17,-2034.98,-6.05,5,rotation (out of top-N),2023-10-16,16.12,15.87,12.32,17.36,17.01,15.55,17.36,16.78,30.87,3.36,189,5,3.8,0.5,0.8
SELL,13,SMCI,2023-10-17,27.97,1139.94,2023-10-10,29.5,16.81,15.94,-1744.1,-1760.04,-5.23,5,rotation (out of top-N),2023-10-16,24.86,26.66,19.25,29.15,28.88,26.95,29.15,28.19,29.14,3.28,546,5,3.6,0.5,0.9
BUY,16,PLTR,2023-10-24,16.39,1897.42,,,15.55,,,,,,,2023-10-23,15.07,15.72,12.52,16.2,16.82,15.83,16.2,15.48,20.38,4.43,196,4.08,4.0,1.0,1.0
BUY,17,SMCI,2023-10-24,26.01,1195.64,,,15.55,,,,,,,2023-10-23,24.14,26.2,19.67,25.48,27.42,27.07,25.48,24.48,22.7,3.93,553,4.54,3.8,0.9,1.1
SELL,15,ALL,2023-10-24,116.34,268.43,2023-10-17,118.21,15.87,15.61,-501.97,-517.59,-1.63,5,rotation (out of top-N),2023-10-23,116.55,109.32,107.23,115.11,114.76,106.98,115.11,113.49,8.69,1.41,7,1.74,3.3,4.4,6.1
SELL,14,PGR,2023-10-24,141.18,219.57,2023-10-17,144.52,15.87,15.5,-733.35,-748.85,-2.36,5,rotation (out of top-N),2023-10-23,140.09,132.37,124.63,140.48,139.82,130.16,140.48,139.0,12.4,1.05,35,2.48,2.7,3.8,5.5
BUY,18,ALL,2023-10-31,118.79,238.11,,,14.14,,,,,,,2023-10-30,124.43,112.07,107.4,118.54,116.75,109.01,118.54,117.06,15.86,1.25,14,3.17,3.4,4.0,5.3
BUY,19,DECK,2023-10-31,98.17,288.12,,,14.14,,,,,,,2023-10-30,99.47,89.36,81.9,97.4,87.48,85.87,97.4,93.39,21.45,4.12,434,4.29,3.8,0.9,1.1
SELL,17,SMCI,2023-10-31,23.48,1195.64,2023-10-24,26.01,15.55,14.04,-3024.97,-3039.01,-9.77,5,rotation (out of top-N),2023-10-30,25.48,26.07,20.12,23.67,25.53,26.8,23.67,22.87,26.61,3.37,560,5,3.6,0.7,1.1
SELL,8,VRT,2023-10-31,37.83,753.93,2023-08-22,35.35,13.33,14.26,1869.74,1855.48,6.96,49,rotation (out of top-N),2023-10-30,40.28,37.06,24.61,38.13,37.55,38.07,38.12,36.97,63.66,3.02,364,5,5.0,-1,1.0
BUY,22,EXPE,2023-11-07,110.57,285.09,,,15.76,,,,,,,2023-11-06,117.26,104.46,102.11,110.31,99.64,99.52,110.31,104.98,14.83,4.83,0,2.97,5.7,4.3,3.5
BUY,21,GDDY,2023-11-07,86.41,364.81,,,15.76,,,,,,,2023-11-06,87.6,77.91,74.81,86.59,77.84,74.84,86.59,83.69,17.1,3.35,7,3.42,5.0,4.0,3.9
BUY,20,VRT,2023-11-07,39.86,790.84,,,15.76,,,,,,,2023-11-06,41.7,37.9,25.29,39.63,39.0,38.17,39.62,38.4,64.88,3.08,371,5,5.1,-1,0.9
SELL,18,ALL,2023-11-07,123.22,238.11,2023-10-31,118.79,14.14,14.67,1054.81,1040.14,3.68,5,rotation (out of top-N),2023-11-06,123.03,114.06,107.44,123.34,120.92,111.73,123.34,121.75,14.51,1.29,21,2.9,3.2,3.9,5.3
SELL,19,DECK,2023-11-07,102.49,288.12,2023-10-31,98.17,14.14,14.76,1244.67,1229.91,4.35,5,rotation (out of top-N),2023-11-06,105.43,92.28,82.81,102.04,95.55,87.38,102.04,100.62,27.31,1.39,441,5,2.3,0.6,2.3
SELL,16,PLTR,2023-11-07,18.85,1897.42,2023-10-24,16.39,15.55,17.88,4667.64,4649.76,14.95,10,rotation (out of top-N),2023-11-06,19.68,16.91,13.08,18.54,16.88,16.06,18.54,17.9,50.41,3.45,210,5,4.8,-0.5,0.7
BUY,23,APP,2023-11-14,42.65,782.35,,,16.68,,,,,,,2023-11-13,39.13,39.09,27.88,41.4,40.1,39.05,41.4,39.58,40.33,4.37,189,5,4.9,-0.0,0.1
BUY,24,PLTR,2023-11-14,20.09,1660.69,,,16.68,,,,,,,2023-11-13,20.51,17.57,13.41,19.7,18.3,16.49,19.7,19.05,52.95,3.34,217,5,4.9,-0.6,0.8
SELL,22,EXPE,2023-11-14,120.03,285.09,2023-11-07,110.57,15.76,17.11,2696.99,2679.88,8.5,5,rotation (out of top-N),2023-11-13,134.72,109.96,102.83,117.0,109.89,100.74,117.0,115.1,31.02,1.62,7,5,4.5,3.3,3.8
SELL,21,GDDY,2023-11-14,89.16,364.81,2023-11-07,86.41,15.76,16.26,1003.22,986.95,3.13,5,rotation (out of top-N),2023-11-13,91.96,80.46,75.09,88.24,83.96,76.36,88.24,87.59,22.47,0.74,14,4.49,3.4,3.6,5.0
BUY,25,COIN,2023-11-21,104.37,313.8,,,16.38,,,,,,,2023-11-20,115.29,89.4,73.52,106.06,95.17,81.05,106.06,102.85,56.82,3.03,252,5,4.9,-0.8,1.0
BUY,26,EXPE,2023-11-21,132.72,246.77,,,16.38,,,,,,,2023-11-20,134.75,114.47,103.5,133.32,122.88,104.25,133.32,130.55,30.19,2.08,14,5,4.7,3.3,3.4
SELL,23,APP,2023-11-21,39.02,782.35,2023-11-14,42.65,16.68,15.26,-2836.01,-2851.28,-8.55,5,rotation (out of top-N),2023-11-20,39.52,39.17,28.5,39.49,39.95,39.23,39.49,38.75,38.68,1.88,196,5,3.2,0.1,1.7
SELL,24,PLTR,2023-11-21,21.08,1660.69,2023-11-14,20.09,16.68,17.5,1644.08,1626.58,4.88,5,rotation (out of top-N),2023-11-20,19.25,17.87,13.66,21.33,19.66,17.22,21.33,20.75,40.92,2.71,224,5,3.9,-0.0,1.2
BUY,27,PLTR,2023-11-28,19.11,1740.66,,,16.63,,,,,,,2023-11-27,20.28,18.31,13.96,19.07,19.51,17.65,19.07,18.55,45.22,2.74,231,5,4.1,-0.3,1.2
SELL,26,EXPE,2023-11-28,134.8,246.77,2023-11-21,132.72,16.38,16.63,513.28,496.65,1.52,4,rotation (out of top-N),2023-11-27,137.55,118.66,104.37,134.23,129.31,107.69,134.23,132.93,31.79,0.97,21,5,3.9,3.1,4.0
BUY,28,CVNA,2023-12-05,7.73,4113.12,,,15.89,,,,,,,2023-12-04,8.04,7.02,5.52,8.01,6.74,6.45,8.01,7.36,45.65,8.13,182,5,5.3,-0.3,0.0
SELL,27,PLTR,2023-12-05,18.27,1740.66,2023-11-28,19.11,16.63,15.9,-1470.86,-1486.75,-4.47,5,rotation (out of top-N),2023-12-04,17.77,18.21,14.2,18.41,19.54,18.14,18.41,17.64,25.1,4.16,238,5,4.0,0.7,0.7
BUY,29,HOOD,2023-12-12,11.81,3168.9,,,18.71,,,,,,,2023-12-11,11.67,9.96,9.92,11.72,10.5,9.16,11.72,11.29,17.63,3.64,0,3.53,5.3,4.1,3.8
SELL,20,VRT,2023-12-12,47.35,790.84,2023-11-07,39.86,15.76,18.72,5923.39,5904.67,18.73,24,rotation (out of top-N),2023-12-11,47.58,42.75,29.0,47.52,45.08,41.34,47.51,46.29,64.05,2.57,406,5,4.7,-1,1.3
BUY,30,CRWD,2024-01-09,265.35,146.16,,,19.39,,,,,,,2024-01-08,283.39,241.13,175.05,261.28,252.08,234.85,261.28,256.79,61.89,1.72,231,5,4.1,-1,1.9
SELL,29,HOOD,2024-01-09,12.24,3168.9,2023-12-12,11.81,18.71,19.4,1378.47,1359.07,3.63,18,rotation (out of top-N),2024-01-08,11.03,11.09,10.2,12.43,12.31,10.6,12.43,12.07,8.1,2.86,28,1.62,3.8,4.1,4.8
BUY,32,AMD,2024-01-23,166.45,244.93,,,20.38,,,,,,,2024-01-22,177.26,147.28,117.29,168.19,158.2,138.63,168.19,162.03,51.13,3.66,322,5,5.0,-0.6,0.6
BUY,33,SMCI,2024-01-23,43.08,946.36,,,20.38,,,,,,,2024-01-22,47.4,34.48,26.63,43.63,35.62,30.09,43.64,40.36,78.02,7.52,644,5,6,-1,0.0
BUY,31,VRT,2024-01-23,53.24,765.76,,,20.38,,,,,,,2024-01-22,53.33,48.24,34.55,53.28,50.49,47.16,53.27,51.51,54.38,3.3,448,5,4.9,-0.7,0.8
SELL,25,COIN,2024-01-23,122.59,313.8,2023-11-21,104.37,16.38,19.24,5718.99,5699.76,17.4,41,rotation (out of top-N),2024-01-22,125.16,132.62,91.9,128.16,136.4,145.58,128.16,121.74,36.19,5.01,315,5,4.8,0.2,0.0
SELL,30,CRWD,2024-01-23,298.52,146.16,2024-01-09,265.35,19.39,21.82,4848.8,4826.99,12.45,9,rotation (out of top-N),2024-01-22,290.49,257.45,182.87,298.67,281.24,253.11,298.67,292.72,58.85,1.99,245,5,4.3,-0.9,1.7
SELL,28,CVNA,2024-01-23,9.8,4113.12,2023-12-05,7.73,15.89,20.15,8530.62,8510.46,26.78,32,rotation (out of top-N),2024-01-22,8.36,8.71,6.9,9.67,9.13,8.92,9.67,9.1,21.1,5.87,231,4.22,4.1,0.9,0.9
BUY,35,COHR,2024-02-06,58.85,761.71,,,22.41,,,,,,,2024-02-05,62.31,47.04,40.38,49.41,48.06,44.5,49.41,48.12,54.3,2.61,49,5,5.6,1.5,2.4
BUY,34,DECK,2024-02-06,142.1,315.46,,,22.41,,,,,,,2024-02-05,140.69,124.66,97.71,141.86,132.17,120.3,141.86,136.08,43.99,4.08,532,5,4.9,-0.2,0.3
SELL,32,AMD,2024-02-06,173.09,244.93,2024-01-23,166.45,20.38,21.2,1626.36,1605.16,3.94,10,rotation (out of top-N),2024-02-05,172.48,156.37,121.56,174.24,171.95,151.99,174.24,169.1,41.89,2.95,336,5,4.1,-0.1,1.0
SELL,31,VRT,2024-02-06,61.75,765.76,2024-01-23,53.24,20.38,23.64,6516.65,6493.01,15.93,10,rotation (out of top-N),2024-02-05,63.35,52.93,36.92,61.44,56.95,50.34,61.42,59.63,71.6,2.92,462,5,4.9,-1,1.1
BUY,37,CVNA,2024-02-13,10.32,4287.86,,,22.13,,,,,,,2024-02-12,10.5,9.32,7.52,11.06,9.81,9.66,11.06,10.49,39.66,5.13,252,5,5.0,0.0,0.0
BUY,36,PLTR,2024-02-13,23.48,1884.61,,,22.13,,,,,,,2024-02-12,24.45,19.52,16.77,25.05,21.41,17.81,25.05,24.0,45.78,4.19,308,5,5.1,-0.3,0.2
SELL,35,COHR,2024-02-13,58.84,761.71,2024-02-06,58.85,22.41,22.41,-3.81,-26.22,-0.06,5,rotation (out of top-N),2024-02-12,59.69,49.34,41.18,61.9,56.55,46.95,61.9,60.43,44.95,2.37,56,5,4.9,1.8,2.5
SELL,34,DECK,2024-02-13,138.6,315.46,2024-02-06,142.1,22.41,21.86,-1104.1,-1125.96,-2.51,5,rotation (out of top-N),2024-02-12,143.88,128.15,99.26,140.6,136.86,123.07,140.6,139.14,44.95,1.04,539,5,2.9,-0.2,2.3
BUY,38,COIN,2024-02-27,205.37,218.68,,,22.45,,,,,,,2024-02-26,205.85,157.34,105.4,193.96,166.17,144.86,193.96,184.73,95.3,4.76,350,5,6,-1,0.0
SELL,36,PLTR,2024-02-27,23.83,1884.61,2024-02-13,23.48,22.13,22.46,659.61,637.16,1.44,9,rotation (out of top-N),2024-02-26,24.95,21.02,17.34,23.56,23.28,19.21,23.56,22.98,43.89,2.46,322,5,3.8,-0.2,1.4
BUY,39,DELL,2024-03-05,116.36,845.43,,,49.19,,,,,,,2024-03-04,112.01,91.52,67.49,117.46,97.2,82.7,117.46,111.06,65.97,5.45,329,5,6,-1,0.0
SELL,33,SMCI,2024-03-05,104.03,946.36,2024-01-23,43.08,20.38,49.22,57680.74,57631.51,141.36,29,rotation (out of top-N),2024-03-04,114.05,72.9,36.74,107.42,88.93,62.1,107.42,99.69,210.43,7.19,686,5,6,-1,0.0
BUY,40,HOOD,2024-03-12,16.86,5656.51,,,47.68,,,,,,,2024-03-11,18.14,14.49,11.25,16.85,16.17,12.98,16.85,16.18,61.29,3.96,91,5,6.1,-0.5,0.8
SELL,39,DELL,2024-03-12,112.86,845.43,2024-03-05,116.36,49.19,47.71,-2959.0,-3006.71,-3.06,5,rotation (out of top-N),2024-03-11,103.19,93.64,68.94,111.73,107.37,87.52,111.73,109.23,49.68,2.24,336,5,4.0,-0.5,1.5
BUY,41,SMCI,2024-03-19,88.63,1126.5,,,49.92,,,,,,,2024-03-18,97.19,82.39,40.61,99.9,107.08,81.57,99.9,92.81,139.31,7.1,700,5,6,-1,0.0
SELL,40,HOOD,2024-03-19,17.66,5656.51,2024-03-12,16.86,47.68,49.95,4525.21,4475.26,4.69,5,rotation (out of top-N),2024-03-18,18.3,15.18,11.46,18.21,17.18,13.82,18.21,17.63,59.74,3.16,98,5,5.5,-0.6,1.3
BUY,42,APP,2024-04-09,78.7,913.96,,,35.96,,,,,,,2024-04-08,75.5,64.87,45.17,78.06,72.37,63.08,78.06,75.6,67.14,3.16,336,5,5.1,-1,0.9
SELL,37,CVNA,2024-04-09,16.78,4287.86,2024-02-13,10.32,22.13,35.98,27699.57,27663.59,62.52,38,rotation (out of top-N),2024-04-08,15.0,14.9,9.97,16.54,16.82,15.01,16.54,16.11,50.43,2.6,308,5,4.3,-0.5,1.3
BUY,43,CVNA,2024-04-16,13.83,5997.8,,,41.47,,,,,,,2024-04-15,14.27,14.79,10.14,13.96,15.86,15.6,13.96,13.34,40.74,4.42,315,5,5.0,-0.0,0.1
BUY,44,VST,2024-04-16,67.0,1238.05,,,41.47,,,,,,,2024-04-15,64.79,61.5,40.7,67.3,69.45,61.4,67.21,65.11,59.17,3.13,399,5,5.0,-1.0,0.9
SELL,42,APP,2024-04-16,70.73,913.96,2024-04-09,78.7,35.96,32.32,-7284.22,-7316.54,-10.17,5,rotation (out of top-N),2024-04-15,66.81,65.22,46.14,71.41,74.09,66.41,71.41,69.33,44.8,2.92,343,5,4.2,-0.2,1.1
SELL,41,SMCI,2024-04-16,90.0,1126.5,2024-03-19,88.63,49.92,50.69,1543.31,1492.61,1.49,19,rotation (out of top-N),2024-04-15,71.4,84.86,46.99,88.3,93.26,97.44,88.3,85.47,51.95,3.21,728,5,4.7,-0.6,0.9
BUY,45,DELL,2024-04-23,112.67,603.56,,,34.0,,,,,,,2024-04-22,121.12,109.35,78.72,111.85,114.6,110.9,111.85,108.27,53.87,3.2,378,5,4.8,-0.7,0.9
BUY,46,VRT,2024-04-23,76.71,886.5,,,34.0,,,,,,,2024-04-22,93.27,77.78,51.95,75.86,79.89,76.98,75.84,72.23,79.54,4.77,539,5,6,-1,0.0
SELL,38,COIN,2024-04-23,224.77,218.68,2024-02-27,205.37,22.45,24.58,4242.33,4217.76,9.39,39,rotation (out of top-N),2024-04-22,236.45,223.16,139.46,225.88,228.42,238.7,225.88,214.12,69.55,5.2,406,5,6,-1,0.0
SELL,43,CVNA,2024-04-23,14.49,5997.8,2024-04-16,13.83,41.47,43.45,3958.55,3915.09,4.72,5,rotation (out of top-N),2024-04-22,16.88,15.17,10.33,14.29,14.8,15.99,14.29,13.73,63.35,3.95,322,5,5.6,-1,0.4
BUY,48,APP,2024-04-30,72.25,1170.62,,,42.29,,,,,,,2024-04-29,75.04,68.29,48.38,72.95,71.36,69.31,72.95,70.52,55.12,3.34,357,5,5.0,-0.8,0.8
BUY,47,RMD,2024-04-30,210.1,402.56,,,42.29,,,,,,,2024-04-29,212.51,191.68,165.97,212.5,190.47,185.51,212.5,202.49,28.04,4.71,77,5,5.1,1.3,0.9
SELL,45,DELL,2024-04-30,122.81,603.56,2024-04-23,112.67,34.0,37.06,6120.14,6083.07,8.95,5,rotation (out of top-N),2024-04-29,121.09,111.48,80.49,123.64,118.34,113.88,123.64,120.77,50.45,2.32,385,5,4.1,-0.5,1.5
SELL,44,VST,2024-04-30,76.84,1238.05,2024-04-16,67.0,41.47,47.57,12182.45,12134.88,14.63,10,rotation (out of top-N),2024-04-29,80.33,66.45,43.14,76.96,70.42,66.39,76.85,75.06,86.19,2.33,413,5,4.6,-1,1.4
BUY,51,AES,2024-05-07,17.15,5036.66,,,43.19,,,,,,,2024-05-06,17.96,15.84,15.02,17.04,16.23,15.2,17.04,16.55,19.54,2.9,7,3.91,4.8,3.9,4.0
BUY,50,CVNA,2024-05-07,24.78,3485.82,,,43.19,,,,,,,2024-05-06,23.35,18.02,11.08,24.6,19.74,16.7,24.6,23.41,110.77,4.83,336,5,6,-1,0.0
BUY,49,VST,2024-05-07,81.99,1053.53,,,43.19,,,,,,,2024-05-06,92.28,71.15,44.76,82.09,75.95,68.85,81.98,79.64,106.18,2.85,420,5,4.9,-1,1.1
SELL,48,APP,2024-05-07,76.51,1170.62,2024-04-30,72.25,42.29,44.78,4986.84,4942.06,5.84,5,rotation (out of top-N),2024-05-06,86.53,71.6,49.76,76.86,72.82,70.63,76.86,75.18,73.91,2.18,364,5,4.5,-1,1.5
SELL,47,RMD,2024-05-07,211.76,402.56,2024-04-30,210.1,42.29,42.62,668.24,625.62,0.74,5,rotation (out of top-N),2024-05-06,210.1,195.03,166.87,212.45,204.14,189.36,212.45,210.11,25.9,1.1,84,5,2.6,1.3,3.3
SELL,46,VRT,2024-05-07,95.32,886.5,2024-04-23,76.71,34.0,42.25,16497.79,16455.54,24.2,10,rotation (out of top-N),2024-05-06,95.18,83.18,55.11,96.96,90.57,82.33,96.94,94.54,72.7,2.48,553,5,4.7,-1,1.3
BUY,52,MRNA,2024-05-14,127.42,716.94,,,45.68,,,,,,,2024-05-13,132.91,113.09,98.6,125.73,119.55,109.33,125.73,120.6,34.8,4.08,49,5,5.6,2.4,1.5
SELL,51,AES,2024-05-14,18.13,5036.66,2024-05-07,17.15,43.19,45.66,4935.93,4890.27,5.66,5,rotation (out of top-N),2024-05-13,19.18,16.45,15.08,18.0,17.21,15.66,18.0,17.69,27.2,1.71,14,5,4.3,3.4,3.9
BUY,54,FSLR,2024-05-21,198.32,447.02,,,44.33,,,,,,,2024-05-20,276.86,197.45,165.49,196.34,192.23,180.14,196.34,192.95,67.3,1.73,35,5,5.6,1.4,3.3
BUY,53,HOOD,2024-05-21,21.02,4218.54,,,44.33,,,,,,,2024-05-20,20.52,18.08,13.09,20.82,18.58,18.08,20.82,19.79,56.67,4.95,161,5,5.8,-0.8,0.0
SELL,50,CVNA,2024-05-21,23.49,3485.82,2024-05-07,24.78,43.19,40.94,-4496.71,-4537.66,-5.25,10,rotation (out of top-N),2024-05-20,21.85,19.53,11.81,23.5,23.11,18.55,23.5,22.9,85.0,2.56,350,5,4.7,-1,1.3
SELL,49,VST,2024-05-21,90.7,1053.53,2024-05-07,81.99,43.19,47.78,9176.23,9128.45,10.57,10,rotation (out of top-N),2024-05-20,100.76,79.76,48.14,90.28,89.19,75.81,90.15,87.74,109.3,2.67,434,5,4.8,-1,1.2
BUY,55,CVNA,2024-06-11,21.18,4761.92,,,50.43,,,,,,,2024-06-10,20.6,20.05,12.66,21.62,21.12,20.08,21.62,20.58,62.67,4.82,371,5,6,-1,0.0
BUY,56,VST,2024-06-11,86.92,1160.35,,,50.43,,,,,,,2024-06-10,86.43,83.78,52.51,87.1,90.39,84.19,86.97,83.66,64.59,3.81,455,5,5.5,-1,0.5
SELL,53,HOOD,2024-06-11,22.84,4218.54,2024-05-21,21.02,44.33,48.18,7698.84,7650.66,8.63,14,rotation (out of top-N),2024-06-10,22.41,19.83,13.92,23.43,21.72,18.87,23.43,22.57,61.0,3.63,182,5,5.4,-1,0.6
SELL,52,MRNA,2024-06-11,147.12,716.94,2024-05-14,127.42,45.68,52.74,14123.79,14071.05,15.4,19,rotation (out of top-N),2024-06-10,140.0,132.54,102.76,148.6,149.63,129.1,148.6,143.95,36.24,3.13,77,5,4.6,0.9,1.6
BUY,57,SMCI,2024-06-18,89.5,1073.93,,,48.06,,,,,,,2024-06-17,90.49,84.25,59.43,88.68,82.59,82.25,88.68,84.5,52.27,4.72,791,5,5.6,-0.6,0.0
SELL,56,VST,2024-06-18,82.83,1160.35,2024-06-11,86.92,50.43,48.06,-4745.83,-4793.88,-4.75,5,rotation (out of top-N),2024-06-17,85.96,84.17,53.86,82.87,87.93,86.8,82.75,80.1,59.59,3.21,462,5,5.1,-1.0,0.9
BUY,59,HOOD,2024-06-25,21.49,4803.44,,,51.61,,,,,,,2024-06-24,22.7,20.72,14.54,21.39,22.08,20.05,21.39,20.65,56.14,3.48,196,5,5.1,-0.8,0.7
BUY,58,NVDA,2024-06-25,121.14,852.12,,,51.61,,,,,,,2024-06-24,123.37,111.25,73.33,118.02,125.26,106.1,116.53,112.26,68.24,3.67,525,5,5.4,-1,0.6
SELL,54,FSLR,2024-06-25,259.24,447.02,2024-05-21,198.32,44.33,57.94,27232.35,27174.4,30.65,23,rotation (out of top-N),2024-06-24,225.4,233.92,175.82,261.32,267.24,235.03,261.32,253.71,28.2,2.91,70,5,4.2,1.4,2.1
SELL,57,SMCI,2024-06-25,84.48,1073.93,2024-06-18,89.5,48.06,45.36,-5391.11,-5436.48,-5.66,4,rotation (out of top-N),2024-06-24,81.7,83.78,60.88,82.68,85.84,83.62,82.68,78.5,34.19,5.06,798,5,4.7,0.3,0.0
