kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_sig_date,sig_sig_w_close,sig_sig_w_ema,sig_sig_w_sma,sig_sig_d_close,sig_sig_d_ema,sig_sig_d_sma,sig_sig_h_close,sig_sig_h_atr,sig_gap_w,sig_atr_dist,sig_freshness_days,sig_emasma_score,sig_mtf_score,sig_early_score,sig_near_score
BUY,11,NVDA,2023-07-18,46.67,0.11,,,0.0,,,,,,,2023-07-17,44.3,40.26,25.64,46.42,44.01,40.1,46.37,45.01,72.8,2.94,182,5,5.0,-1,1.0
SELL,5,COHR,2023-07-18,49.67,0.11,2023-07-11,52.66,0.0,0.0,-0.31,-0.32,-5.72,5,rotation (out of top-N),2023-07-17,46.02,45.37,38.94,51.1,50.57,43.91,51.1,49.89,18.18,2.38,35,3.64,3.9,3.5,4.0
BUY,12,META,2023-07-25,292.94,0.02,,,0.0,,,,,,,2023-07-24,322.74,284.41,194.53,289.34,298.71,282.15,289.07,281.68,65.91,2.56,161,5,4.7,-1,1.3
SELL,3,DDOG,2023-07-25,115.73,0.05,2023-07-11,102.08,0.0,0.0,0.74,0.74,13.31,10,rotation (out of top-N),2023-07-24,112.17,100.21,80.85,111.53,109.22,99.86,111.53,109.26,38.74,2.03,63,5,4.2,1.0,2.6
BUY,14,DDOG,2023-08-01,114.88,165.93,,,9.53,,,,,,,2023-07-31,107.48,101.53,81.51,116.72,111.68,102.24,116.72,113.58,31.87,2.69,70,5,4.2,1.2,2.0
BUY,15,DLR,2023-08-01,113.67,167.7,,,9.53,,,,,,,2023-07-31,110.02,104.06,94.89,114.34,110.2,102.7,113.58,109.35,15.94,3.72,42,3.19,4.6,3.5,3.2
BUY,13,LYV,2023-08-01,87.39,218.13,,,9.53,,,,,,,2023-07-31,87.73,88.51,76.87,87.75,93.73,90.47,87.75,81.65,14.13,6.95,70,2.83,4.5,2.1,2.4
BUY,17,TROW,2023-08-01,108.21,176.16,,,9.53,,,,,,,2023-07-31,101.19,100.91,98.35,107.91,105.47,99.86,106.63,102.63,2.89,3.75,21,0.58,4.3,4.5,4.9
BUY,16,VRT,2023-08-01,25.41,750.18,,,9.53,,,,,,,2023-07-31,35.55,25.39,17.01,25.94,25.71,23.91,25.93,25.34,108.99,2.28,273,5,4.5,-1,1.5
SELL,8,CCL,2023-08-01,18.02,0.29,2023-07-11,19.12,0.0,0.0,-0.32,-0.32,-5.8,15,rotation (out of top-N),2023-07-31,17.0,16.18,11.43,18.64,17.95,16.48,18.64,18.32,48.77,1.73,182,5,3.6,-0.4,1.8
SELL,2,HOOD,2023-08-01,12.67,0.48,2023-07-11,11.46,0.0,0.0,0.59,0.58,10.5,15,rotation (out of top-N),2023-07-31,11.28,11.08,9.79,12.87,12.54,10.88,12.87,12.57,15.19,2.31,28,3.04,3.8,3.8,4.5
SELL,12,META,2023-08-01,314.8,0.02,2023-07-25,292.94,0.0,0.0,0.47,0.47,7.41,5,rotation (out of top-N),2023-07-31,308.26,288.74,199.77,316.1,305.98,287.96,315.81,310.26,54.3,1.76,168,5,3.9,-0.7,1.8
SELL,11,NVDA,2023-08-01,46.4,0.11,2023-07-18,46.67,0.0,0.0,-0.03,-0.03,-0.63,10,rotation (out of top-N),2023-07-31,44.65,42.02,27.26,46.7,45.73,42.84,46.65,45.92,63.77,1.57,196,5,4.0,-1,2.0
SELL,1,TSLA,2023-08-01,266.25,358.24,2023-07-05,279.0,49.98,47.69,-4567.61,-4615.3,-4.62,19,rotation (out of top-N),2023-07-31,253.76,250.32,195.22,267.53,267.66,260.76,267.53,261.81,29.99,2.14,56,5,4.0,2.6,2.6
BUY,21,CCL,2023-08-08,17.54,990.37,,,8.69,,,,,,,2023-08-07,16.61,16.26,11.62,17.85,17.67,17.11,17.85,17.37,42.94,2.71,189,5,4.0,-0.1,1.2
BUY,20,ERIE,2023-08-08,261.97,66.31,,,8.69,,,,,,,2023-08-07,278.57,227.12,226.13,263.27,234.55,206.72,263.27,258.33,23.19,1.88,0,4.64,4.4,3.8,4.4
BUY,19,MPC,2023-08-08,130.34,133.28,,,8.69,,,,,,,2023-08-07,140.73,120.47,113.37,131.65,125.97,113.67,131.65,129.56,24.13,1.58,14,4.83,4.0,3.6,4.3
BUY,18,WBD,2023-08-08,14.29,1215.62,,,8.69,,,,,,,2023-08-07,13.71,13.07,12.94,14.48,13.26,12.85,14.48,13.97,5.94,3.54,7,1.19,4.5,4.6,4.9
SELL,14,DDOG,2023-08-08,84.58,165.93,2023-08-01,114.88,9.53,7.02,-5027.69,-5034.71,-26.41,5,rotation (out of top-N),2023-08-07,89.39,99.32,81.98,106.31,109.31,103.54,106.31,102.52,9.04,3.57,77,1.81,3.5,2.3,3.4
SELL,15,DLR,2023-08-08,110.22,167.7,2023-08-01,113.67,9.53,9.24,-578.55,-587.8,-3.08,5,rotation (out of top-N),2023-08-07,110.33,105.2,95.51,110.86,110.9,104.78,110.13,108.47,15.52,1.51,49,3.1,3.0,3.4,4.6
SELL,13,LYV,2023-08-08,88.89,218.13,2023-08-01,87.39,9.53,9.7,328.28,318.59,1.67,5,rotation (out of top-N),2023-08-07,86.61,88.17,77.26,89.18,89.79,91.02,89.18,87.29,12.09,2.12,77,2.42,2.7,2.1,4.1
SELL,17,TROW,2023-08-08,99.9,176.16,2023-08-01,108.21,9.53,8.8,-1463.87,-1472.67,-7.73,5,rotation (out of top-N),2023-08-07,98.25,100.43,98.62,102.01,103.71,100.62,100.8,99.47,-0.38,1.32,28,-0.08,2.4,4.6,6.7
BUY,22,APA,2023-08-15,39.65,273.64,,,5.42,,,,,,,2023-08-14,39.75,35.61,35.02,40.12,38.58,33.83,40.12,39.47,13.5,1.63,0,2.7,3.8,4.3,5.6
BUY,23,VLO,2023-08-15,122.6,88.5,,,5.42,,,,,,,2023-08-14,123.53,115.43,114.34,126.22,122.12,111.07,126.22,124.1,8.03,1.68,0,1.61,3.5,4.6,6.1
BUY,24,VTRS,2023-08-15,9.75,1112.48,,,5.42,,,,,,,2023-08-14,9.9,9.23,9.09,9.84,9.64,9.08,9.84,9.72,8.92,1.22,0,1.78,3.3,4.6,6.3
SELL,21,CCL,2023-08-15,16.46,990.37,2023-08-08,17.54,8.69,8.15,-1069.6,-1077.75,-6.2,5,rotation (out of top-N),2023-08-14,15.43,16.11,11.75,16.65,17.21,17.39,16.65,16.27,31.32,2.27,196,5,3.1,0.4,1.5
SELL,6,COIN,2023-08-15,81.05,0.07,2023-07-11,80.89,0.0,0.0,0.01,0.01,0.15,25,rotation (out of top-N),2023-08-14,73.2,79.97,61.74,80.83,86.19,84.78,80.83,78.74,18.56,2.59,154,3.71,2.7,1.1,2.4
SELL,18,WBD,2023-08-15,13.36,1215.62,2023-08-08,14.29,8.69,8.12,-1130.52,-1138.64,-6.55,5,rotation (out of top-N),2023-08-14,12.78,13.02,12.96,13.54,13.66,12.89,13.54,13.23,-1.46,2.25,14,-0.29,3.2,4.8,6.4
BUY,25,BLDR,2023-08-22,133.98,27.35,,,1.83,,,,,,,2023-08-21,129.19,134.7,99.93,132.77,141.45,141.23,132.77,129.32,29.27,2.6,252,5,3.2,0.5,1.3
BUY,27,NVDA,2023-08-22,48.08,76.21,,,1.83,,,,,,,2023-08-21,45.97,42.77,29.37,46.93,44.15,44.03,46.87,45.7,56.53,2.49,217,5,4.5,-0.8,1.3
BUY,26,REGN,2023-08-22,834.16,4.39,,,1.83,,,,,,,2023-08-21,823.49,771.97,754.62,837.95,796.41,741.46,837.95,821.7,9.13,1.94,14,1.83,3.5,4.3,5.6
SELL,7,PLTR,2023-08-22,14.8,0.34,2023-07-11,16.5,0.0,0.0,-0.57,-0.57,-10.32,30,rotation (out of top-N),2023-08-21,14.52,15.23,10.55,14.49,15.37,16.38,14.49,14.05,37.69,3.1,133,5,4.0,0.1,0.9
SELL,9,SMCI,2023-08-22,25.85,0.2,2023-07-11,27.49,0.0,0.0,-0.33,-0.33,-6.01,30,rotation (out of top-N),2023-08-21,25.39,26.26,15.57,25.26,26.73,28.5,25.26,24.39,63.04,3.43,490,5,5.3,-1,0.7
SELL,24,VTRS,2023-08-22,9.87,1112.48,2023-08-15,9.75,5.42,5.49,126.82,121.33,1.12,5,rotation (out of top-N),2023-08-21,9.74,9.33,9.1,9.88,9.8,9.2,9.88,9.75,7.06,1.39,7,1.41,3.2,4.5,6.3
BUY,28,DELL,2023-08-29,54.57,151.68,,,4.14,,,,,,,2023-08-28,65.07,53.58,43.41,54.59,53.65,52.25,54.59,53.72,49.89,1.59,140,5,3.6,-0.5,1.9
BUY,29,HAL,2023-08-29,36.39,227.46,,,4.14,,,,,,,2023-08-28,37.33,35.4,33.21,36.33,36.45,35.78,36.18,35.53,12.39,1.81,28,2.48,3.4,3.9,5.1
BUY,30,HAS,2023-08-29,62.81,131.78,,,4.14,,,,,,,2023-08-28,64.76,58.38,52.38,62.87,59.59,57.42,62.87,61.59,23.64,2.04,70,4.73,3.4,1.7,3.1
SELL,25,BLDR,2023-08-29,131.79,27.35,2023-08-22,133.98,1.83,1.8,-59.76,-61.56,-1.68,5,rotation (out of top-N),2023-08-28,148.72,137.25,102.14,132.86,135.75,141.08,132.86,128.58,45.61,3.22,259,5,4.4,-0.3,0.9
SELL,20,ERIE,2023-08-29,265.7,66.31,2023-08-08,261.97,8.69,8.81,247.34,238.53,1.37,15,rotation (out of top-N),2023-08-28,270.07,246.34,227.76,267.42,267.3,232.24,267.42,265.66,18.58,0.66,21,3.72,3.0,3.7,5.4
SELL,26,REGN,2023-08-29,825.91,4.39,2023-08-22,834.16,1.83,1.81,-36.24,-38.05,-1.04,5,rotation (out of top-N),2023-08-28,824.92,781.59,757.02,823.37,815.71,755.01,823.37,818.76,8.97,0.56,21,1.79,2.5,4.2,6.4
BUY,32,CF,2023-09-12,76.68,121.08,,,4.64,,,,,,,2023-09-11,77.07,73.68,72.09,76.77,75.23,74.0,76.77,75.46,6.91,1.71,7,1.38,3.4,4.5,6.1
BUY,31,SW,2023-09-12,33.45,277.56,,,4.64,,,,,,,2023-09-11,33.86,30.54,29.04,31.56,30.65,30.02,31.56,30.94,16.58,1.95,14,3.32,3.9,3.9,4.8
BUY,33,TSLA,2023-09-12,270.75,34.29,,,4.64,,,,,,,2023-09-11,274.44,249.24,203.32,273.63,253.21,252.17,273.77,266.06,34.98,2.82,98,5,4.0,0.6,1.5
SELL,22,APA,2023-09-12,39.12,273.64,2023-08-15,39.65,5.42,5.35,-145.03,-150.38,-1.39,19,rotation (out of top-N),2023-09-11,38.12,37.56,34.93,38.53,39.46,37.82,38.53,37.87,9.12,1.71,28,1.82,3.1,4.1,5.5
SELL,29,HAL,2023-09-12,39.47,227.46,2023-08-29,36.39,4.14,4.49,700.56,696.08,8.41,9,rotation (out of top-N),2023-09-11,39.68,36.7,33.51,38.92,37.94,36.73,38.76,38.18,18.41,1.49,42,3.68,3.2,3.4,4.5
SELL,30,HAS,2023-09-12,62.12,131.78,2023-08-29,62.81,4.14,4.09,-90.93,-95.02,-1.15,9,rotation (out of top-N),2023-09-11,59.05,59.08,52.77,62.06,62.64,58.94,62.06,61.45,11.9,0.99,84,2.38,1.9,2.0,4.8
BUY,34,ERIE,2023-09-19,279.62,22.17,,,3.1,,,,,,,2023-09-18,279.17,258.57,228.96,276.67,272.54,257.63,276.67,274.39,21.93,0.82,42,4.39,2.9,3.2,4.6
BUY,35,PGR,2023-09-19,128.88,48.1,,,3.1,,,,,,,2023-09-18,131.06,123.22,122.54,128.63,126.01,120.03,128.63,126.74,6.95,1.47,0,1.39,3.3,4.7,6.3
SELL,27,NVDA,2023-09-19,43.79,76.21,2023-08-22,48.08,1.83,1.67,-326.93,-328.6,-8.97,19,rotation (out of top-N),2023-09-18,41.57,43.62,32.19,43.93,45.34,45.49,43.88,42.83,29.15,2.4,245,5,3.1,0.5,1.5
SELL,33,TSLA,2023-09-19,264.2,34.29,2023-09-12,270.75,4.64,4.53,-224.44,-228.97,-2.47,5,rotation (out of top-N),2023-09-18,244.85,248.45,205.68,265.27,264.29,251.09,265.27,258.5,19.04,2.55,105,3.81,2.9,1.3,2.6
BUY,37,TPL,2023-09-26,200.61,31.25,,,3.13,,,,,,,2023-09-25,198.5,191.43,189.03,200.81,199.01,195.46,200.81,197.15,5.01,1.82,0,1.0,3.5,4.7,6.3
BUY,36,WSM,2023-09-26,74.73,83.88,,,3.13,,,,,,,2023-09-25,74.39,67.53,60.3,74.85,69.27,66.87,74.85,72.74,23.37,2.81,91,4.67,3.5,1.3,2.3
SELL,34,ERIE,2023-09-26,282.74,22.17,2023-09-19,279.62,3.1,3.13,69.17,66.04,1.07,5,rotation (out of top-N),2023-09-25,281.56,262.75,229.47,283.35,277.57,267.4,283.35,281.97,22.7,0.49,49,4.54,2.6,3.0,4.6
SELL,35,PGR,2023-09-26,130.45,48.1,2023-09-19,128.88,3.1,3.14,75.52,72.38,1.17,5,rotation (out of top-N),2023-09-25,127.32,123.97,122.77,130.26,128.85,122.04,130.26,128.97,3.71,0.99,7,0.74,2.7,4.7,6.9
BUY,39,ERIE,2023-10-03,280.86,30.76,,,4.32,,,,,,,2023-10-02,291.73,268.02,230.91,279.04,280.97,273.07,279.04,276.84,26.34,0.79,56,5,2.9,2.7,3.9
BUY,42,HAL,2023-10-03,37.13,232.69,,,4.32,,,,,,,2023-10-02,36.46,37.07,33.68,37.47,38.58,37.91,37.31,36.36,8.26,2.55,63,1.65,3.1,2.5,4.4
BUY,38,JBL,2023-10-03,127.39,67.82,,,4.32,,,,,,,2023-10-02,129.24,113.2,93.53,128.14,115.31,108.36,128.14,125.85,38.17,1.79,357,5,3.1,0.1,1.8
BUY,41,META,2023-10-03,301.9,28.62,,,4.32,,,,,,,2023-10-02,312.95,297.0,240.82,304.39,299.33,296.79,304.11,297.4,29.95,2.21,231,5,3.0,0.5,1.5
BUY,40,PGR,2023-10-03,127.84,67.58,,,4.32,,,,,,,2023-10-02,130.7,125.19,123.08,127.15,128.23,123.55,127.15,125.61,6.19,1.21,14,1.24,2.9,4.5,6.3
BUY,43,TSLA,2023-10-03,248.63,34.75,,,4.32,,,,,,,2023-10-02,260.52,250.91,212.29,251.61,251.12,248.4,251.75,244.92,22.72,2.71,119,4.54,3.0,0.9,1.9
SELL,10,CVNA,2023-10-03,7.79,0.8,2023-07-11,6.92,0.0,0.0,0.7,0.69,12.49,59,rotation (out of top-N),2023-10-02,7.53,8.31,4.46,7.85,8.48,8.86,7.85,7.47,68.97,4.84,119,5,6.0,-1.0,0.0
SELL,28,DELL,2023-10-03,65.64,151.68,2023-08-29,54.57,4.14,4.98,1679.09,1674.11,20.23,24,rotation (out of top-N),2023-10-02,63.38,61.17,46.87,64.64,65.53,60.26,64.64,63.68,35.21,1.49,175,5,2.8,0.2,2.0
SELL,19,MPC,2023-10-03,140.17,133.28,2023-08-08,130.34,8.69,9.34,1310.1,1300.76,7.49,39,rotation (out of top-N),2023-10-02,135.3,136.86,119.86,141.84,143.97,140.11,141.84,139.23,12.88,1.84,70,2.58,2.7,2.2,4.3
SELL,37,TPL,2023-10-03,189.99,31.25,2023-09-26,200.61,3.13,2.97,-331.85,-334.82,-5.34,5,rotation (out of top-N),2023-10-02,193.66,191.84,187.62,188.16,197.81,199.24,188.16,183.78,3.22,2.33,7,0.64,3.6,4.7,6.0
SELL,23,VLO,2023-10-03,125.66,88.5,2023-08-15,122.6,5.42,5.56,270.81,265.25,2.44,34,rotation (out of top-N),2023-10-02,116.95,124.29,116.63,127.65,131.98,127.05,127.65,124.94,0.27,2.13,49,0.05,2.6,4.2,5.7
SELL,36,WSM,2023-10-03,73.7,83.88,2023-09-26,74.73,3.13,3.09,-86.4,-89.49,-1.43,5,rotation (out of top-N),2023-10-02,74.4,68.78,60.81,73.78,72.35,67.8,73.78,72.6,22.34,1.6,98,4.47,2.6,1.2,3.1
BUY,50,AMGN,2023-10-10,247.63,31.47,,,3.9,,,,,,,2023-10-09,261.23,241.81,221.34,249.62,245.54,240.96,249.62,245.97,18.02,1.46,49,3.6,3.1,3.3,4.4
BUY,46,CNC,2023-10-10,70.66,110.28,,,3.9,,,,,,,2023-10-09,71.06,67.93,67.71,70.87,69.42,66.45,70.87,70.04,4.94,1.17,0,0.99,3.0,4.8,6.7
BUY,49,CRWD,2023-10-10,181.57,42.91,,,3.9,,,,,,,2023-10-09,185.69,166.46,140.13,181.79,169.56,160.79,181.79,176.44,32.51,2.94,140,5,3.6,0.4,1.0
BUY,45,CVX,2023-10-10,148.39,52.51,,,3.9,,,,,,,2023-10-09,145.92,145.47,143.0,148.28,147.49,146.05,148.28,145.1,2.04,2.15,28,0.41,3.1,4.4,5.9
BUY,47,GD,2023-10-10,227.88,34.19,,,3.9,,,,,,,2023-10-09,231.39,213.22,209.26,227.06,212.06,210.74,227.06,221.47,10.58,2.46,0,2.12,4.2,4.5,5.3
BUY,48,PLTR,2023-10-10,18.07,431.21,,,3.9,,,,,,,2023-10-09,17.39,15.81,12.09,17.61,15.96,15.22,17.61,16.81,43.81,4.56,182,5,5.2,-0.2,0.0
BUY,44,SMCI,2023-10-10,29.5,264.14,,,3.9,,,,,,,2023-10-09,28.51,27.06,18.83,29.01,27.74,26.42,29.01,28.09,51.41,3.18,539,5,4.7,-0.6,0.9
SELL,4,APP,2023-10-10,41.7,0.2,2023-07-11,27.24,0.0,0.0,2.95,2.94,53.01,64,rotation (out of top-N),2023-10-09,38.53,38.24,24.56,40.84,40.11,40.5,40.84,39.95,56.9,2.16,154,5,4.3,-0.8,1.6
SELL,39,ERIE,2023-10-10,296.26,30.76,2023-10-03,280.86,4.32,4.56,473.72,469.17,5.43,5,rotation (out of top-N),2023-10-09,295.18,272.96,232.34,294.85,287.15,275.42,294.85,293.19,27.05,0.56,63,5,2.7,1.6,3.9
SELL,42,HAL,2023-10-10,38.87,232.69,2023-10-03,37.13,4.32,4.52,404.87,400.35,4.63,5,rotation (out of top-N),2023-10-09,39.98,37.6,33.74,38.93,37.68,37.82,38.76,37.8,18.48,2.47,70,3.7,3.4,1.9,3.3
SELL,41,META,2023-10-10,316.75,28.62,2023-10-03,301.9,4.32,4.53,424.97,420.44,4.87,5,rotation (out of top-N),2023-10-09,312.24,299.77,245.4,315.93,305.07,296.86,315.64,309.3,27.24,2.01,238,5,2.7,0.6,1.9
SELL,40,PGR,2023-10-10,131.26,67.58,2023-10-03,127.84,4.32,4.44,231.13,226.69,2.62,5,rotation (out of top-N),2023-10-09,141.82,128.22,123.55,131.1,129.52,125.29,131.1,129.91,14.79,0.91,21,2.96,3.0,3.9,5.6
SELL,31,SW,2023-10-10,34.26,277.56,2023-09-12,33.45,4.64,4.75,224.83,220.07,2.37,20,rotation (out of top-N),2023-10-09,34.24,32.17,29.17,33.74,33.32,31.73,33.74,33.33,17.38,1.22,42,3.48,3.0,3.4,4.8
SELL,43,TSLA,2023-10-10,257.91,34.75,2023-10-03,248.63,4.32,4.48,322.29,317.81,3.68,5,rotation (out of top-N),2023-10-09,251.19,250.96,215.75,259.68,255.79,249.82,259.68,253.57,16.43,2.35,126,3.29,2.4,1.2,2.8
BUY,54,ALL,2023-10-17,118.21,72.17,,,4.27,,,,,,,2023-10-16,116.34,107.71,107.21,118.02,110.03,104.54,118.02,115.19,8.51,2.39,0,1.7,4.0,4.6,5.6
BUY,55,CI,2023-10-17,297.84,28.64,,,4.27,,,,,,,2023-10-16,292.72,277.54,263.85,297.82,283.02,272.84,296.11,290.63,10.94,1.85,35,2.19,3.2,3.9,5.1
BUY,52,HUM,2023-10-17,508.34,16.78,,,4.27,,,,,,,2023-10-16,504.46,476.22,472.18,507.45,485.81,468.38,506.26,495.37,6.84,2.15,0,1.37,3.8,4.7,5.9
BUY,53,NOC,2023-10-17,466.42,18.29,,,4.27,,,,,,,2023-10-16,464.33,430.75,428.05,467.2,444.49,418.8,467.2,460.02,8.48,1.54,0,1.7,3.4,4.6,6.1
BUY,51,PGR,2023-10-17,144.52,59.03,,,4.27,,,,,,,2023-10-16,141.62,130.65,124.04,143.73,134.4,127.25,143.73,140.16,14.17,2.48,28,2.83,3.9,3.8,4.5
SELL,50,AMGN,2023-10-17,262.48,31.47,2023-10-10,247.63,3.9,4.13,467.28,463.15,5.94,5,rotation (out of top-N),2023-10-16,256.37,244.46,221.67,263.78,255.02,243.25,263.78,259.96,15.65,1.45,56,3.13,2.8,3.3,4.5
SELL,32,CF,2023-10-17,79.26,121.08,2023-09-12,76.68,4.64,4.8,312.39,307.59,3.31,25,rotation (out of top-N),2023-10-16,77.84,76.65,71.69,79.08,78.93,76.53,79.08,77.95,8.58,1.43,42,1.72,2.7,3.9,5.5
SELL,49,CRWD,2023-10-17,185.47,42.91,2023-10-10,181.57,3.9,3.98,167.37,163.39,2.1,5,rotation (out of top-N),2023-10-16,178.76,168.7,142.11,187.67,180.49,165.57,187.67,184.4,25.79,1.74,147,5,2.5,0.7,2.3
SELL,45,CVX,2023-10-17,146.66,52.51,2023-10-10,148.39,3.9,3.85,-90.84,-94.69,-1.22,5,rotation (out of top-N),2023-10-16,148.43,146.01,142.87,147.06,146.33,146.49,147.06,145.4,3.89,1.13,35,0.78,2.4,4.2,6.3
SELL,38,JBL,2023-10-17,134.98,67.82,2023-10-03,127.39,4.32,4.58,514.76,510.18,5.91,10,rotation (out of top-N),2023-10-16,124.32,118.49,96.41,136.47,132.03,115.29,136.47,134.06,28.95,1.76,371,5,2.6,0.6,1.9
BUY,58,CF,2023-10-24,76.24,108.49,,,4.14,,,,,,,2023-10-23,75.01,76.35,71.57,75.33,78.54,77.53,75.33,73.74,4.81,2.11,49,0.96,2.8,3.9,5.3
BUY,56,GL,2023-10-24,109.47,75.56,,,4.14,,,,,,,2023-10-23,109.67,108.79,108.7,108.8,110.17,108.49,108.8,107.48,0.89,1.21,0,0.18,2.9,5.0,7.1
BUY,59,HAL,2023-10-24,38.71,213.67,,,4.14,,,,,,,2023-10-23,37.31,37.85,33.73,39.24,39.6,38.61,39.07,38.08,10.61,2.52,84,2.12,2.8,2.1,3.9
BUY,57,TPL,2023-10-24,200.73,41.21,,,4.14,,,,,,,2023-10-23,195.56,196.12,184.73,200.94,204.04,199.54,200.94,196.78,5.87,2.07,28,1.17,3.2,4.2,5.6
SELL,55,CI,2023-10-24,291.05,28.64,2023-10-17,297.84,4.27,4.17,-194.49,-198.66,-2.33,5,rotation (out of top-N),2023-10-23,289.59,279.73,263.83,287.41,289.44,276.24,285.75,282.42,9.76,1.16,42,1.95,2.6,3.8,5.5
SELL,46,CNC,2023-10-24,72.31,110.28,2023-10-10,70.66,3.9,3.99,182.52,178.53,2.29,10,rotation (out of top-N),2023-10-23,67.5,68.44,67.37,70.86,71.31,68.26,70.86,70.07,0.2,1.12,14,0.04,2.5,4.8,7.0
SELL,52,HUM,2023-10-24,503.58,16.78,2023-10-17,508.34,4.27,4.23,-79.88,-84.11,-0.99,5,rotation (out of top-N),2023-10-23,493.61,479.38,472.55,499.05,496.87,472.91,497.88,493.55,4.46,0.87,7,0.89,2.7,4.7,6.9
SELL,51,PGR,2023-10-24,141.18,59.03,2023-10-17,144.52,4.27,4.17,-197.16,-201.33,-2.36,5,rotation (out of top-N),2023-10-23,140.09,132.37,124.63,140.48,139.82,130.16,140.48,139.0,12.4,1.05,35,2.48,2.7,3.8,5.5
BUY,61,AOS,2023-10-31,66.82,177.05,,,5.92,,,,,,,2023-10-30,68.3,65.46,65.16,66.31,64.69,64.46,66.31,65.3,4.81,1.53,0,0.96,3.3,4.8,6.5
BUY,62,DECK,2023-10-31,98.17,120.51,,,5.92,,,,,,,2023-10-30,99.47,89.36,81.9,97.4,87.48,85.87,97.4,93.39,21.45,4.12,434,4.29,3.8,0.9,1.1
BUY,60,HII,2023-10-31,205.57,57.55,,,5.92,,,,,,,2023-10-30,220.97,205.77,201.07,205.36,204.79,199.92,205.36,203.05,9.89,1.12,21,1.98,2.9,4.2,5.9
BUY,64,TMUS,2023-10-31,135.54,87.28,,,5.92,,,,,,,2023-10-30,141.04,134.42,134.23,135.39,134.5,133.91,135.39,133.3,5.08,1.54,0,1.02,3.3,4.7,6.5
BUY,63,WM,2023-10-31,157.08,75.31,,,5.92,,,,,,,2023-10-30,161.99,154.3,154.06,156.77,154.15,151.69,156.1,154.5,5.15,1.03,0,1.03,2.9,4.7,6.8
SELL,58,CF,2023-10-31,76.05,108.49,2023-10-24,76.24,4.14,4.13,-20.61,-24.74,-0.3,5,rotation (out of top-N),2023-10-30,76.58,76.4,71.56,76.24,76.69,77.95,76.24,74.83,7.01,1.85,56,1.4,2.7,3.7,5.1
SELL,56,GL,2023-10-31,112.69,75.56,2023-10-24,109.47,4.14,4.26,243.29,239.03,2.89,5,rotation (out of top-N),2023-10-30,114.66,109.85,108.66,110.94,110.19,108.61,110.94,109.98,5.52,0.86,7,1.1,2.7,4.6,6.8
SELL,59,HAL,2023-10-31,36.73,213.67,2023-10-24,38.71,4.14,3.92,-423.07,-426.99,-5.16,5,rotation (out of top-N),2023-10-30,37.95,37.87,33.74,37.15,38.23,38.73,37.0,36.29,12.49,1.92,91,2.5,2.4,1.9,4.0
