kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_buy_sig_date,sig_buy_sig_w_close,sig_buy_mtf_score,sig_buy_emasma_score,sig_buy_early_score,sig_buy_near_score,sig_buy_gap_w,sig_buy_atr_dist,sig_buy_freshness_days,sig_sell_sig_date,sig_sell_sig_w_close,sig_sell_mtf_score,sig_sell_emasma_score,sig_sell_early_score,sig_sell_near_score,sig_sell_gap_w,sig_sell_atr_dist,sig_sell_freshness_days
SELL,11,LYV,2023-08-08,88.89,573.14,2023-08-01,87.39,25.04,25.47,862.58,837.11,1.67,5,rotation (out of top-N),2023-07-31,87.73,4.5,2.83,2.1,2.4,14.13,6.95,70,2023-08-07,86.61,2.7,2.42,2.1,4.1,12.09,2.12,77
SELL,12,DLR,2023-08-08,110.22,440.64,2023-08-01,113.67,25.04,24.28,-1520.19,-1544.48,-3.08,5,rotation (out of top-N),2023-07-31,110.02,4.6,3.19,3.5,3.2,15.94,3.72,42,2023-08-07,110.33,3.0,3.1,3.4,4.6,15.52,1.51,49
SELL,13,WBD,2023-08-15,13.36,3480.3,2023-08-08,14.29,24.87,23.25,-3236.68,-3259.93,-6.55,5,rotation (out of top-N),2023-08-07,13.71,4.5,1.19,4.6,4.9,5.94,3.54,7,2023-08-14,12.78,3.2,-0.29,4.8,6.4,-1.46,2.25,14
SELL,14,VRT,2023-10-31,37.83,1404.11,2023-08-08,35.42,24.87,26.56,3383.9,3357.34,6.75,59,rotation (out of top-N),2023-08-07,33.4,5.3,5,-1,0.7,90.95,3.48,280,2023-10-30,40.28,5.0,5,-1,1.0,63.66,3.02,364
SELL,15,APA,2023-09-12,39.12,586.49,2023-08-15,39.65,11.63,11.47,-310.84,-322.31,-1.39,19,rotation (out of top-N),2023-08-14,39.75,3.8,2.7,4.3,5.6,13.5,1.63,0,2023-09-11,38.12,3.1,1.82,4.1,5.5,9.12,1.71,28
SELL,16,MPC,2023-09-12,146.0,169.68,2023-08-15,137.05,11.63,12.39,1518.61,1506.22,6.48,19,rotation (out of top-N),2023-08-14,136.68,3.5,3.98,3.7,4.8,19.91,1.28,21,2023-09-11,145.31,3.6,4.8,3.0,3.6,23.99,1.84,49
SELL,17,REGN,2023-08-29,825.91,0.02,2023-08-22,834.16,0.01,0.01,-0.19,-0.2,-1.04,5,rotation (out of top-N),2023-08-21,823.49,3.5,1.83,4.3,5.6,9.13,1.94,14,2023-08-28,824.92,2.5,1.79,4.2,6.4,8.97,0.56,21
SELL,18,NVDA,2023-09-12,44.7,0.4,2023-08-22,48.08,0.01,0.01,-1.35,-1.36,-7.08,14,rotation (out of top-N),2023-08-21,45.97,4.5,5,-0.8,1.3,56.53,2.49,217,2023-09-11,43.85,3.5,5,0.1,1.5,38.94,2.31,238
SELL,19,DELL,2023-10-03,65.64,0.35,2023-08-29,54.57,0.01,0.01,3.87,3.86,20.23,24,rotation (out of top-N),2023-08-28,65.07,3.6,5,-0.5,1.9,49.89,1.59,140,2023-10-02,63.38,2.8,5,0.2,2.0,35.21,1.49,175
SELL,20,SW,2023-09-19,34.63,475.2,2023-09-12,33.45,7.95,8.23,560.74,552.51,3.48,5,rotation (out of top-N),2023-09-11,33.86,3.9,3.32,3.9,4.8,16.58,1.95,14,2023-09-18,32.67,3.1,2.48,4.0,5.6,12.38,1.27,21
SELL,21,VLO,2023-09-26,133.99,119.61,2023-09-12,132.89,7.95,8.01,131.58,123.56,0.78,10,rotation (out of top-N),2023-09-11,132.79,3.7,3.01,3.8,4.6,15.04,2.17,28,2023-09-25,130.95,3.1,2.47,3.7,4.9,12.34,1.77,42
SELL,22,TSLA,2023-09-19,264.2,58.71,2023-09-12,270.75,7.95,7.76,-384.26,-392.01,-2.47,5,rotation (out of top-N),2023-09-11,274.44,4.0,5,0.6,1.5,34.98,2.82,98,2023-09-18,244.85,2.9,3.81,1.3,2.6,19.04,2.55,105
SELL,23,PGR,2023-09-26,130.45,123.99,2023-09-19,128.88,7.99,8.09,194.66,186.57,1.17,5,rotation (out of top-N),2023-09-18,131.06,3.3,1.39,4.7,6.3,6.95,1.47,0,2023-09-25,127.32,2.7,0.74,4.7,6.9,3.71,0.99,7
SELL,24,CF,2023-09-26,80.38,208.69,2023-09-19,76.57,7.99,8.39,795.12,786.73,4.92,5,rotation (out of top-N),2023-09-18,79.04,3.3,1.99,4.3,5.7,9.97,1.62,14,2023-09-25,80.4,3.1,2.4,4.1,5.6,12.0,1.33,21
SELL,25,SW,2023-10-10,34.26,490.36,2023-09-26,33.27,8.16,8.4,485.46,477.06,2.92,10,rotation (out of top-N),2023-09-25,33.18,3.2,2.8,3.8,5.2,14.02,1.4,28,2023-10-09,34.24,3.0,3.48,3.4,4.8,17.38,1.22,42
SELL,26,WSM,2023-10-03,73.7,218.31,2023-09-26,74.73,8.16,8.04,-224.86,-232.91,-1.43,5,rotation (out of top-N),2023-09-25,74.39,3.5,4.67,1.3,2.3,23.37,2.81,91,2023-10-02,74.4,2.6,4.47,1.2,3.1,22.34,1.6,98
SELL,27,TPL,2023-10-03,189.99,81.32,2023-09-26,200.61,8.16,7.73,-863.66,-871.38,-5.34,5,rotation (out of top-N),2023-09-25,198.5,3.5,1.0,4.7,6.3,5.01,1.82,0,2023-10-02,193.66,3.6,0.64,4.7,6.0,3.22,2.33,7
SELL,28,JBL,2023-10-10,133.49,61.95,2023-10-03,127.39,3.95,4.13,377.87,373.74,4.74,5,rotation (out of top-N),2023-10-02,129.24,3.1,5,0.1,1.8,38.17,1.79,357,2023-10-09,135.14,3.1,5,-0.1,2.0,41.91,1.47,364
SELL,29,META,2023-10-10,316.75,26.14,2023-10-03,301.9,3.95,4.14,388.16,384.02,4.87,5,rotation (out of top-N),2023-10-02,312.95,3.0,5,0.5,1.5,29.95,2.21,231,2023-10-09,312.24,2.7,5,0.6,1.9,27.24,2.01,238
SELL,30,CF,2023-10-17,79.26,101.58,2023-10-03,77.69,3.95,4.03,159.47,155.45,1.97,10,rotation (out of top-N),2023-10-02,75.93,3.2,1.17,4.2,5.6,5.87,2.08,28,2023-10-16,77.84,2.7,1.72,3.9,5.5,8.58,1.43,42
SELL,31,HAL,2023-10-10,38.87,212.53,2023-10-03,37.13,3.95,4.13,369.81,365.68,4.63,5,rotation (out of top-N),2023-10-02,36.46,3.1,1.65,2.5,4.4,8.26,2.55,63,2023-10-09,39.98,3.4,3.7,1.9,3.3,18.48,2.47,70
SELL,32,SMCI,2023-10-31,23.48,282.01,2023-10-10,29.5,4.16,3.31,-1697.71,-1701.02,-20.45,15,rotation (out of top-N),2023-10-09,28.51,4.7,5,-0.6,0.9,51.41,3.18,539,2023-10-30,25.48,3.6,5,0.7,1.1,26.61,3.37,560
SELL,33,GD,2023-10-17,230.22,36.51,2023-10-10,227.88,4.16,4.2,85.43,81.23,0.98,5,rotation (out of top-N),2023-10-09,231.39,4.2,2.12,4.5,5.3,10.58,2.46,0,2023-10-16,223.67,3.0,1.38,4.5,6.4,6.89,1.14,7
SELL,34,PLTR,2023-12-05,18.27,460.4,2023-10-10,18.07,4.16,4.2,89.78,85.57,1.03,39,rotation (out of top-N),2023-10-09,17.39,5.2,5,-0.2,0.0,43.81,4.56,182,2023-12-04,17.77,4.0,5,0.7,0.7,25.1,4.16,238
SELL,35,CRWD,2023-10-17,185.47,45.82,2023-10-10,181.57,4.16,4.25,178.69,174.44,2.1,5,rotation (out of top-N),2023-10-09,185.69,3.6,5,0.4,1.0,32.51,2.94,140,2023-10-16,178.76,2.5,5,0.7,2.3,25.79,1.74,147
SELL,36,AMGN,2023-10-17,262.48,33.6,2023-10-10,247.63,4.16,4.41,498.9,494.49,5.94,5,rotation (out of top-N),2023-10-09,261.23,3.1,3.6,3.3,4.4,18.02,1.46,49,2023-10-16,256.37,2.8,3.13,3.3,4.5,15.65,1.45,56
SELL,37,CNC,2023-10-24,72.31,118.34,2023-10-17,71.32,4.22,4.28,117.15,112.87,1.34,5,rotation (out of top-N),2023-10-16,71.87,3.4,1.27,4.6,6.1,6.34,1.79,7,2023-10-23,67.5,2.5,0.04,4.8,7.0,0.2,1.12,14
SELL,38,PGR,2023-10-24,141.18,58.4,2023-10-17,144.52,4.22,4.12,-195.05,-199.17,-2.36,5,rotation (out of top-N),2023-10-16,141.62,3.9,2.83,3.8,4.5,14.17,2.48,28,2023-10-23,140.09,2.7,2.48,3.8,5.5,12.4,1.05,35
SELL,39,HUM,2023-10-24,503.58,16.6,2023-10-17,508.34,4.22,4.18,-79.03,-83.21,-0.99,5,rotation (out of top-N),2023-10-16,504.46,3.8,1.37,4.7,5.9,6.84,2.15,0,2023-10-23,493.61,2.7,0.89,4.7,6.9,4.46,0.87,7
SELL,40,ALL,2023-11-07,123.22,71.4,2023-10-17,118.21,4.22,4.4,357.69,353.3,4.19,15,rotation (out of top-N),2023-10-16,116.34,4.0,1.7,4.6,5.6,8.51,2.39,0,2023-11-06,123.03,3.2,2.9,3.9,5.3,14.51,1.29,21
SELL,41,GD,2023-11-07,231.7,37.37,2023-10-24,224.37,4.19,4.33,273.92,269.59,3.22,10,rotation (out of top-N),2023-10-23,226.88,2.9,1.66,4.4,6.2,8.3,1.03,14,2023-11-06,231.9,2.4,2.05,4.0,6.1,10.24,0.55,28
SELL,42,GL,2023-10-31,112.69,76.59,2023-10-24,109.47,4.19,4.32,246.63,242.31,2.89,5,rotation (out of top-N),2023-10-23,109.67,2.9,0.18,5.0,7.1,0.89,1.21,0,2023-10-30,114.66,2.7,1.1,4.6,6.8,5.52,0.86,7
SELL,43,TPL,2023-11-07,183.72,41.77,2023-10-24,200.73,4.19,3.84,-710.52,-714.36,-8.52,10,rotation (out of top-N),2023-10-23,195.56,3.2,1.17,4.2,5.6,5.87,2.07,28,2023-11-06,176.38,2.7,-0.57,4.4,6.1,-2.86,2.27,42
SELL,44,AOS,2023-11-07,67.31,340.79,2023-10-31,66.82,11.39,11.47,166.99,155.52,0.68,5,rotation (out of top-N),2023-10-30,68.3,3.3,0.96,4.8,6.5,4.81,1.53,0,2023-11-06,69.43,3.1,1.27,4.6,6.3,6.37,1.36,7
SELL,45,DECK,2023-11-07,102.49,231.96,2023-10-31,98.17,11.39,11.89,1002.07,990.18,4.35,5,rotation (out of top-N),2023-10-30,99.47,3.8,4.29,0.9,1.1,21.45,4.12,434,2023-11-06,105.43,2.3,5,0.6,2.3,27.31,1.39,441
SELL,46,TMUS,2023-11-07,141.23,168.01,2023-10-31,135.54,11.39,11.86,955.95,944.09,4.15,5,rotation (out of top-N),2023-10-30,141.04,3.3,1.02,4.7,6.5,5.08,1.54,0,2023-11-06,141.24,2.8,1.04,4.6,6.7,5.18,0.95,7
SELL,47,GDDY,2023-11-14,89.16,184.22,2023-11-07,86.41,7.96,8.21,506.59,498.38,3.13,5,rotation (out of top-N),2023-11-06,87.6,5.0,3.42,4.0,3.9,17.1,3.35,7,2023-11-13,91.96,3.4,4.49,3.6,5.0,22.47,0.74,14
SELL,48,COIN,2024-01-23,122.59,185.31,2023-11-07,85.9,7.96,11.36,6799.92,6788.56,42.65,51,rotation (out of top-N),2023-11-06,92.92,4.5,5,0.5,0.0,30.48,5.09,238,2024-01-22,125.16,4.8,5,0.2,0.0,36.19,5.01,315
SELL,49,DHI,2023-11-14,124.56,137.52,2023-11-07,115.75,7.96,8.56,1211.56,1203.0,7.56,5,rotation (out of top-N),2023-11-06,119.28,3.9,2.39,4.3,5.2,11.96,2.17,7,2023-11-13,124.46,3.4,3.21,4.0,5.3,16.03,1.27,14
SELL,50,EXPE,2023-12-12,144.49,143.96,2023-11-07,110.57,7.96,10.4,4883.24,4872.84,30.61,24,rotation (out of top-N),2023-11-06,117.26,5.7,2.97,4.3,3.5,14.83,4.83,0,2023-12-11,144.21,4.1,5,2.6,3.5,35.43,1.44,35
SELL,51,VRT,2023-12-19,47.85,399.35,2023-11-07,39.86,7.96,9.55,3190.8,3181.24,19.99,29,rotation (out of top-N),2023-11-06,41.7,5.1,5,-1,0.9,64.88,3.08,371,2023-12-18,48.62,4.4,5,-1,1.6,62.65,2.14,413
SELL,52,IT,2023-11-14,417.28,40.08,2023-11-07,397.11,7.96,8.36,808.51,800.15,5.03,5,rotation (out of top-N),2023-11-06,411.76,4.1,4.27,0.9,0.9,21.34,4.49,168,2023-11-13,417.77,1.7,4.49,0.9,3.2,22.47,0.9,175
SELL,53,QCOM,2023-11-21,120.03,139.0,2023-11-14,120.57,8.38,8.34,-75.06,-83.4,-0.5,5,rotation (out of top-N),2023-11-13,122.6,3.5,2.35,4.4,5.9,11.76,1.42,0,2023-11-20,121.13,3.0,2.07,4.4,6.3,10.36,0.89,7
SELL,54,APP,2023-11-21,39.02,393.0,2023-11-14,42.65,8.38,7.67,-1424.62,-1432.29,-8.55,5,rotation (out of top-N),2023-11-13,39.13,4.9,5,-0.0,0.1,40.33,4.37,189,2023-11-20,39.52,3.2,5,0.1,1.7,38.68,1.88,196
SELL,55,GEN,2023-12-05,21.23,916.82,2023-11-14,18.28,8.38,9.73,2704.61,2694.88,16.08,14,rotation (out of top-N),2023-11-13,19.7,3.7,2.83,4.3,5.6,14.14,1.45,0,2023-12-04,21.11,3.7,4.24,3.6,4.5,21.22,1.55,21
SELL,56,KEY,2023-12-12,11.65,1514.3,2023-11-21,10.57,8.0,8.82,1635.44,1626.62,10.16,14,rotation (out of top-N),2023-11-20,10.63,3.4,1.64,4.6,6.2,8.18,1.52,0,2023-12-11,12.85,4.3,5,3.0,3.7,33.34,1.44,21
SELL,57,GDDY,2023-12-05,102.67,171.74,2023-11-21,93.2,8.0,8.82,1627.24,1618.42,10.11,9,rotation (out of top-N),2023-11-20,94.72,3.5,5,3.4,4.6,25.44,0.8,21,2023-12-04,104.33,4.0,5,2.6,3.6,35.71,1.26,35
SELL,58,FITB,2023-12-19,32.16,543.33,2023-12-05,27.9,7.58,8.74,2314.6,2305.87,15.21,10,rotation (out of top-N),2023-12-04,28.51,4.3,4.06,3.9,4.5,20.29,2.05,7,2023-12-18,31.47,4.2,5,3.1,3.6,30.73,1.51,21
SELL,59,BXP,2023-12-12,55.26,275.52,2023-12-05,55.02,7.58,7.61,66.12,58.51,0.39,5,rotation (out of top-N),2023-12-04,56.04,4.7,2.89,4.2,4.3,14.45,3.17,7,2023-12-11,62.49,4.3,5,3.4,3.9,26.67,1.73,14
SELL,60,CVNA,2024-01-30,8.86,1962.08,2023-12-05,7.73,7.58,8.69,2230.88,2222.19,14.66,37,rotation (out of top-N),2023-12-04,8.04,5.3,5,-0.3,0.0,45.65,8.13,182,2024-01-29,8.69,3.7,4.53,0.9,1.1,22.64,3.93,238
SELL,61,HOOD,2024-01-09,12.24,1513.89,2023-12-12,11.81,8.94,9.27,658.54,649.27,3.63,18,rotation (out of top-N),2023-12-11,11.67,5.3,3.53,4.1,3.8,17.63,3.64,0,2024-01-08,11.03,3.8,1.62,4.1,4.8,8.1,2.86,28
SELL,62,NCLH,2024-01-09,17.42,970.9,2023-12-12,18.41,8.94,8.46,-966.04,-974.5,-5.45,18,rotation (out of top-N),2023-12-11,20.35,4.5,5,3.7,4.2,25.97,1.86,0,2024-01-08,16.75,3.2,0.0,4.5,5.9,0.02,2.46,28
SELL,63,XYZ,2024-01-09,68.76,258.91,2023-12-12,69.06,8.94,8.9,-76.38,-85.28,-0.48,18,rotation (out of top-N),2023-12-11,74.23,4.7,4.73,3.8,4.1,23.66,2.25,0,2024-01-08,66.47,3.4,1.99,4.0,5.1,9.97,2.08,28
SELL,64,EXPE,2024-01-09,146.75,124.69,2023-12-19,146.66,9.14,9.15,11.22,2.07,0.01,13,rotation (out of top-N),2023-12-18,153.44,4.4,5,2.2,3.3,42.06,1.47,42,2024-01-08,146.77,3.5,5,1.4,2.9,30.87,1.58,63
SELL,65,LEN,2024-01-09,130.24,140.05,2023-12-19,130.57,9.14,9.12,-46.22,-55.34,-0.3,13,rotation (out of top-N),2023-12-18,129.74,4.5,4.98,2.9,2.6,24.88,3.08,49,2024-01-08,133.56,3.0,4.97,1.6,3.4,24.87,1.37,70
SELL,66,KEY,2024-01-30,13.18,1382.43,2024-01-09,12.98,8.97,9.11,276.49,267.38,1.49,14,rotation (out of top-N),2024-01-08,12.74,4.0,5,2.8,2.9,28.5,2.11,49,2024-01-29,12.9,3.1,5,1.5,3.2,27.25,1.32,70
SELL,67,DOC,2024-01-23,16.94,1067.45,2024-01-09,16.81,8.97,9.04,138.77,129.73,0.72,9,rotation (out of top-N),2024-01-08,17.81,4.0,2.45,4.4,5.4,12.26,2.03,0,2024-01-22,16.6,3.0,0.9,4.5,6.3,4.49,1.56,14
SELL,68,CRWD,2024-02-27,324.34,67.62,2024-01-09,265.35,8.97,10.97,3989.11,3978.14,22.17,33,rotation (out of top-N),2024-01-08,283.39,4.1,5,-1,1.9,61.89,1.72,231,2024-02-26,314.5,4.1,5,-0.6,1.6,52.82,2.13,280
SELL,69,VRT,2024-03-05,70.28,373.6,2024-01-09,48.03,8.97,13.13,8312.55,8299.42,46.25,38,rotation (out of top-N),2024-01-08,49.39,4.1,5,-0.6,1.5,52.03,2.23,434,2024-03-04,69.19,5.0,5,-1,1.0,65.57,2.95,490
SELL,70,VTRS,2024-01-23,10.5,1722.06,2024-01-09,10.42,8.97,9.04,137.77,128.72,0.72,9,rotation (out of top-N),2024-01-08,10.51,4.0,3.83,3.6,4.1,19.16,2.24,28,2024-01-22,10.74,3.3,4.08,3.3,4.2,20.38,1.53,42
SELL,71,SMCI,2024-04-16,90.0,455.5,2024-01-23,43.08,9.81,20.5,21371.87,21351.37,108.81,58,rotation (out of top-N),2024-01-22,47.4,6,5,-1,0.0,78.02,7.52,644,2024-04-15,71.4,4.7,5,-0.6,0.9,51.95,3.21,728
SELL,72,COHR,2024-01-30,48.88,415.08,2024-01-23,47.27,9.81,10.14,666.2,656.05,3.34,5,rotation (out of top-N),2024-01-22,47.3,4.1,4.11,3.4,3.7,20.53,2.54,35,2024-01-29,49.11,3.6,4.79,3.1,3.8,23.96,1.68,42
SELL,73,AMD,2024-02-06,173.09,117.89,2024-01-23,166.45,9.81,10.2,782.79,772.59,3.94,10,rotation (out of top-N),2024-01-22,177.26,5.0,5,-0.6,0.6,51.13,3.66,322,2024-02-05,172.48,4.1,5,-0.1,1.0,41.89,2.95,336
SELL,74,WDC,2024-02-06,40.1,460.31,2024-01-30,40.46,9.31,9.23,-165.71,-174.94,-0.94,5,rotation (out of top-N),2024-01-29,39.43,3.7,5,0.4,0.9,31.74,3.19,245,2024-02-05,38.54,2.2,5,0.6,2.4,27.08,1.26,252
SELL,75,TPR,2024-02-06,38.6,497.71,2024-01-30,37.42,9.31,9.61,587.3,577.69,3.1,5,rotation (out of top-N),2024-01-29,38.14,3.7,2.52,4.3,5.5,12.61,1.75,7,2024-02-05,40.02,3.8,3.56,3.9,4.8,17.82,1.71,14
SELL,76,AXP,2024-02-06,200.1,95.17,2024-01-30,195.69,9.31,9.52,419.71,410.19,2.2,5,rotation (out of top-N),2024-01-29,201.43,4.1,4.98,2.8,2.8,24.88,2.7,56,2024-02-05,207.21,3.0,5,1.6,3.5,27.28,1.01,63
SELL,77,DECK,2024-02-13,138.6,135.59,2024-02-06,142.1,9.63,9.4,-474.57,-483.97,-2.51,5,rotation (out of top-N),2024-02-05,140.69,4.9,5,-0.2,0.3,43.99,4.08,532,2024-02-12,143.88,2.9,5,-0.2,2.3,44.95,1.04,539
SELL,78,COHR,2024-02-27,59.31,327.4,2024-02-06,58.85,9.63,9.71,150.61,140.9,0.73,14,rotation (out of top-N),2024-02-05,62.31,5.6,5,1.5,2.4,54.3,2.61,49,2024-02-26,63.49,4.5,5,0.4,2.6,49.23,1.83,70
SELL,79,META,2024-02-13,452.86,41.83,2024-02-06,460.67,9.63,9.47,-326.65,-336.13,-1.74,5,rotation (out of top-N),2024-02-05,464.24,4.5,5,-0.4,0.8,47.06,3.26,357,2024-02-12,469.6,3.4,5,-0.3,1.9,46.01,1.65,364
SELL,80,NVDA,2024-02-13,70.37,276.75,2024-02-06,69.62,9.63,9.74,207.57,197.83,1.03,5,rotation (out of top-N),2024-02-05,72.06,4.9,5,-0.8,0.9,56.06,3.13,385,2024-02-12,72.52,4.2,5,-0.7,1.5,53.39,2.27,392
SELL,81,APP,2024-02-27,59.88,419.35,2024-02-13,45.46,9.53,12.56,6046.98,6034.43,31.65,9,rotation (out of top-N),2024-02-12,59.84,4.8,5,-1,1.2,63.32,2.75,280,2024-02-26,62.27,4.9,5,-1,1.1,62.15,2.84,294
SELL,82,PLTR,2024-02-27,23.83,811.9,2024-02-13,23.48,9.53,9.67,284.17,274.49,1.44,9,rotation (out of top-N),2024-02-12,24.45,5.1,5,-0.3,0.2,45.78,4.19,308,2024-02-26,24.95,3.8,5,-0.2,1.4,43.89,2.46,322
SELL,83,CVNA,2024-04-09,16.78,1847.24,2024-02-13,10.32,9.53,15.5,11933.17,11917.67,62.52,38,rotation (out of top-N),2024-02-12,10.5,5.0,5,0.0,0.0,39.66,5.13,252,2024-04-08,15.0,4.3,5,-0.5,1.3,50.43,2.6,308
SELL,84,FIX,2024-03-05,315.58,74.77,2024-02-27,286.71,10.72,11.8,2158.69,2146.89,10.01,5,rotation (out of top-N),2024-02-26,311.41,5.7,5,-1,0.3,64.57,4.04,574,2024-03-04,307.77,4.2,5,-1.0,1.8,59.39,1.82,581
SELL,85,HOOD,2024-04-09,18.66,1350.43,2024-02-27,15.88,10.72,12.6,3767.7,3755.09,17.52,29,rotation (out of top-N),2024-02-26,16.6,5.4,5,0.1,1.7,53.14,3.03,77,2024-04-08,17.98,4.1,5,-0.4,1.3,48.43,2.54,119
SELL,86,COIN,2024-04-23,224.77,104.39,2024-02-27,205.37,10.72,11.73,2025.12,2013.39,9.39,39,rotation (out of top-N),2024-02-26,205.85,6,5,-1,0.0,95.3,4.76,350,2024-04-22,236.45,6,5,-1,0.0,69.55,5.2,406
SELL,87,NVDA,2024-03-05,85.22,270.41,2024-02-27,79.28,10.72,11.52,1606.23,1594.71,7.44,5,rotation (out of top-N),2024-02-26,82.19,5.3,5,-1,0.7,65.87,3.44,406,2024-03-04,87.45,4.7,5,-1,1.3,72.3,2.61,413
SELL,88,DELL,2024-03-12,112.86,208.74,2024-03-05,116.36,12.14,11.78,-730.6,-742.37,-3.06,5,rotation (out of top-N),2024-03-04,112.01,6,5,-1,0.0,65.97,5.45,329,2024-03-11,103.19,4.0,5,-0.5,1.5,49.68,2.24,336
SELL,89,COHR,2024-03-12,62.48,366.3,2024-03-05,66.31,12.14,11.44,-1402.92,-1414.36,-5.82,5,rotation (out of top-N),2024-03-04,63.88,5.1,5,0.3,1.7,47.98,3.05,77,2024-03-11,58.75,5.1,5,0.9,0.9,34.55,4.12,84
SELL,90,AMD,2024-03-12,200.81,121.34,2024-03-05,200.18,12.14,12.18,76.44,64.26,0.26,5,rotation (out of top-N),2024-03-04,207.3,5.0,5,-1,1.0,60.18,2.97,364,2024-03-11,191.05,5.3,5,-0.3,0.0,45.76,5.15,371
SELL,91,NVDA,2024-03-26,95.8,267.94,2024-03-12,88.05,11.8,12.83,2076.53,2063.69,8.75,10,rotation (out of top-N),2024-03-11,87.79,6,5,-1,0.0,68.89,5.83,420,2024-03-25,90.23,4.4,5,-1,1.6,65.65,2.16,434
SELL,92,VRT,2024-06-11,90.6,343.61,2024-03-12,68.66,11.8,15.57,7538.72,7523.16,31.89,63,rotation (out of top-N),2024-03-11,73.96,5.8,5,-1,0.2,71.56,4.2,497,2024-06-10,91.24,4.5,5,-0.3,0.8,45.98,3.34,588
SELL,93,VST,2024-03-19,61.67,410.08,2024-03-12,57.53,11.8,12.64,1697.74,1685.09,7.14,5,rotation (out of top-N),2024-03-11,60.55,5.7,5,-1,0.3,71.9,4.05,364,2024-03-18,68.2,4.6,5,-1,1.4,87.75,2.37,371
SELL,94,APP,2024-03-26,72.9,373.73,2024-03-19,67.69,12.65,13.62,1945.28,1931.66,7.64,5,rotation (out of top-N),2024-03-18,71.25,4.9,5,-1,1.1,71.44,2.85,315,2024-03-25,69.24,4.4,5,-1,1.6,62.13,2.07,322
