kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_buy_sig_date,sig_buy_sig_w_close,sig_buy_mtf_score,sig_buy_emasma_score,sig_buy_early_score,sig_buy_near_score,sig_buy_gap_w,sig_buy_atr_dist,sig_buy_freshness_days,sig_sell_sig_date,sig_sell_sig_w_close,sig_sell_mtf_score,sig_sell_emasma_score,sig_sell_early_score,sig_sell_near_score,sig_sell_gap_w,sig_sell_atr_dist,sig_sell_freshness_days
SELL,40,GEN,2023-11-28,20.35,1034.24,2023-11-21,20.32,10.51,10.52,31.03,20.5,0.1,4,rotation (out of top-N),2023-11-20,20.28,3.8,3.48,4.0,5.0,17.39,1.64,7,2023-11-27,21.28,3.8,4.55,3.6,4.6,22.75,1.28,14
SELL,41,KEY,2023-12-12,11.65,2013.03,2023-11-28,10.45,10.52,11.73,2415.64,2403.91,11.43,10,rotation (out of top-N),2023-11-27,11.86,3.9,4.36,3.8,4.8,21.78,1.38,7,2023-12-11,12.85,4.3,5,3.0,3.7,33.34,1.44,21
SELL,42,BXP,2023-12-12,55.26,451.88,2023-12-05,55.02,12.43,12.49,108.45,95.97,0.39,5,rotation (out of top-N),2023-12-04,56.04,4.7,2.89,4.2,4.3,14.45,3.17,7,2023-12-11,62.49,4.3,5,3.4,3.9,26.67,1.73,14
SELL,43,CVNA,2024-01-23,9.8,3218.04,2023-12-05,7.73,12.43,15.77,6674.21,6658.44,26.78,32,rotation (out of top-N),2023-12-04,8.04,5.3,5,-0.3,0.0,45.65,8.13,182,2024-01-22,8.36,4.1,4.22,0.9,0.9,21.1,5.87,231
SELL,44,HOOD,2024-01-09,12.24,2049.08,2023-12-12,11.81,12.1,12.55,891.35,878.8,3.63,18,rotation (out of top-N),2023-12-11,11.67,5.3,3.53,4.1,3.8,17.63,3.64,0,2024-01-08,11.03,3.8,1.62,4.1,4.8,8.1,2.86,28
SELL,45,XYZ,2024-01-09,68.76,350.44,2023-12-12,69.06,12.1,12.05,-103.38,-115.43,-0.48,18,rotation (out of top-N),2023-12-11,74.23,4.7,4.73,3.8,4.1,23.66,2.25,0,2024-01-08,66.47,3.4,1.99,4.0,5.1,9.97,2.08,28
SELL,46,LEN,2024-01-09,130.24,204.54,2023-12-19,130.57,13.35,13.32,-67.5,-80.82,-0.3,13,rotation (out of top-N),2023-12-18,129.74,4.5,4.98,2.9,2.6,24.88,3.08,49,2024-01-08,133.56,3.0,4.97,1.6,3.4,24.87,1.37,70
SELL,47,DOC,2024-01-23,16.94,1502.35,2024-01-09,16.81,12.63,12.72,195.31,182.58,0.72,9,rotation (out of top-N),2024-01-08,17.81,4.0,2.45,4.4,5.4,12.26,2.03,0,2024-01-22,16.6,3.0,0.9,4.5,6.3,4.49,1.56,14
SELL,48,CRWD,2024-02-06,305.58,95.17,2024-01-09,265.35,12.63,14.54,3828.86,3814.32,15.1,19,rotation (out of top-N),2024-01-08,283.39,4.1,5,-1,1.9,61.89,1.72,231,2024-02-05,329.41,4.3,5,-1,1.7,71.0,2.0,259
SELL,49,VRT,2024-02-27,66.91,525.81,2024-01-09,48.03,12.63,17.59,9927.23,9909.64,39.24,33,rotation (out of top-N),2024-01-08,49.39,4.1,5,-0.6,1.5,52.03,2.23,434,2024-02-26,70.37,5.1,5,-1,0.9,73.52,3.13,483
SELL,50,SMCI,2024-04-16,90.0,686.23,2024-01-23,43.08,14.78,30.88,32198.12,32167.24,108.81,58,rotation (out of top-N),2024-01-22,47.4,6,5,-1,0.0,78.02,7.52,644,2024-04-15,71.4,4.7,5,-0.6,0.9,51.95,3.21,728
SELL,51,COHR,2024-01-30,48.88,625.34,2024-01-23,47.27,14.78,15.28,1003.67,988.39,3.34,5,rotation (out of top-N),2024-01-22,47.3,4.1,4.11,3.4,3.7,20.53,2.54,35,2024-01-29,49.11,3.6,4.79,3.1,3.8,23.96,1.68,42
SELL,52,AMD,2024-02-06,173.09,177.61,2024-01-23,166.45,14.78,15.37,1179.32,1163.95,3.94,10,rotation (out of top-N),2024-01-22,177.26,5.0,5,-0.6,0.6,51.13,3.66,322,2024-02-05,172.48,4.1,5,-0.1,1.0,41.89,2.95,336
SELL,53,AXP,2024-02-06,200.1,156.27,2024-01-30,195.69,15.29,15.63,689.15,673.51,2.2,5,rotation (out of top-N),2024-01-29,201.43,4.1,4.98,2.8,2.8,24.88,2.7,56,2024-02-05,207.21,3.0,5,1.6,3.5,27.28,1.01,63
SELL,54,DECK,2024-02-13,138.6,213.51,2024-02-06,142.1,15.17,14.8,-747.29,-762.08,-2.51,5,rotation (out of top-N),2024-02-05,140.69,4.9,5,-0.2,0.3,43.99,4.08,532,2024-02-12,143.88,2.9,5,-0.2,2.3,44.95,1.04,539
SELL,55,COHR,2024-02-27,59.31,515.54,2024-02-06,58.85,15.17,15.29,237.15,221.86,0.73,14,rotation (out of top-N),2024-02-05,62.31,5.6,5,1.5,2.4,54.3,2.61,49,2024-02-26,63.49,4.5,5,0.4,2.6,49.23,1.83,70
SELL,56,NVDA,2024-02-13,70.37,435.79,2024-02-06,69.62,15.17,15.33,326.84,311.51,1.03,5,rotation (out of top-N),2024-02-05,72.06,4.9,5,-0.8,0.9,56.06,3.13,385,2024-02-12,72.52,4.2,5,-0.7,1.5,53.39,2.27,392
SELL,57,PLTR,2024-02-27,23.83,1282.89,2024-02-13,23.48,15.06,15.29,449.01,433.73,1.44,9,rotation (out of top-N),2024-02-12,24.45,5.1,5,-0.3,0.2,45.78,4.19,308,2024-02-26,24.95,3.8,5,-0.2,1.4,43.89,2.46,322
SELL,58,CVNA,2024-04-09,16.78,2918.82,2024-02-13,10.32,15.06,24.49,18855.58,18831.09,62.52,38,rotation (out of top-N),2024-02-12,10.5,5.0,5,0.0,0.0,39.66,5.13,252,2024-04-08,15.0,4.3,5,-0.5,1.3,50.43,2.6,308
SELL,59,FIX,2024-03-05,315.58,111.92,2024-02-27,286.71,16.04,17.66,3231.06,3213.4,10.01,5,rotation (out of top-N),2024-02-26,311.41,5.7,5,-1,0.3,64.57,4.04,574,2024-03-04,307.77,4.2,5,-1.0,1.8,59.39,1.82,581
SELL,60,HOOD,2024-04-09,18.66,2021.29,2024-02-27,15.88,16.04,18.86,5639.39,5620.53,17.52,29,rotation (out of top-N),2024-02-26,16.6,5.4,5,0.1,1.7,53.14,3.03,77,2024-04-08,17.98,4.1,5,-0.4,1.3,48.43,2.54,119
SELL,61,COIN,2024-04-23,224.77,156.24,2024-02-27,205.37,16.04,17.56,3031.14,3013.58,9.39,39,rotation (out of top-N),2024-02-26,205.85,6,5,-1,0.0,95.3,4.76,350,2024-04-22,236.45,6,5,-1,0.0,69.55,5.2,406
SELL,62,DELL,2024-03-12,112.86,303.64,2024-03-05,116.36,17.67,17.13,-1062.75,-1079.88,-3.06,5,rotation (out of top-N),2024-03-04,112.01,6,5,-1,0.0,65.97,5.45,329,2024-03-11,103.19,4.0,5,-0.5,1.5,49.68,2.24,336
SELL,63,NVDA,2024-03-19,86.59,389.01,2024-03-12,88.05,17.13,16.84,-567.96,-584.8,-1.71,5,rotation (out of top-N),2024-03-11,87.79,6,5,-1,0.0,68.89,5.83,420,2024-03-18,94.25,5.2,5,-1,0.8,76.93,3.27,427
SELL,64,VRT,2024-03-26,82.12,450.71,2024-03-19,74.7,16.83,18.51,3344.26,3325.75,9.88,5,rotation (out of top-N),2024-03-18,82.3,5.5,5,-1,0.5,84.5,3.82,504,2024-03-25,81.45,4.5,5,-1,1.5,76.86,2.25,511
SELL,65,MU,2024-04-09,124.03,313.36,2024-03-26,118.05,18.5,19.43,1873.89,1854.45,5.01,9,rotation (out of top-N),2024-03-25,117.04,4.9,5,-0.6,0.7,52.16,3.45,406,2024-04-08,121.72,4.4,5,-0.6,1.2,52.2,2.69,420
SELL,66,APP,2024-05-21,84.44,531.4,2024-04-09,78.7,20.91,22.44,3050.25,3027.81,7.24,30,rotation (out of top-N),2024-04-08,75.5,5.1,5,-1,0.9,67.14,3.16,336,2024-05-20,82.17,4.2,5,-0.9,1.7,58.19,1.92,378
SELL,67,VRT,2024-05-14,93.61,497.28,2024-04-09,84.1,20.91,23.28,4729.14,4705.87,11.25,25,rotation (out of top-N),2024-04-08,83.67,5.0,5,-1,1.0,70.61,2.93,525,2024-05-13,96.62,4.5,5,-1,1.5,70.43,2.22,560
SELL,68,VST,2024-06-25,86.65,565.08,2024-04-09,74.01,20.91,24.48,7142.57,7118.09,17.02,53,rotation (out of top-N),2024-04-08,68.78,4.9,5,-1,1.1,73.14,2.81,392,2024-06-24,85.12,4.9,5,-0.7,0.8,54.26,3.23,469
SELL,69,CVNA,2024-04-23,14.49,4465.81,2024-04-16,13.83,30.88,32.35,2947.43,2915.08,4.72,5,rotation (out of top-N),2024-04-15,14.27,5.0,5,-0.0,0.1,40.74,4.42,315,2024-04-22,16.88,5.6,5,-1,0.4,63.35,3.95,322
SELL,70,UAL,2024-04-30,52.28,938.12,2024-04-23,53.17,24.94,24.52,-830.24,-854.76,-1.71,5,rotation (out of top-N),2024-04-22,52.82,4.6,4.18,3.8,4.2,20.89,2.46,7,2024-04-29,51.65,3.7,3.67,3.8,4.9,18.37,1.52,14
SELL,71,DELL,2024-04-30,122.81,442.71,2024-04-23,112.67,24.94,27.18,4489.05,4461.87,8.95,5,rotation (out of top-N),2024-04-22,121.12,4.8,5,-0.7,0.9,53.87,3.2,378,2024-04-29,121.09,4.1,5,-0.5,1.5,50.45,2.32,385
SELL,72,WDC,2024-05-07,48.84,1083.04,2024-04-30,47.72,25.84,26.45,1213.0,1186.55,2.3,5,rotation (out of top-N),2024-04-29,48.09,4.3,5,0.3,0.5,34.64,3.81,336,2024-05-06,48.56,3.1,5,0.3,1.6,34.17,2.12,343
SELL,73,RMD,2024-05-07,211.76,245.99,2024-04-30,210.1,25.84,26.05,408.34,382.3,0.74,5,rotation (out of top-N),2024-04-29,212.51,5.1,5,1.3,0.9,28.04,4.71,77,2024-05-06,210.1,2.6,5,1.3,3.3,25.9,1.1,84
SELL,74,AES,2024-05-14,18.13,3059.27,2024-05-07,17.15,26.23,27.73,2998.09,2970.35,5.66,5,rotation (out of top-N),2024-05-06,17.96,4.8,3.91,3.9,4.0,19.54,2.9,7,2024-05-13,19.18,4.3,5,3.4,3.9,27.2,1.71,14
SELL,75,CVNA,2024-05-21,23.49,2117.29,2024-05-07,24.78,26.23,24.87,-2731.31,-2756.18,-5.25,10,rotation (out of top-N),2024-05-06,23.35,6,5,-1,0.0,110.77,4.83,336,2024-05-20,21.85,4.7,5,-1,1.3,85.0,2.56,350
SELL,76,MTD,2024-05-21,1495.59,34.75,2024-05-14,1467.27,25.49,25.98,983.85,957.87,1.88,5,rotation (out of top-N),2024-05-13,1521.49,4.7,5,1.3,1.3,27.88,3.89,77,2024-05-20,1480.5,2.4,4.73,1.4,3.6,23.67,0.99,84
SELL,77,MRNA,2024-06-11,147.12,400.12,2024-05-14,127.42,25.49,29.43,7882.28,7852.85,15.4,19,rotation (out of top-N),2024-05-13,132.91,5.6,5,2.4,1.5,34.8,4.08,49,2024-06-10,140.0,4.6,5,0.9,1.6,36.24,3.13,77
SELL,78,HOOD,2024-07-09,22.3,2323.39,2024-05-21,21.02,24.41,25.91,2985.55,2959.65,6.06,32,rotation (out of top-N),2024-05-20,20.52,5.8,5,-0.8,0.0,56.67,4.95,161,2024-07-08,22.27,4.3,5,-0.3,1.1,46.86,2.88,210
SELL,79,FSLR,2024-06-25,259.24,246.2,2024-05-21,198.32,24.41,31.91,14998.37,14966.46,30.65,23,rotation (out of top-N),2024-05-20,276.86,5.6,5,1.4,3.3,67.3,1.73,35,2024-06-24,225.4,4.2,5,1.4,2.1,28.2,2.91,70
SELL,80,DELL,2024-06-04,128.21,347.81,2024-05-21,140.38,24.41,22.3,-4232.88,-4255.18,-8.71,9,rotation (out of top-N),2024-05-20,155.16,5.0,5,-1,1.0,77.81,2.99,406,2024-06-03,125.61,4.9,5,0.1,0.0,38.31,9.56,420
SELL,81,COIN,2024-06-11,242.41,192.24,2024-06-04,232.11,22.31,23.3,1980.11,1956.81,4.39,5,rotation (out of top-N),2024-06-03,243.87,5.6,5,-0.6,0.0,51.73,4.72,448,2024-06-10,244.43,4.9,5,-0.4,0.6,48.33,3.66,455
SELL,82,TPL,2024-06-18,249.82,227.53,2024-06-11,231.58,26.35,28.42,4150.19,4121.76,7.82,5,rotation (out of top-N),2024-06-10,243.86,5.3,5,1.3,1.2,32.42,4.08,63,2024-06-17,245.6,3.7,5,1.2,2.6,32.39,1.9,70
SELL,83,CVNA,2024-10-08,36.43,2487.81,2024-06-11,21.18,26.35,45.32,37939.16,37893.84,71.92,82,rotation (out of top-N),2024-06-10,20.6,6,5,-1,0.0,62.67,4.82,371,2024-10-07,38.45,4.7,5,-1,1.3,76.43,2.61,490
SELL,84,SMCI,2024-07-16,90.0,635.06,2024-06-18,89.5,28.42,28.58,317.53,288.95,0.51,18,rotation (out of top-N),2024-06-17,90.49,5.6,5,-0.6,0.0,52.27,4.72,791,2024-07-15,79.62,3.7,4.44,0.9,1.2,22.22,3.92,819
SELL,85,DELL,2024-07-02,135.91,418.88,2024-06-25,134.53,28.18,28.47,578.05,549.59,0.98,5,rotation (out of top-N),2024-06-24,133.48,4.6,5,0.0,0.3,39.15,4.0,441,2024-07-01,134.49,3.8,5,0.1,1.1,37.74,2.92,448
SELL,86,NVDA,2024-07-30,111.48,465.18,2024-06-25,121.14,28.18,25.93,-4493.64,-4519.57,-8.02,24,rotation (out of top-N),2024-06-24,123.37,5.4,5,-1,0.6,68.24,3.67,525,2024-07-29,107.29,3.3,5,0.5,1.3,29.65,2.66,560
SELL,87,FSLR,2024-07-09,223.18,256.29,2024-07-02,222.13,28.46,28.6,269.1,240.5,0.42,4,rotation (out of top-N),2024-07-01,222.03,4.6,5,1.5,1.5,25.2,3.99,77,2024-07-08,233.08,4.1,5,1.1,1.6,29.89,3.01,84
SELL,88,APP,2024-07-16,89.03,633.9,2024-07-09,85.92,27.23,28.22,1971.43,1943.21,3.57,5,rotation (out of top-N),2024-07-08,84.83,4.9,5,-0.2,0.3,43.41,4.03,427,2024-07-15,81.81,3.2,5,0.2,1.5,35.82,2.18,434
SELL,89,TSLA,2024-08-06,201.12,216.9,2024-07-09,251.1,27.23,21.81,-10840.9,-10862.71,-19.94,20,rotation (out of top-N),2024-07-08,248.32,5.1,4.53,3.9,3.7,22.67,3.01,0,2024-08-05,199.99,4.5,-0.18,4.6,4.6,-0.92,5.99,28
SELL,90,HOOD,2024-07-30,21.27,2357.89,2024-07-16,24.07,28.38,25.08,-6613.89,-6638.97,-11.7,10,rotation (out of top-N),2024-07-15,23.41,4.7,5,-0.5,0.8,50.79,3.23,217,2024-07-29,17.88,2.6,2.28,1.4,2.8,11.4,3.11,231
SELL,91,LITE,2024-07-23,54.99,974.36,2024-07-16,58.26,28.38,26.79,-3186.16,-3212.95,-5.66,5,rotation (out of top-N),2024-07-15,54.77,3.8,2.96,3.9,4.8,14.81,2.04,21,2024-07-22,51.83,3.2,1.58,4.1,5.5,7.91,1.84,28
SELL,92,COIN,2024-07-30,234.72,203.74,2024-07-23,263.0,26.79,23.91,-5761.74,-5785.65,-10.8,5,rotation (out of top-N),2024-07-22,243.0,3.9,5,0.5,0.6,29.13,3.68,497,2024-07-29,204.47,3.3,1.35,1.7,2.3,6.76,5.14,504
SELL,93,UNH,2024-08-06,544.83,91.55,2024-07-30,545.07,24.95,24.94,-21.97,-46.91,-0.09,5,rotation (out of top-N),2024-07-29,567.05,3.6,3.1,4.0,5.1,15.5,1.63,14,2024-08-05,537.06,3.5,1.84,4.2,5.3,9.21,2.11,21
SELL,94,RVTY,2024-08-06,119.64,401.41,2024-07-30,124.32,24.95,24.01,-1878.59,-1902.6,-3.81,5,rotation (out of top-N),2024-07-29,122.68,3.7,3.67,1.8,2.9,18.37,3.03,77,2024-08-05,118.4,3.1,2.68,1.9,3.4,13.4,2.73,84
