kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_sig_date,sig_sig_w_close,sig_sig_w_ema,sig_sig_w_sma,sig_sig_d_close,sig_sig_d_ema,sig_sig_d_sma,sig_sig_h_close,sig_sig_h_atr,sig_gap_w,sig_atr_dist,sig_freshness_days,sig_emasma_score,sig_mtf_score,sig_early_score,sig_near_score
SELL,10,TSLA,2023-08-01,266.25,183.33,2023-07-25,272.51,24.98,24.41,-1147.63,-1172.03,-2.35,5,rotation (out of top-N),2023-07-31,253.76,250.32,195.22,267.53,267.66,260.76,267.53,261.81,29.99,2.14,56,5,4.0,2.6,2.6
BUY,14,VRT,2023-08-08,35.42,1404.11,,,24.87,,,,,,,2023-08-07,33.4,26.85,17.49,35.6,30.93,25.54,35.59,34.35,90.95,3.48,280,5,5.3,-1,0.7
BUY,13,WBD,2023-08-08,14.29,3480.3,,,24.87,,,,,,,2023-08-07,13.71,13.07,12.94,14.48,13.26,12.85,14.48,13.97,5.94,3.54,7,1.19,4.5,4.6,4.9
SELL,12,DLR,2023-08-08,110.22,440.64,2023-08-01,113.67,25.04,24.28,-1520.19,-1544.48,-3.08,5,rotation (out of top-N),2023-08-07,110.33,105.2,95.51,110.86,110.9,104.78,110.13,108.47,15.52,1.51,49,3.1,3.0,3.4,4.6
SELL,11,LYV,2023-08-08,88.89,573.14,2023-08-01,87.39,25.04,25.47,862.58,837.11,1.67,5,rotation (out of top-N),2023-08-07,86.61,88.17,77.26,89.18,89.79,91.02,89.18,87.29,12.09,2.12,77,2.42,2.7,2.1,4.1
BUY,15,APA,2023-08-15,39.65,586.49,,,11.63,,,,,,,2023-08-14,39.75,35.61,35.02,40.12,38.58,33.83,40.12,39.47,13.5,1.63,0,2.7,3.8,4.3,5.6
BUY,16,MPC,2023-08-15,137.05,169.68,,,11.63,,,,,,,2023-08-14,136.68,123.42,113.99,139.7,133.5,117.57,139.7,137.91,19.91,1.28,21,3.98,3.5,3.7,4.8
SELL,4,COIN,2023-08-15,81.05,0.1,2023-07-11,80.89,0.0,0.0,0.02,0.01,0.15,25,rotation (out of top-N),2023-08-14,73.2,79.97,61.74,80.83,86.19,84.78,80.83,78.74,18.56,2.59,154,3.71,2.7,1.1,2.4
SELL,13,WBD,2023-08-15,13.36,3480.3,2023-08-08,14.29,24.87,23.25,-3236.68,-3259.93,-6.55,5,rotation (out of top-N),2023-08-14,12.78,13.02,12.96,13.54,13.66,12.89,13.54,13.23,-1.46,2.25,14,-0.29,3.2,4.8,6.4
BUY,18,NVDA,2023-08-22,48.08,0.4,,,0.01,,,,,,,2023-08-21,45.97,42.77,29.37,46.93,44.15,44.03,46.87,45.7,56.53,2.49,217,5,4.5,-0.8,1.3
BUY,17,REGN,2023-08-22,834.16,0.02,,,0.01,,,,,,,2023-08-21,823.49,771.97,754.62,837.95,796.41,741.46,837.95,821.7,9.13,1.94,14,1.83,3.5,4.3,5.6
SELL,5,PLTR,2023-08-22,14.8,0.5,2023-07-11,16.5,0.0,0.0,-0.86,-0.86,-10.32,30,rotation (out of top-N),2023-08-21,14.52,15.23,10.55,14.49,15.37,16.38,14.49,14.05,37.69,3.1,133,5,4.0,0.1,0.9
SELL,6,SMCI,2023-08-22,25.85,0.3,2023-07-11,27.49,0.0,0.0,-0.5,-0.5,-6.01,30,rotation (out of top-N),2023-08-21,25.39,26.26,15.57,25.26,26.73,28.5,25.26,24.39,63.04,3.43,490,5,5.3,-1,0.7
BUY,19,DELL,2023-08-29,54.57,0.35,,,0.01,,,,,,,2023-08-28,65.07,53.58,43.41,54.59,53.65,52.25,54.59,53.72,49.89,1.59,140,5,3.6,-0.5,1.9
SELL,17,REGN,2023-08-29,825.91,0.02,2023-08-22,834.16,0.01,0.01,-0.19,-0.2,-1.04,5,rotation (out of top-N),2023-08-28,824.92,781.59,757.02,823.37,815.71,755.01,823.37,818.76,8.97,0.56,21,1.79,2.5,4.2,6.4
BUY,20,SW,2023-09-12,33.45,475.2,,,7.95,,,,,,,2023-09-11,33.86,30.54,29.04,31.56,30.65,30.02,31.56,30.94,16.58,1.95,14,3.32,3.9,3.9,4.8
BUY,22,TSLA,2023-09-12,270.75,58.71,,,7.95,,,,,,,2023-09-11,274.44,249.24,203.32,273.63,253.21,252.17,273.77,266.06,34.98,2.82,98,5,4.0,0.6,1.5
BUY,21,VLO,2023-09-12,132.89,119.61,,,7.95,,,,,,,2023-09-11,132.79,122.69,115.43,132.84,125.99,119.73,132.84,129.96,15.04,2.17,28,3.01,3.7,3.8,4.6
SELL,15,APA,2023-09-12,39.12,586.49,2023-08-15,39.65,11.63,11.47,-310.84,-322.31,-1.39,19,rotation (out of top-N),2023-09-11,38.12,37.56,34.93,38.53,39.46,37.82,38.53,37.87,9.12,1.71,28,1.82,3.1,4.1,5.5
SELL,16,MPC,2023-09-12,146.0,169.68,2023-08-15,137.05,11.63,12.39,1518.61,1506.22,6.48,19,rotation (out of top-N),2023-09-11,145.31,133.89,117.2,145.61,140.65,131.19,145.61,142.94,23.99,1.84,49,4.8,3.6,3.0,3.6
SELL,18,NVDA,2023-09-12,44.7,0.4,2023-08-22,48.08,0.01,0.01,-1.35,-1.36,-7.08,14,rotation (out of top-N),2023-09-11,43.85,44.07,31.56,45.15,46.64,45.66,45.09,44.05,38.94,2.31,238,5,3.5,0.1,1.5
BUY,24,CF,2023-09-19,76.57,208.69,,,7.99,,,,,,,2023-09-18,79.04,74.65,71.87,76.24,76.3,74.59,76.24,75.01,9.97,1.62,14,1.99,3.3,4.3,5.7
BUY,23,PGR,2023-09-19,128.88,123.99,,,7.99,,,,,,,2023-09-18,131.06,123.22,122.54,128.63,126.01,120.03,128.63,126.74,6.95,1.47,0,1.39,3.3,4.7,6.3
SELL,20,SW,2023-09-19,34.63,475.2,2023-09-12,33.45,7.95,8.23,560.74,552.51,3.48,5,rotation (out of top-N),2023-09-18,32.67,30.93,29.07,33.87,32.53,30.75,33.87,33.44,12.38,1.27,21,2.48,3.1,4.0,5.6
SELL,22,TSLA,2023-09-19,264.2,58.71,2023-09-12,270.75,7.95,7.76,-384.26,-392.01,-2.47,5,rotation (out of top-N),2023-09-18,244.85,248.45,205.68,265.27,264.29,251.09,265.27,258.5,19.04,2.55,105,3.81,2.9,1.3,2.6
BUY,25,SW,2023-09-26,33.27,490.36,,,8.16,,,,,,,2023-09-25,33.18,31.34,29.1,33.3,32.87,31.2,33.3,32.83,14.02,1.4,28,2.8,3.2,3.8,5.2
BUY,27,TPL,2023-09-26,200.61,81.32,,,8.16,,,,,,,2023-09-25,198.5,191.43,189.03,200.81,199.01,195.46,200.81,197.15,5.01,1.82,0,1.0,3.5,4.7,6.3
BUY,26,WSM,2023-09-26,74.73,218.31,,,8.16,,,,,,,2023-09-25,74.39,67.53,60.3,74.85,69.27,66.87,74.85,72.74,23.37,2.81,91,4.67,3.5,1.3,2.3
SELL,24,CF,2023-09-26,80.38,208.69,2023-09-19,76.57,7.99,8.39,795.12,786.73,4.92,5,rotation (out of top-N),2023-09-25,80.4,75.7,71.79,80.72,78.11,74.98,80.72,79.65,12.0,1.33,21,2.4,3.1,4.1,5.6
SELL,23,PGR,2023-09-26,130.45,123.99,2023-09-19,128.88,7.99,8.09,194.66,186.57,1.17,5,rotation (out of top-N),2023-09-25,127.32,123.97,122.77,130.26,128.85,122.04,130.26,128.97,3.71,0.99,7,0.74,2.7,4.7,6.9
SELL,21,VLO,2023-09-26,133.99,119.61,2023-09-12,132.89,7.95,8.01,131.58,123.56,0.78,10,rotation (out of top-N),2023-09-25,130.95,125.92,116.57,135.45,133.14,125.26,135.45,133.05,12.34,1.77,42,2.47,3.1,3.7,4.9
BUY,30,CF,2023-10-03,77.69,101.58,,,3.95,,,,,,,2023-10-02,75.93,75.74,71.72,78.55,79.01,75.43,78.55,76.92,5.87,2.08,28,1.17,3.2,4.2,5.6
BUY,31,HAL,2023-10-03,37.13,212.53,,,3.95,,,,,,,2023-10-02,36.46,37.07,33.68,37.47,38.58,37.91,37.31,36.36,8.26,2.55,63,1.65,3.1,2.5,4.4
BUY,28,JBL,2023-10-03,127.39,61.95,,,3.95,,,,,,,2023-10-02,129.24,113.2,93.53,128.14,115.31,108.36,128.14,125.85,38.17,1.79,357,5,3.1,0.1,1.8
BUY,29,META,2023-10-03,301.9,26.14,,,3.95,,,,,,,2023-10-02,312.95,297.0,240.82,304.39,299.33,296.79,304.11,297.4,29.95,2.21,231,5,3.0,0.5,1.5
SELL,7,CVNA,2023-10-03,7.79,1.2,2023-07-11,6.92,0.0,0.0,1.05,1.04,12.49,59,rotation (out of top-N),2023-10-02,7.53,8.31,4.46,7.85,8.48,8.86,7.85,7.47,68.97,4.84,119,5,6.0,-1.0,0.0
SELL,19,DELL,2023-10-03,65.64,0.35,2023-08-29,54.57,0.01,0.01,3.87,3.86,20.23,24,rotation (out of top-N),2023-10-02,63.38,61.17,46.87,64.64,65.53,60.26,64.64,63.68,35.21,1.49,175,5,2.8,0.2,2.0
SELL,27,TPL,2023-10-03,189.99,81.32,2023-09-26,200.61,8.16,7.73,-863.66,-871.38,-5.34,5,rotation (out of top-N),2023-10-02,193.66,191.84,187.62,188.16,197.81,199.24,188.16,183.78,3.22,2.33,7,0.64,3.6,4.7,6.0
SELL,26,WSM,2023-10-03,73.7,218.31,2023-09-26,74.73,8.16,8.04,-224.86,-232.91,-1.43,5,rotation (out of top-N),2023-10-02,74.4,68.78,60.81,73.78,72.35,67.8,73.78,72.6,22.34,1.6,98,4.47,2.6,1.2,3.1
BUY,36,AMGN,2023-10-10,247.63,33.6,,,4.16,,,,,,,2023-10-09,261.23,241.81,221.34,249.62,245.54,240.96,249.62,245.97,18.02,1.46,49,3.6,3.1,3.3,4.4
BUY,35,CRWD,2023-10-10,181.57,45.82,,,4.16,,,,,,,2023-10-09,185.69,166.46,140.13,181.79,169.56,160.79,181.79,176.44,32.51,2.94,140,5,3.6,0.4,1.0
BUY,33,GD,2023-10-10,227.88,36.51,,,4.16,,,,,,,2023-10-09,231.39,213.22,209.26,227.06,212.06,210.74,227.06,221.47,10.58,2.46,0,2.12,4.2,4.5,5.3
BUY,34,PLTR,2023-10-10,18.07,460.4,,,4.16,,,,,,,2023-10-09,17.39,15.81,12.09,17.61,15.96,15.22,17.61,16.81,43.81,4.56,182,5,5.2,-0.2,0.0
BUY,32,SMCI,2023-10-10,29.5,282.01,,,4.16,,,,,,,2023-10-09,28.51,27.06,18.83,29.01,27.74,26.42,29.01,28.09,51.41,3.18,539,5,4.7,-0.6,0.9
SELL,3,APP,2023-10-10,41.7,0.31,2023-07-11,27.24,0.0,0.01,4.42,4.42,53.01,64,rotation (out of top-N),2023-10-09,38.53,38.24,24.56,40.84,40.11,40.5,40.84,39.95,56.9,2.16,154,5,4.3,-0.8,1.6
SELL,31,HAL,2023-10-10,38.87,212.53,2023-10-03,37.13,3.95,4.13,369.81,365.68,4.63,5,rotation (out of top-N),2023-10-09,39.98,37.6,33.74,38.93,37.68,37.82,38.76,37.8,18.48,2.47,70,3.7,3.4,1.9,3.3
SELL,28,JBL,2023-10-10,133.49,61.95,2023-10-03,127.39,3.95,4.13,377.87,373.74,4.74,5,rotation (out of top-N),2023-10-09,135.14,117.19,95.23,133.23,124.59,111.21,133.23,131.27,41.91,1.47,364,5,3.1,-0.1,2.0
SELL,29,META,2023-10-10,316.75,26.14,2023-10-03,301.9,3.95,4.14,388.16,384.02,4.87,5,rotation (out of top-N),2023-10-09,312.24,299.77,245.4,315.93,305.07,296.86,315.64,309.3,27.24,2.01,238,5,2.7,0.6,1.9
SELL,25,SW,2023-10-10,34.26,490.36,2023-09-26,33.27,8.16,8.4,485.46,477.06,2.92,10,rotation (out of top-N),2023-10-09,34.24,32.17,29.17,33.74,33.32,31.73,33.74,33.33,17.38,1.22,42,3.48,3.0,3.4,4.8
BUY,40,ALL,2023-10-17,118.21,71.4,,,4.22,,,,,,,2023-10-16,116.34,107.71,107.21,118.02,110.03,104.54,118.02,115.19,8.51,2.39,0,1.7,4.0,4.6,5.6
BUY,37,CNC,2023-10-17,71.32,118.34,,,4.22,,,,,,,2023-10-16,71.87,68.65,67.58,71.12,70.47,67.23,71.12,69.86,6.34,1.79,7,1.27,3.4,4.6,6.1
BUY,39,HUM,2023-10-17,508.34,16.6,,,4.22,,,,,,,2023-10-16,504.46,476.22,472.18,507.45,485.81,468.38,506.26,495.37,6.84,2.15,0,1.37,3.8,4.7,5.9
BUY,38,PGR,2023-10-17,144.52,58.4,,,4.22,,,,,,,2023-10-16,141.62,130.65,124.04,143.73,134.4,127.25,143.73,140.16,14.17,2.48,28,2.83,3.9,3.8,4.5
SELL,36,AMGN,2023-10-17,262.48,33.6,2023-10-10,247.63,4.16,4.41,498.9,494.49,5.94,5,rotation (out of top-N),2023-10-16,256.37,244.46,221.67,263.78,255.02,243.25,263.78,259.96,15.65,1.45,56,3.13,2.8,3.3,4.5
SELL,30,CF,2023-10-17,79.26,101.58,2023-10-03,77.69,3.95,4.03,159.47,155.45,1.97,10,rotation (out of top-N),2023-10-16,77.84,76.65,71.69,79.08,78.93,76.53,79.08,77.95,8.58,1.43,42,1.72,2.7,3.9,5.5
SELL,35,CRWD,2023-10-17,185.47,45.82,2023-10-10,181.57,4.16,4.25,178.69,174.44,2.1,5,rotation (out of top-N),2023-10-16,178.76,168.7,142.11,187.67,180.49,165.57,187.67,184.4,25.79,1.74,147,5,2.5,0.7,2.3
SELL,33,GD,2023-10-17,230.22,36.51,2023-10-10,227.88,4.16,4.2,85.43,81.23,0.98,5,rotation (out of top-N),2023-10-16,223.67,215.12,209.26,231.19,222.61,212.74,231.19,228.55,6.89,1.14,7,1.38,3.0,4.5,6.4
BUY,41,GD,2023-10-24,224.37,37.37,,,4.19,,,,,,,2023-10-23,226.88,217.26,209.5,222.1,224.32,214.49,222.1,219.81,8.3,1.03,14,1.66,2.9,4.4,6.2
BUY,42,GL,2023-10-24,109.47,76.59,,,4.19,,,,,,,2023-10-23,109.67,108.79,108.7,108.8,110.17,108.49,108.8,107.48,0.89,1.21,0,0.18,2.9,5.0,7.1
BUY,43,TPL,2023-10-24,200.73,41.77,,,4.19,,,,,,,2023-10-23,195.56,196.12,184.73,200.94,204.04,199.54,200.94,196.78,5.87,2.07,28,1.17,3.2,4.2,5.6
SELL,37,CNC,2023-10-24,72.31,118.34,2023-10-17,71.32,4.22,4.28,117.15,112.87,1.34,5,rotation (out of top-N),2023-10-23,67.5,68.44,67.37,70.86,71.31,68.26,70.86,70.07,0.2,1.12,14,0.04,2.5,4.8,7.0
SELL,39,HUM,2023-10-24,503.58,16.6,2023-10-17,508.34,4.22,4.18,-79.03,-83.21,-0.99,5,rotation (out of top-N),2023-10-23,493.61,479.38,472.55,499.05,496.87,472.91,497.88,493.55,4.46,0.87,7,0.89,2.7,4.7,6.9
SELL,38,PGR,2023-10-24,141.18,58.4,2023-10-17,144.52,4.22,4.12,-195.05,-199.17,-2.36,5,rotation (out of top-N),2023-10-23,140.09,132.37,124.63,140.48,139.82,130.16,140.48,139.0,12.4,1.05,35,2.48,2.7,3.8,5.5
BUY,44,AOS,2023-10-31,66.82,340.79,,,11.39,,,,,,,2023-10-30,68.3,65.46,65.16,66.31,64.69,64.46,66.31,65.3,4.81,1.53,0,0.96,3.3,4.8,6.5
BUY,45,DECK,2023-10-31,98.17,231.96,,,11.39,,,,,,,2023-10-30,99.47,89.36,81.9,97.4,87.48,85.87,97.4,93.39,21.45,4.12,434,4.29,3.8,0.9,1.1
BUY,46,TMUS,2023-10-31,135.54,168.01,,,11.39,,,,,,,2023-10-30,141.04,134.42,134.23,135.39,134.5,133.91,135.39,133.3,5.08,1.54,0,1.02,3.3,4.7,6.5
SELL,42,GL,2023-10-31,112.69,76.59,2023-10-24,109.47,4.19,4.32,246.63,242.31,2.89,5,rotation (out of top-N),2023-10-30,114.66,109.85,108.66,110.94,110.19,108.61,110.94,109.98,5.52,0.86,7,1.1,2.7,4.6,6.8
SELL,32,SMCI,2023-10-31,23.48,282.01,2023-10-10,29.5,4.16,3.31,-1697.71,-1701.02,-20.45,15,rotation (out of top-N),2023-10-30,25.48,26.07,20.12,23.67,25.53,26.8,23.67,22.87,26.61,3.37,560,5,3.6,0.7,1.1
SELL,14,VRT,2023-10-31,37.83,1404.11,2023-08-08,35.42,24.87,26.56,3383.9,3357.34,6.75,59,rotation (out of top-N),2023-10-30,40.28,37.06,24.61,38.13,37.55,38.07,38.12,36.97,63.66,3.02,364,5,5.0,-1,1.0
BUY,48,COIN,2023-11-07,85.9,185.31,,,7.96,,,,,,,2023-11-06,92.92,80.22,71.22,86.43,80.35,76.85,86.43,82.03,30.48,5.09,238,5,4.5,0.5,0.0
BUY,49,DHI,2023-11-07,115.75,137.52,,,7.96,,,,,,,2023-11-06,119.28,109.11,106.54,114.53,106.8,104.28,114.53,112.05,11.96,2.17,7,2.39,3.9,4.3,5.2
BUY,50,EXPE,2023-11-07,110.57,143.96,,,7.96,,,,,,,2023-11-06,117.26,104.46,102.11,110.31,99.64,99.52,110.31,104.98,14.83,4.83,0,2.97,5.7,4.3,3.5
BUY,47,GDDY,2023-11-07,86.41,184.22,,,7.96,,,,,,,2023-11-06,87.6,77.91,74.81,86.59,77.84,74.84,86.59,83.69,17.1,3.35,7,3.42,5.0,4.0,3.9
BUY,52,IT,2023-11-07,397.11,40.08,,,7.96,,,,,,,2023-11-06,411.76,363.55,339.35,392.54,353.78,349.73,392.54,374.93,21.34,4.49,168,4.27,4.1,0.9,0.9
BUY,51,VRT,2023-11-07,39.86,399.35,,,7.96,,,,,,,2023-11-06,41.7,37.9,25.29,39.63,39.0,38.17,39.62,38.4,64.88,3.08,371,5,5.1,-1,0.9
SELL,40,ALL,2023-11-07,123.22,71.4,2023-10-17,118.21,4.22,4.4,357.69,353.3,4.19,15,rotation (out of top-N),2023-11-06,123.03,114.06,107.44,123.34,120.92,111.73,123.34,121.75,14.51,1.29,21,2.9,3.2,3.9,5.3
SELL,44,AOS,2023-11-07,67.31,340.79,2023-10-31,66.82,11.39,11.47,166.99,155.52,0.68,5,rotation (out of top-N),2023-11-06,69.43,66.18,65.27,67.84,66.65,64.46,67.84,66.92,6.37,1.36,7,1.27,3.1,4.6,6.3
SELL,45,DECK,2023-11-07,102.49,231.96,2023-10-31,98.17,11.39,11.89,1002.07,990.18,4.35,5,rotation (out of top-N),2023-11-06,105.43,92.28,82.81,102.04,95.55,87.38,102.04,100.62,27.31,1.39,441,5,2.3,0.6,2.3
SELL,41,GD,2023-11-07,231.7,37.37,2023-10-24,224.37,4.19,4.33,273.92,269.59,3.22,10,rotation (out of top-N),2023-11-06,231.9,222.06,210.35,232.31,229.66,219.14,232.31,231.02,10.24,0.55,28,2.05,2.4,4.0,6.1
SELL,46,TMUS,2023-11-07,141.23,168.01,2023-10-31,135.54,11.39,11.86,955.95,944.09,4.15,5,rotation (out of top-N),2023-11-06,141.24,135.66,134.29,140.94,137.99,134.96,140.94,139.59,5.18,0.95,7,1.04,2.8,4.6,6.7
SELL,43,TPL,2023-11-07,183.72,41.77,2023-10-24,200.73,4.19,3.84,-710.52,-714.36,-8.52,10,rotation (out of top-N),2023-11-06,176.38,192.74,181.57,191.81,197.27,198.45,191.81,187.46,-2.86,2.27,42,-0.57,2.7,4.4,6.1
BUY,54,APP,2023-11-14,42.65,393.0,,,8.38,,,,,,,2023-11-13,39.13,39.09,27.88,41.4,40.1,39.05,41.4,39.58,40.33,4.37,189,5,4.9,-0.0,0.1
BUY,55,GEN,2023-11-14,18.28,916.82,,,8.38,,,,,,,2023-11-13,19.7,17.64,17.26,17.89,17.38,16.77,17.89,17.63,14.14,1.45,0,2.83,3.7,4.3,5.6
BUY,53,QCOM,2023-11-14,120.57,139.0,,,8.38,,,,,,,2023-11-13,122.6,110.7,109.7,117.32,112.69,105.98,116.89,115.23,11.76,1.42,0,2.35,3.5,4.4,5.9
SELL,49,DHI,2023-11-14,124.56,137.52,2023-11-07,115.75,7.96,8.56,1211.56,1203.0,7.56,5,rotation (out of top-N),2023-11-13,124.46,111.9,107.26,118.85,114.19,105.24,118.85,117.35,16.03,1.27,14,3.21,3.4,4.0,5.3
SELL,47,GDDY,2023-11-14,89.16,184.22,2023-11-07,86.41,7.96,8.21,506.59,498.38,3.13,5,rotation (out of top-N),2023-11-13,91.96,80.46,75.09,88.24,83.96,76.36,88.24,87.59,22.47,0.74,14,4.49,3.4,3.6,5.0
SELL,52,IT,2023-11-14,417.28,40.08,2023-11-07,397.11,7.96,8.36,808.51,800.15,5.03,5,rotation (out of top-N),2023-11-13,417.77,373.41,341.11,414.52,387.56,356.34,414.52,410.77,22.47,0.9,175,4.49,1.7,0.9,3.2
BUY,57,GDDY,2023-11-21,93.2,171.74,,,8.0,,,,,,,2023-11-20,94.72,83.06,75.51,92.67,89.09,78.63,92.67,91.94,25.44,0.8,21,5,3.5,3.4,4.6
BUY,56,KEY,2023-11-21,10.57,1514.3,,,8.0,,,,,,,2023-11-20,10.63,9.87,9.83,10.7,10.22,9.35,10.7,10.54,8.18,1.52,0,1.64,3.4,4.6,6.2
SELL,54,APP,2023-11-21,39.02,393.0,2023-11-14,42.65,8.38,7.67,-1424.62,-1432.29,-8.55,5,rotation (out of top-N),2023-11-20,39.52,39.17,28.5,39.49,39.95,39.23,39.49,38.75,38.68,1.88,196,5,3.2,0.1,1.7
SELL,53,QCOM,2023-11-21,120.03,139.0,2023-11-14,120.57,8.38,8.34,-75.06,-83.4,-0.5,5,rotation (out of top-N),2023-11-20,121.13,112.6,109.76,122.67,118.68,108.3,122.22,121.13,10.36,0.89,7,2.07,3.0,4.4,6.3
BUY,59,BXP,2023-12-05,55.02,275.52,,,7.58,,,,,,,2023-12-04,56.04,51.17,48.96,55.73,50.75,48.38,55.73,53.96,14.45,3.17,7,2.89,4.7,4.2,4.3
BUY,60,CVNA,2023-12-05,7.73,1962.08,,,7.58,,,,,,,2023-12-04,8.04,7.02,5.52,8.01,6.74,6.45,8.01,7.36,45.65,8.13,182,5,5.3,-0.3,0.0
BUY,58,FITB,2023-12-05,27.9,543.33,,,7.58,,,,,,,2023-12-04,28.51,25.09,23.7,27.97,26.08,23.44,27.97,27.4,20.29,2.05,7,4.06,4.3,3.9,4.5
SELL,57,GDDY,2023-12-05,102.67,171.74,2023-11-21,93.2,8.0,8.82,1627.24,1618.42,10.11,9,rotation (out of top-N),2023-12-04,104.33,89.74,76.88,103.19,97.67,84.07,103.19,101.89,35.71,1.26,35,5,4.0,2.6,3.6
SELL,55,GEN,2023-12-05,21.23,916.82,2023-11-14,18.28,8.38,9.73,2704.61,2694.88,16.08,14,rotation (out of top-N),2023-12-04,21.11,19.13,17.41,21.43,20.51,17.84,21.43,21.1,21.22,1.55,21,4.24,3.7,3.6,4.5
SELL,34,PLTR,2023-12-05,18.27,460.4,2023-10-10,18.07,4.16,4.2,89.78,85.57,1.03,39,rotation (out of top-N),2023-12-04,17.77,18.21,14.2,18.41,19.54,18.14,18.41,17.64,25.1,4.16,238,5,4.0,0.7,0.7
BUY,61,HOOD,2023-12-12,11.81,1513.89,,,8.94,,,,,,,2023-12-11,11.67,9.96,9.92,11.72,10.5,9.16,11.72,11.29,17.63,3.64,0,3.53,5.3,4.1,3.8
BUY,62,NCLH,2023-12-12,18.41,970.9,,,8.94,,,,,,,2023-12-11,20.35,16.57,16.15,18.43,17.29,14.67,18.43,18.08,25.97,1.86,0,5,4.5,3.7,4.2
BUY,63,XYZ,2023-12-12,69.06,258.91,,,8.94,,,,,,,2023-12-11,74.23,60.23,60.03,68.61,65.78,53.48,68.61,67.07,23.66,2.25,0,4.73,4.7,3.8,4.1
