60.12
61.69
60.32
61.38
62.48
65.28
64.84
59.86
61.58
63.49
61.26
58.63
58.37
56.39
52.97
55.07
56.5
57.56
53.75
55.76
57.66
52.44
42.11
32.88
39.59
35.35
29.12
33.84
38.62
41.23
41.03
44.88
44.39
46.5
44.73
46.93
51.11
48.59
51.33
54.8
58.67
51.45
48.6
53.15
50.23
54.66
56.24
59.91
64.41
64.53
65.23
68.55
69.23
66.58
68.18
64.43
57.82
49.79
58.29
59.76
61.51
66.22
66.84
68.99
67.11
60.75
66.56
63.73
67.91
69.51
68.49
68.07
72.69
75.68
76.11
78.23
77.11
82.91
82.79
88.62
85.24
91.21
91.95
95.03
96.88
92.24
99.24
100.33
95.28
95.54
102.16
94.57
100.14
92.36
99.69
98.42
102.28
100.41
106.18
107.32
105.21
107.2
108.02
105.99
96.93
94.7
102.29
104.15
95.98
89.42
91.56
97.24
99.31
101.32
100.98
106.62
108.51
109.25
103.28
115.56
120.07
119.74
124.36
120.87
124.27
123.47
126.26
126.52
125.4
134.18
132.64
136.89
138.19
140.84
134.65
133.32
138.67
147.46
148.41
149.73
155.59
150.64
139.01
139.55
122.37
135.56
143.79
141.01
142.86
133.36
142.73
141.07
134.1
136.14
145.07
146.98
152.67
149.48
139.09
98.61
115.69
129.64
131.55
138.92
145.83
141.7
145.09
170.12
180.74
196.72
211.16
209.38
211.48
213.42
216.86
206.14
213.16
208.95
219.93
200.48
212.46
191.75
188.1
196.1
176.57
174.08
162.37
177.31
171.93
161.19
174.8
178.01
165.86
186.04
180.23
171.35
168.3
168.64
180.66
190.43
183.74
168.37
160.04
178.85
193.69
189.73
199.88
202.75
191.06
199.14
196.36
211.38
208.22
213.38
214.45
236.75
217.21
219.85
205.07
196.4
193.02
202.51
215.21
212.16
230.89
240.05
242.97
243.15
247.1
260.41
262.03
248.32
277.89
287.54
298.54
295.45
289.81
