98.62
100.88
98.02
99.57
104.13
107.92
106.77
103.0
104.87
109.05
106.74
104.37
102.97
99.17
94.85
97.54
100.76
99.18
92.13
90.53
91.85
83.77
70.09
59.26
67.64
60.09
51.37
59.4
64.41
69.45
68.04
74.02
73.84
76.25
77.25
82.41
84.37
81.19
83.3
88.06
89.96
80.38
77.18
84.69
81.46
86.54
89.5
91.37
96.44
99.24
99.38
101.51
103.85
100.53
102.6
98.66
92.66
84.66
93.95
96.24
98.81
102.66
106.74
110.41
109.55
99.76
106.81
107.65
110.35
113.55
112.35
111.26
115.71
119.81
120.5
124.17
125.94
130.77
129.07
136.51
131.5
136.12
141.64
145.11
147.83
140.76
149.5
152.81
152.88
156.59
160.7
157.01
163.62
159.26
165.34
168.61
169.27
166.38
174.67
170.25
174.4
175.1
172.57
174.48
159.49
160.62
175.88
176.13
169.05
162.85
166.6
174.91
175.8
177.74
178.37
184.33
184.72
184.28
180.2
187.51
193.49
195.53
205.98
203.03
205.93
209.96
209.99
214.42
214.87
219.84
224.34
230.42
235.37
246.59
234.43
226.38
232.98
240.56
240.1
248.05
255.96
258.82
242.65
247.79
223.25
240.99
250.24
256.19
261.55
246.1
266.29
265.55
261.86
265.33
277.0
281.98
295.39
294.71
281.04
225.13
258.64
279.46
285.25
302.04
323.91
310.86
304.55
337.58
341.59
348.48
360.85
372.28
388.62
389.99
401.3
407.97
421.22
406.15
430.28
421.35
448.37
425.13
403.57
426.43
390.23
385.63
360.49
388.41
374.84
348.08
365.08
386.79
363.23
391.83
376.51
393.47
397.83
403.87
426.49
438.68
433.6
412.1
407.61
442.76
457.67
473.7
496.6
507.18
486.0
512.66
531.41
529.14
537.98
555.79
558.16
590.01
573.38
586.25
572.52
551.82
549.36
583.04
609.37
613.38
631.68
661.32
676.05
673.01
677.88
690.02
681.06
651.94
717.02
754.72
743.91
755.79
759.89
