kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_buy_sig_date,sig_buy_sig_w_close,sig_buy_mtf_score,sig_buy_emasma_score,sig_buy_early_score,sig_buy_near_score,sig_buy_gap_w,sig_buy_atr_dist,sig_buy_freshness_days,sig_sell_sig_date,sig_sell_sig_w_close,sig_sell_mtf_score,sig_sell_emasma_score,sig_sell_early_score,sig_sell_near_score,sig_sell_gap_w,sig_sell_atr_dist,sig_sell_freshness_days
SELL,27,SITM,2021-11-09,279.0,51.67,2021-10-26,240.6,6.22,7.21,1983.98,1976.77,15.9,10,rotation (out of top-N),2021-10-25,264.63,,5,-1,,82.56,,133,2021-11-08,255.17,,5,-1,,67.67,,147
SELL,28,DDS,2021-11-30,257.94,68.67,2021-11-02,183.72,6.31,8.86,5096.9,5088.04,40.33,19,rotation (out of top-N),2021-11-01,235.39,,5,-1,,96.69,,999,2021-11-29,203.69,,5,-0.3,,46.68,,999
SELL,29,TSLA,2021-11-09,391.2,32.67,2021-11-02,386.17,6.31,6.39,164.34,157.94,1.25,5,rotation (out of top-N),2021-11-01,407.23,,5,-0.0,,68.8,,63,2021-11-08,344.66,,5,0.7,,41.98,,70
SELL,30,LQDA,2021-11-16,4.98,3376.19,2021-11-09,4.06,6.85,8.41,3106.1,3097.69,22.6,5,rotation (out of top-N),2021-11-08,5.0,,5,1.5,,72.54,,28,2021-11-15,4.27,,5,2.1,,46.21,,35
SELL,31,DDOG,2021-11-23,170.61,70.6,2021-11-09,194.16,6.85,6.02,-1662.9,-1668.92,-12.18,10,rotation (out of top-N),2021-11-08,193.07,,5,-1,,67.7,,133,2021-11-22,181.19,,5,-0.6,,52.22,,147
SELL,32,IDT,2021-11-23,61.19,236.46,2021-11-09,57.97,6.85,7.23,761.39,754.15,5.5,10,rotation (out of top-N),2021-11-08,65.31,,5,-1,,77.86,,999,2021-11-22,57.53,,5,-0.4,,48.57,,999
SELL,33,SITM,2022-01-04,291.48,50.57,2021-11-16,261.14,6.6,7.37,1534.08,1526.71,11.56,33,rotation (out of top-N),2021-11-15,287.58,,5,-1,,84.62,,154,2022-01-03,242.79,,5,0.5,,30.27,,203
SELL,34,NVDA,2021-12-07,30.91,444.81,2021-11-16,29.69,6.6,6.87,542.67,535.79,4.06,14,rotation (out of top-N),2021-11-15,32.93,,5,-1,,72.96,,999,2021-12-06,30.13,,5,-0.4,,48.26,,999
SELL,35,SYNA,2021-12-21,264.49,51.15,2021-11-16,258.21,6.6,6.76,320.93,314.17,2.38,24,ratchet-ATR exit,2021-11-15,278.65,,5,-1,,72.8,,999,2021-12-20,278.35,,5,-0.8,,55.78,,999
SELL,36,LEU,2021-12-07,54.51,216.9,2021-11-23,63.66,6.9,5.91,-1984.63,-1990.54,-14.42,9,ratchet-ATR exit,2021-11-22,58.85,,5,-1,,82.38,,999,2021-12-06,57.49,,5,-1,,70.43,,999
SELL,37,COKE,2021-12-07,54.21,254.47,2021-11-23,54.26,6.9,6.9,-12.72,-19.62,-0.14,9,rotation (out of top-N),2021-11-22,57.12,,5,-0.9,,57.41,,999,2021-12-06,51.05,,5,0.2,,35.51,,999
SELL,38,NRP,2021-12-07,23.71,558.34,2021-11-23,24.73,6.9,6.62,-569.51,-576.13,-4.17,9,rotation (out of top-N),2021-11-22,25.38,,5,-1.0,,59.09,,999,2021-12-06,23.62,,5,-0.2,,43.05,,999
SELL,39,AEHR,2021-12-14,14.53,791.96,2021-11-23,17.43,6.9,5.75,-2300.64,-2306.4,-16.7,14,ratchet-ATR exit,2021-11-22,17.11,,5,-1,,115.53,,999,2021-12-13,15.59,,5,-1,,75.03,,999
SELL,40,NET,2021-11-30,192.37,75.09,2021-11-23,183.89,6.9,7.22,636.37,629.14,4.56,4,rotation (out of top-N),2021-11-22,200.61,,5,-1,,74.63,,999,2021-11-29,160.03,,5,0.2,,36.74,,999
SELL,41,AMBA,2021-12-14,193.81,88.63,2021-11-30,181.43,8.04,8.59,1098.15,1089.56,6.78,10,rotation (out of top-N),2021-11-29,193.82,,5,-0.3,,55.4,,91,2021-12-13,180.58,,5,0.2,,40.24,,105
SELL,42,BXC,2022-01-04,91.56,228.9,2021-11-30,70.25,8.04,10.48,4877.79,4867.32,30.27,24,rotation (out of top-N),2021-11-29,78.26,,5,-0.6,,51.96,,999,2022-01-03,81.07,,5,-0.1,,41.31,,999
SELL,43,BLDR,2021-12-21,76.77,170.59,2021-12-07,77.04,6.57,6.55,-46.06,-52.61,-0.4,10,rotation (out of top-N),2021-12-06,79.56,,5,-0.6,,52.4,,999,2021-12-20,82.12,,5,-0.6,,52.44,,999
SELL,44,LEU,2021-12-14,45.5,241.1,2021-12-07,54.51,6.57,5.48,-2172.3,-2177.78,-16.57,5,rotation (out of top-N),2021-12-06,57.49,,5,-1,,70.43,,999,2021-12-13,48.29,,5,-0.0,,40.71,,999
SELL,45,MXL,2021-12-21,70.51,190.47,2021-12-07,69.0,6.57,6.71,287.61,280.89,2.14,10,rotation (out of top-N),2021-12-06,74.92,,5,-0.9,,57.7,,999,2021-12-20,74.09,,5,-0.5,,50.31,,999
SELL,46,MRVL,2021-12-14,83.28,152.94,2021-12-07,85.93,6.57,6.37,-405.3,-411.66,-3.13,5,rotation (out of top-N),2021-12-06,87.49,,5,-0.6,,52.22,,999,2021-12-13,82.55,,5,-0.1,,41.38,,999
SELL,47,CAR,2022-01-04,195.53,69.44,2021-12-14,219.57,7.62,6.79,-1669.3,-1676.09,-10.99,14,ratchet-ATR exit,2021-12-13,205.36,,5,-1,,74.23,,999,2022-01-03,187.23,,5,-0.3,,46.52,,999
SELL,48,PI,2021-12-28,93.75,190.85,2021-12-14,79.89,7.62,8.95,2645.11,2636.17,17.29,9,rotation (out of top-N),2021-12-13,84.26,,5,1.7,,46.77,,56,2021-12-27,88.61,,5,0.3,,50.15,,70
SELL,49,AMR,2022-04-26,123.91,325.85,2021-12-14,46.79,7.62,20.19,25129.7,25109.51,164.69,91,ratchet-ATR exit,2021-12-13,48.88,,5,-0.5,,50.72,,999,2022-04-25,147.06,,5,-1,,109.98,,999
SELL,50,AEHR,2022-01-11,14.72,1049.32,2021-12-14,14.53,7.62,7.72,199.37,191.65,1.26,19,rotation (out of top-N),2021-12-13,15.59,,5,-1,,75.03,,999,2022-01-10,13.41,,5,0.6,,27.59,,999
SELL,51,CCB,2021-12-28,51.55,372.05,2021-12-14,40.98,7.62,9.59,3932.57,3922.98,25.73,9,rotation (out of top-N),2021-12-13,48.2,,5,-0.4,,47.37,,999,2021-12-27,50.97,,5,-0.5,,50.41,,999
SELL,52,LEU,2021-12-28,51.31,253.91,2021-12-21,52.58,6.68,6.51,-322.46,-328.98,-2.46,4,rotation (out of top-N),2021-12-20,54.01,,5,-0.7,,54.37,,999,2021-12-27,49.5,,5,0.1,,38.95,,999
SELL,53,IRTC,2022-01-04,120.36,122.89,2021-12-21,108.64,6.68,7.4,1440.24,1432.85,10.73,9,rotation (out of top-N),2021-12-20,118.94,,5,1.8,,55.13,,28,2022-01-03,101.91,,5,2.5,,35.29,,42
SELL,54,SYNA,2022-01-04,285.73,50.48,2021-12-21,264.49,6.68,7.21,1072.12,1064.91,7.98,9,rotation (out of top-N),2021-12-20,278.35,,5,-0.8,,55.78,,999,2022-01-03,251.74,,5,0.2,,35.83,,999
SELL,55,BLDR,2022-01-04,84.19,198.27,2021-12-28,84.17,8.34,8.35,2.97,-5.37,-0.03,5,rotation (out of top-N),2021-12-27,85.77,,5,-0.8,,56.38,,999,2022-01-03,78.63,,5,-0.1,,41.34,,999
SELL,56,LQDA,2022-01-25,5.34,3668.05,2021-12-28,4.55,8.34,9.79,2897.76,2887.97,17.3,19,ratchet-ATR exit,2021-12-27,4.89,,5,-0.1,,55.5,,77,2022-01-24,5.52,,5,-0.7,,59.61,,105
SELL,57,ACLS,2022-01-04,76.85,228.41,2021-12-28,73.07,8.34,8.78,863.37,854.6,5.12,5,rotation (out of top-N),2021-12-27,74.71,,5,-0.7,,54.08,,999,2022-01-03,68.61,,5,0.0,,39.98,,999
SELL,58,LEU,2022-01-11,48.33,304.61,2022-01-04,52.83,8.05,7.36,-1370.73,-1378.09,-8.56,5,rotation (out of top-N),2022-01-03,51.97,,5,-0.2,,43.05,,999,2022-01-10,45.95,,4.92,0.8,,24.59,,999
SELL,59,CAR,2022-01-11,190.5,82.3,2022-01-04,195.53,8.05,7.84,-413.98,-421.82,-2.62,5,rotation (out of top-N),2022-01-03,187.23,,5,-0.3,,46.52,,999,2022-01-10,185.56,,5,-0.1,,42.09,,999
SELL,60,NRP,2022-01-25,26.57,640.37,2022-01-04,25.13,8.05,8.51,922.13,913.62,5.68,14,ratchet-ATR exit,2022-01-03,26.04,,5,-0.3,,46.93,,999,2022-01-24,27.44,,5,-0.3,,45.39,,999
SELL,61,F,2022-01-25,14.89,958.45,2022-01-04,16.79,8.05,7.14,-1821.06,-1828.2,-11.36,14,rotation (out of top-N),2022-01-03,18.22,,5,-0.9,,58.21,,999,2022-01-24,14.65,,4.31,0.9,,21.56,,999
SELL,62,CUBI,2022-01-25,58.82,235.42,2022-01-04,68.36,8.05,6.92,-2244.77,-2251.69,-13.99,14,rotation (out of top-N),2022-01-03,74.62,,5,-1,,67.27,,999,2022-01-24,57.78,,4.55,0.9,,22.77,,999
SELL,63,CCB,2022-01-25,48.3,321.94,2022-01-04,49.98,8.05,7.77,-542.48,-550.25,-3.42,14,rotation (out of top-N),2022-01-03,53.45,,5,-0.7,,54.66,,999,2022-01-24,47.16,,5,0.5,,30.22,,999
SELL,64,DVN,2022-03-08,49.61,424.6,2022-01-04,37.9,8.05,10.53,4972.09,4961.56,30.83,43,rotation (out of top-N),2022-01-03,40.08,,5,-0.7,,53.9,,999,2022-03-07,48.88,,5,-0.7,,54.82,,999
SELL,65,APA,2022-02-15,27.14,592.92,2022-01-11,25.78,7.64,8.05,806.37,798.33,5.22,24,rotation (out of top-N),2022-01-10,28.89,,5,-0.3,,46.88,,999,2022-02-14,28.02,,5,0.4,,32.8,,999
SELL,66,IRTC,2022-03-08,128.03,116.89,2022-01-11,130.76,7.64,7.48,-319.7,-327.19,-2.14,38,rotation (out of top-N),2022-01-10,141.09,,5,1.2,,86.8,,49,2022-03-07,118.81,,5,0.2,,40.11,,105
SELL,67,PI,2022-01-25,76.54,185.68,2022-01-11,82.32,7.64,7.11,-1073.26,-1080.36,-7.07,9,rotation (out of top-N),2022-01-10,90.32,,5,0.1,,49.47,,84,2022-01-24,75.18,,4.44,1.3,,22.22,,98
SELL,68,LQDA,2022-03-08,6.52,2946.68,2022-01-25,5.34,7.87,9.61,3477.08,3467.48,22.04,29,rotation (out of top-N),2022-01-24,5.52,,5,-0.7,,59.61,,105,2022-03-07,6.2,,5,-0.8,,57.0,,147
SELL,69,EOG,2022-02-08,93.43,187.37,2022-01-25,83.98,7.87,8.75,1770.64,1761.89,11.2,10,rotation (out of top-N),2022-01-24,90.41,,5,0.2,,35.35,,999,2022-02-07,96.23,,5,-0.0,,40.52,,999
SELL,70,COP,2022-02-08,78.3,222.53,2022-01-25,70.71,7.87,8.71,1689.02,1680.31,10.68,10,rotation (out of top-N),2022-01-24,75.92,,5,0.1,,37.58,,999,2022-02-07,79.98,,5,-0.0,,40.59,,999
SELL,71,NRP,2022-03-01,28.71,592.22,2022-01-25,26.57,7.87,8.5,1267.35,1258.85,8.0,24,rotation (out of top-N),2022-01-24,27.44,,5,-0.3,,45.39,,999,2022-02-28,29.93,,5,-0.2,,43.51,,999
SELL,72,FANG,2022-02-01,102.11,162.79,2022-01-25,96.66,7.87,8.31,887.2,878.89,5.59,5,rotation (out of top-N),2022-01-24,105.26,,5,0.2,,36.26,,999,2022-01-31,107.93,,5,0.1,,37.84,,999
SELL,73,HAL,2022-02-15,28.81,605.67,2022-01-25,25.98,7.87,8.72,1714.04,1705.32,10.84,15,rotation (out of top-N),2022-01-24,28.76,,5,0.3,,37.57,,112,2022-02-14,29.58,,5,0.2,,36.62,,133
SELL,74,CHRD,2022-02-08,91.99,189.3,2022-02-01,87.97,8.33,8.71,761.0,752.29,4.52,5,rotation (out of top-N),2022-01-31,94.61,,5,0.1,,38.29,,999,2022-02-07,90.05,,5,0.5,,29.61,,999
SELL,75,OXY,2022-02-15,37.38,454.94,2022-02-08,38.32,8.72,8.5,-427.65,-436.15,-2.5,5,rotation (out of top-N),2022-02-07,40.36,,5,-0.2,,43.36,,999,2022-02-14,37.16,,5,0.5,,30.41,,999
SELL,76,PDS,2022-03-01,59.38,393.35,2022-02-08,44.32,8.72,11.68,5923.9,5912.22,33.91,14,rotation (out of top-N),2022-02-07,53.14,,5,-0.1,,41.36,,999,2022-02-28,58.66,,5,-0.4,,48.29,,999
SELL,77,PBF,2022-02-15,16.71,1010.63,2022-02-08,17.25,8.72,8.44,-545.74,-554.19,-3.18,5,rotation (out of top-N),2022-02-07,17.35,,5,2.3,,42.33,,35,2022-02-14,16.12,,5,2.7,,31.61,,42
SELL,78,TSEM,2022-03-01,46.67,358.67,2022-02-15,46.98,8.42,8.37,-109.39,-117.76,-0.7,9,rotation (out of top-N),2022-02-14,46.97,,5,-0.3,,46.09,,175,2022-02-28,46.95,,5,-0.1,,41.71,,189
SELL,79,BXC,2022-03-01,88.97,201.89,2022-02-15,83.45,8.42,8.98,1113.4,1104.42,6.56,9,rotation (out of top-N),2022-02-14,85.61,,5,-0.0,,40.58,,999,2022-02-28,89.05,,5,-0.1,,42.11,,999
SELL,80,HCC,2022-03-22,35.17,608.68,2022-02-15,27.68,8.42,10.7,4559.04,4548.33,27.0,24,rotation (out of top-N),2022-02-14,28.36,,5,0.0,,39.05,,168,2022-03-21,34.68,,5,-0.7,,53.11,,203
SELL,81,MIRM,2022-03-01,24.3,772.51,2022-02-15,21.81,8.42,9.39,1927.4,1918.01,11.38,9,rotation (out of top-N),2022-02-14,23.12,,5,2.7,,38.55,,21,2022-02-28,21.3,,5,3.1,,25.59,,35
SELL,82,OXY,2022-04-26,52.66,451.5,2022-03-01,41.54,9.38,11.89,5020.67,5008.78,26.71,39,ratchet-ATR exit,2022-02-28,52.8,,5,-1,,78.83,,999,2022-04-25,51.85,,5,-0.4,,48.32,,999
SELL,83,APA,2022-03-08,34.13,592.96,2022-03-01,31.63,9.38,10.12,1482.39,1472.28,7.85,5,rotation (out of top-N),2022-02-28,34.38,,5,-0.9,,57.77,,999,2022-03-07,34.02,,5,-0.7,,53.69,,999
SELL,84,LNTH,2022-05-10,56.63,399.47,2022-03-01,46.95,9.38,11.31,3868.9,3857.58,20.57,49,ratchet-ATR exit,2022-02-28,52.32,,5,-1,,89.66,,999,2022-05-09,63.98,,5,-1,,78.78,,999
SELL,85,MOS,2022-04-26,58.28,399.81,2022-03-01,46.91,9.38,11.65,4545.88,4534.23,24.18,39,rotation (out of top-N),2022-02-28,53.4,,5,-1,,61.09,,999,2022-04-25,55.8,,5,-0.0,,40.99,,999
SELL,86,CF,2022-03-29,87.27,249.77,2022-03-01,75.09,9.38,10.9,3042.2,3031.3,16.16,20,rotation (out of top-N),2022-02-28,83.28,,5,-0.7,,54.49,,999,2022-03-28,91.08,,5,-0.8,,56.11,,999
SELL,87,NBR,2022-03-15,137.55,130.05,2022-03-08,145.04,9.43,8.94,-974.1,-983.04,-5.21,5,rotation (out of top-N),2022-03-07,159.52,,5,1.4,,57.29,,42,2022-03-14,147.75,,5,2.0,,44.6,,49
SELL,88,PDS,2022-03-15,59.26,304.58,2022-03-08,61.93,9.43,9.02,-813.24,-822.27,-4.36,5,rotation (out of top-N),2022-03-07,67.27,,5,-1,,67.11,,999,2022-03-14,62.75,,5,-0.7,,53.52,,999
SELL,89,PBF,2022-03-15,19.23,1033.59,2022-03-08,18.25,9.43,9.94,1012.91,1002.98,5.32,5,rotation (out of top-N),2022-03-07,22.64,,5,-0.0,,80.44,,63,2022-03-14,18.55,,5,0.5,,47.02,,70
SELL,90,TDW,2022-04-19,23.24,1123.46,2022-03-08,16.79,9.43,13.05,7246.33,7233.28,38.35,29,rotation (out of top-N),2022-03-07,20.6,,5,1.3,,65.47,,42,2022-04-18,20.09,,5,0.3,,45.46,,84
SELL,91,LQDA,2022-04-05,7.26,3206.68,2022-03-15,5.8,9.3,11.64,4681.76,4670.12,25.11,15,rotation (out of top-N),2022-03-14,7.14,,5,-1,,75.88,,154,2022-04-04,6.64,,5,-0.6,,51.84,,175
SELL,92,CAR,2022-03-22,263.96,90.14,2022-03-15,206.33,9.3,11.9,5194.82,5182.92,27.87,5,rotation (out of top-N),2022-03-14,269.01,,5,-1,,76.02,,999,2022-03-21,249.77,,5,-0.9,,58.93,,999
SELL,93,IRTC,2022-04-12,148.63,173.04,2022-03-15,107.48,9.3,12.86,7120.76,7107.9,38.22,20,rotation (out of top-N),2022-03-14,138.42,,5,-0.9,,59.73,,112,2022-04-11,144.52,,5,-0.6,,51.64,,140
SELL,94,PDS,2022-04-26,71.05,346.98,2022-03-22,65.11,11.3,12.33,2061.06,2048.73,9.07,24,ratchet-ATR exit,2022-03-21,70.5,,5,-1,,69.05,,999,2022-04-25,71.9,,5,-0.7,,54.89,,999
SELL,95,VIST,2022-03-29,8.83,2636.15,2022-03-22,8.57,11.3,11.64,685.4,673.76,2.98,5,rotation (out of top-N),2022-03-21,9.22,,5,-1,,63.46,,999,2022-03-28,9.2,,5,-1.0,,59.35,,999
SELL,96,EQT,2022-04-26,37.68,725.25,2022-03-29,31.06,11.26,13.66,4801.12,4787.46,21.25,19,ratchet-ATR exit,2022-03-28,33.85,,5,-1,,66.06,,999,2022-04-25,37.35,,5,-1,,68.09,,999
SELL,97,PBF,2022-04-26,23.3,1162.94,2022-03-29,19.37,11.26,13.55,4570.35,4556.8,20.23,19,ratchet-ATR exit,2022-03-28,22.16,,5,-0.4,,70.73,,84,2022-04-25,26.05,,5,-0.9,,81.07,,112
SELL,98,CF,2022-04-12,99.31,247.79,2022-04-05,93.95,11.64,12.3,1328.15,1315.85,5.65,5,rotation (out of top-N),2022-04-04,98.79,,5,-1,,65.61,,999,2022-04-11,99.05,,5,-1,,62.41,,999
SELL,99,CNR,2022-04-26,38.67,697.1,2022-04-12,36.07,12.57,13.48,1812.46,1798.98,7.15,9,ratchet-ATR exit,2022-04-11,44.93,,5,-1,,80.22,,999,2022-04-25,43.77,,5,-1,,67.54,,999
SELL,100,NBR,2022-04-26,159.56,151.08,2022-04-12,166.43,12.57,12.05,-1037.93,-1049.98,-4.18,9,rotation (out of top-N),2022-04-11,195.28,,5,-0.3,,81.25,,77,2022-04-25,154.54,,5,0.6,,38.65,,91
SELL,101,CAR,2022-04-26,281.57,101.93,2022-04-19,256.14,13.05,14.35,2592.08,2577.73,9.87,5,rotation (out of top-N),2022-04-18,283.21,,5,-1,,61.57,,999,2022-04-25,254.47,,5,-0.1,,41.56,,999
SELL,102,OXY,2022-06-07,64.73,519.18,2022-04-26,52.66,13.67,16.8,6266.51,6249.71,22.86,29,rotation (out of top-N),2022-04-25,51.85,,5,-0.4,,48.32,,999,2022-06-06,60.21,,5,-0.4,,47.76,,999
SELL,103,CNR,2022-06-14,45.44,707.01,2022-04-26,38.67,13.67,16.06,4786.45,4770.39,17.45,34,ratchet-ATR exit,2022-04-25,43.77,,5,-1,,67.54,,999,2022-06-13,42.52,,5,0.1,,38.44,,999
SELL,104,EQT,2022-06-28,35.4,725.59,2022-04-26,37.68,13.67,12.84,-1654.33,-1667.18,-6.1,43,rotation (out of top-N),2022-04-25,37.35,,5,-1,,68.09,,999,2022-06-27,32.33,,3.95,1.0,,19.73,,999
SELL,105,AMR,2022-06-14,141.33,220.64,2022-04-26,123.91,13.67,15.59,3843.63,3828.03,14.0,34,ratchet-ATR exit,2022-04-25,147.06,,5,-1,,109.98,,999,2022-06-13,137.42,,5,-0.6,,51.44,,999
SELL,106,PDS,2022-05-03,62.99,384.8,2022-04-26,71.05,13.67,12.12,-3101.49,-3113.61,-11.39,5,rotation (out of top-N),2022-04-25,71.9,,5,-0.7,,54.89,,999,2022-05-02,65.38,,5,0.1,,38.45,,999
SELL,107,STNG,2022-07-12,28.65,1443.51,2022-04-26,18.94,13.67,20.68,14016.47,13995.79,51.19,52,ratchet-ATR exit,2022-04-25,22.36,,5,1.8,,50.51,,42,2022-07-11,31.81,,5,-1.0,,66.96,,119
SELL,108,NRP,2022-05-17,37.69,777.15,2022-04-26,35.18,13.67,14.65,1950.64,1936.0,7.08,15,rotation (out of top-N),2022-04-25,36.23,,5,-0.4,,47.53,,999,2022-05-16,37.72,,5,-0.2,,43.82,,999
