date,equity,positions
2023-07-07,1360300.28,25
2023-07-10,1408594.7,25
2023-07-11,1433301.8,25
2023-07-12,1445579.67,25
2023-07-13,1514561.49,25
2023-07-14,1500382.03,25
2023-07-17,1513983.75,25
2023-07-18,1542412.24,25
2023-07-19,1601100.01,25
2023-07-20,1538132.26,25
2023-07-21,1527049.45,25
2023-07-24,1531814.5,25
2023-07-25,1543044.47,25
2023-07-26,1579272.51,25
2023-07-27,1559379.09,25
2023-07-28,1629779.83,25
2023-07-31,1661109.73,25
2023-08-01,1662003.08,25
2023-08-02,1683389.18,25
2023-08-03,1716480.98,25
2023-08-04,1750966.62,25
2023-08-07,1757260.75,25
2023-08-08,1762018.83,25
2023-08-09,1720033.22,25
2023-08-10,1764248.44,25
2023-08-11,1772651.68,25
2023-08-14,1805067.09,25
2023-08-15,1798464.8,25
2023-08-16,1763910.54,25
2023-08-17,1707178.56,25
2023-08-18,1735425.39,25
2023-08-21,1772859.24,25
2023-08-22,1775165.24,25
2023-08-23,1839816.83,25
2023-08-24,1813306.88,25
2023-08-25,1825389.18,25
2023-08-28,1850845.06,25
2023-08-29,1909205.62,25
2023-08-30,1955937.78,25
2023-08-31,1964232.16,25
2023-09-01,1995677.96,25
2023-09-05,1954962.95,25
2023-09-06,1938269.11,25
2023-09-07,1930422.87,25
2023-09-08,1923576.04,25
2023-09-11,1939388.37,25
2023-09-12,1909976.84,25
2023-09-13,1890759.0,25
2023-09-14,1932570.73,25
2023-09-15,1918220.69,25
2023-09-18,1911924.58,25
2023-09-19,1883118.43,25
2023-09-20,1867306.42,25
2023-09-21,1833420.62,25
2023-09-22,1847777.95,25
2023-09-25,1872042.35,25
2023-09-26,1844860.75,25
2023-09-27,1900227.53,25
2023-09-28,1970233.16,25
2023-09-29,1953978.86,25
2023-10-02,1932788.98,25
2023-10-03,1872140.25,25
2023-10-04,1890213.75,25
2023-10-05,1893357.32,25
2023-10-06,1937423.46,25
2023-10-09,1943961.75,25
2023-10-10,1984015.43,25
2023-10-11,2015146.8,25
2023-10-12,1984799.31,25
2023-10-13,1937902.25,25
2023-10-16,1957721.71,25
2023-10-17,1991046.18,25
2023-10-18,1939261.46,25
2023-10-19,1896412.81,25
2023-10-20,1874232.1,25
2023-10-23,1877041.96,25
2023-10-24,1917151.41,25
2023-10-25,1909388.83,25
2023-10-26,1898265.27,25
2023-10-27,1921464.61,25
2023-10-30,1931134.99,25
2023-10-31,1939587.46,25
2023-11-01,1972853.86,25
2023-11-02,2059266.26,25
2023-11-03,2104362.19,25
2023-11-06,2094394.81,25
2023-11-07,2115175.3,25
2023-11-08,2127878.93,25
2023-11-09,2184964.18,25
2023-11-10,2232590.89,25
2023-11-13,2250576.14,25
2023-11-14,2338737.65,25
2023-11-15,2333086.96,25
2023-11-16,2317516.42,25
2023-11-17,2365229.69,25
2023-11-20,2401824.12,25
2023-11-21,2377263.9,25
2023-11-22,2402683.54,25
2023-11-24,2425577.72,25
