symbol,trades,win_rate_pct,net_pnl_usd,avg_net_pnl_usd,avg_return_pct,best_trade_pct,worst_trade_pct,avg_hold_days
BBIO,7,42.9,89429.38,12775.63,1.94,19.38,-8.61,9.1
BE,12,100.0,1415464237.4,117955353.12,43.28,109.38,8.37,15.9
BELFA,2,50.0,9999.12,4999.56,1.18,4.52,-2.16,7.0
BELFB,7,100.0,33264.23,4752.03,24.99,35.78,9.8,20.4
BLBD,11,90.9,1180050.99,107277.36,34.8,50.95,-1.76,14.5
BLDR,4,25.0,34221.66,8555.41,5.0,21.58,-1.13,6.2
BLTE,1,100.0,9121.46,9121.46,2.02,2.02,2.02,5.0
BMA,6,83.3,-401438.45,-66906.41,12.9,22.6,-4.61,8.2
BNTX,1,0.0,-1503.1,-1503.1,-15.04,-15.04,-15.04,5.0
BROS,1,0.0,-49888.5,-49888.5,-0.12,-0.12,-0.12,5.0
BXC,5,100.0,5850.24,1170.05,17.05,30.22,6.56,12.6
CAKE,1,0.0,-336734669.83,-336734669.83,-5.48,-5.48,-5.48,5.0
CAMT,7,85.7,167914.53,23987.79,9.71,21.93,-2.1,19.1
CAR,16,93.8,1613220274.19,100826267.14,51.42,182.68,-6.09,17.8
CAVA,3,100.0,1614680.27,538226.76,31.53,35.56,26.87,19.3
CCB,4,75.0,3270.4,817.6,11.78,25.73,-3.42,8.2
CCL,2,100.0,75562.21,37781.11,29.37,30.8,27.93,7.0
CECO,8,87.5,41283.54,5160.44,10.15,24.59,-1.23,8.0
CELC,13,84.6,443649117.33,34126855.18,53.16,107.59,-9.11,26.2
CF,5,80.0,4586.1,917.22,8.91,14.46,-0.87,9.0
CHRD,1,100.0,815.55,815.55,4.52,4.52,4.52,5.0
CIB,1,0.0,-1779631.01,-1779631.01,-3.86,-3.86,-3.86,5.0
CIEN,7,85.7,888438246.35,126919749.48,20.54,46.96,-3.72,12.9
CLS,10,80.0,27236331.88,2723633.19,11.48,25.32,-5.34,12.3
CMPR,1,100.0,18879.82,18879.82,12.86,12.86,12.86,5.0
CNR,17,94.1,-37874.27,-2227.9,12.14,37.61,-15.66,16.8
COCO,5,100.0,44391.15,8878.23,7.34,10.71,3.21,5.6
COIN,9,88.9,928637.25,103181.92,23.12,48.75,-4.89,13.1
COKE,2,0.0,-1407.94,-703.97,-3.9,-0.14,-7.67,7.0
COP,1,100.0,1789.37,1789.37,10.44,10.44,10.44,10.0
CORT,5,40.0,-364282563.06,-72856512.61,-5.75,5.77,-32.61,5.2
CRDO,10,80.0,37575618.26,3757561.83,7.43,18.24,-8.84,12.1
CROX,1,100.0,9400.21,9400.21,11.37,11.37,11.37,9.0
CRS,3,100.0,505798.06,168599.35,15.05,17.9,10.84,18.0
CUBI,5,80.0,171626.13,34325.23,10.82,34.95,-13.99,7.8
CVLT,1,100.0,369348.0,369348.0,9.37,9.37,9.37,5.0
CVNA,23,91.3,5462899.55,237517.37,28.65,107.83,-12.76,25.3
CVSA,2,100.0,11058566.29,5529283.14,11.01,17.8,4.21,5.0
CYTK,2,0.0,-231430.52,-115715.26,-12.44,-3.51,-21.37,9.5
DAVE,20,90.0,90538814.11,4526940.71,59.36,157.46,-12.35,23.5
DBD,10,70.0,424824.9,42482.49,20.7,56.55,-8.52,32.6
DD,5,60.0,10305979.87,2061195.97,0.66,3.42,-4.0,7.2
DDOG,2,50.0,-886.5,-443.25,-2.38,7.32,-12.07,7.0
DDS,6,66.7,4861.96,810.33,27.25,58.22,-6.1,9.8
DELL,8,87.5,704024954.09,88003119.26,5.01,15.47,-12.95,12.9
DGII,3,100.0,10203.28,3401.09,13.23,16.34,9.23,6.7
DK,3,0.0,-359259226.57,-119753075.52,-6.46,-1.02,-12.22,7.0
DNTH,8,100.0,856975326.51,107121915.81,28.5,55.81,4.84,12.8
DOCN,4,100.0,1640794136.33,410198534.08,12.77,27.28,1.28,10.8
DRUG,13,76.9,88649568.17,6819197.55,190.04,1485.77,-15.15,12.1
DUOL,3,100.0,21586385.57,7195461.86,31.87,38.27,25.33,11.3
DVN,8,100.0,11972.8,1496.6,14.08,29.63,3.83,16.2
DXPE,1,100.0,2137180.08,2137180.08,5.88,5.88,5.88,9.0
EA,1,0.0,-31500341.84,-31500341.84,-0.05,-0.05,-0.05,4.0
EAT,2,100.0,10772143.82,5386071.91,14.46,27.46,1.46,5.0
ECHO,8,75.0,334551988.9,41818998.61,21.69,53.34,-7.48,14.0
ELF,10,100.0,69911.65,6991.16,15.99,30.15,1.8,14.9
ELVN,12,91.7,65046.47,5420.54,31.48,112.52,-3.44,26.4
ENLT,2,50.0,54806069.35,27403034.67,2.14,4.85,-0.57,5.0
EOG,1,100.0,1848.03,1848.03,11.07,11.07,11.07,10.0
EQT,10,90.0,8593.02,859.3,15.14,33.26,-5.86,15.0
ESLT,6,66.7,-615584.14,-102597.36,5.57,18.49,-8.27,12.3
ESTC,2,100.0,346262.3,173131.15,48.86,52.9,44.81,7.5
F,2,50.0,-1908.66,-954.33,-3.02,5.31,-11.36,9.5
FANG,1,100.0,918.75,918.75,5.59,5.59,5.59,5.0
FBRX,9,100.0,4194594203.29,466066022.59,24.27,73.81,0.11,9.3
FCAP,2,100.0,12681585.77,6340792.88,21.89,23.98,19.8,7.5
FEIM,1,100.0,62530818.53,62530818.53,8.31,8.31,8.31,4.0
FET,2,0.0,-23450370.33,-11725185.17,-0.9,-0.09,-1.71,5.0
FLXS,1,0.0,-32577.93,-32577.93,-1.71,-1.71,-1.71,5.0
FORM,4,100.0,901861487.56,225465371.89,32.3,42.53,22.13,13.0
FSLR,9,77.8,-3528.72,-392.08,2.08,9.86,-5.5,11.7
FTAI,10,100.0,2272485.93,227248.59,11.65,23.78,1.58,9.5
FTI,1,100.0,17639.47,17639.47,3.9,3.9,3.9,5.0
FUTU,4,100.0,284182.24,71045.56,9.92,17.94,5.11,8.8
GH,1,100.0,5006839.94,5006839.94,9.31,9.31,9.31,5.0
GRAL,3,66.7,114815939.22,38271979.74,19.16,39.66,-8.38,6.3
GRBK,3,100.0,82215.51,27405.17,27.23,36.91,9.88,8.3
GSAT,4,100.0,62426127.57,15606531.89,9.5,22.56,0.76,9.8
HAL,2,100.0,1792.38,896.19,12.34,13.99,10.69,12.5
HCC,2,100.0,5288.3,2644.15,26.14,26.52,25.76,19.0
HCI,2,100.0,18117.81,9058.9,10.22,17.91,2.54,4.5
HOOD,11,90.9,85944788.86,7813162.62,29.4,70.2,-4.82,24.9
HOV,2,100.0,24305.68,12152.84,11.37,12.74,9.99,9.5
HPE,1,0.0,-297293505.45,-297293505.45,-4.66,-4.66,-4.66,5.0
HRI,3,100.0,3666.39,1222.13,21.1,34.13,3.1,10.0
HURN,1,100.0,290.37,290.37,0.85,0.85,0.85,9.0
HUT,8,87.5,7582719.53,947839.94,17.29,41.81,-2.0,8.9
HWKN,2,100.0,418148.55,209074.27,5.25,8.07,2.42,5.0
ICHR,10,80.0,515674090.82,51567409.08,13.76,49.55,-18.11,11.4
ICUI,1,100.0,354151.27,354151.27,8.01,8.01,8.01,5.0
IDT,4,75.0,1359.99,340.0,6.42,20.0,-11.42,6.0
IESC,2,100.0,439984.68,219992.34,22.78,25.97,19.59,7.5
INBX,5,80.0,291726626.43,58345325.29,61.78,107.4,-12.17,19.2
INOD,25,84.0,24841371.37,993654.85,20.35,113.35,-23.93,13.6
INSM,6,66.7,254449.59,42408.27,11.35,28.55,-5.52,19.8
INSW,7,100.0,28683.98,4097.71,22.57,41.01,5.2,27.0
INTC,2,100.0,867383397.0,433691698.5,14.37,26.87,1.86,10.0
IPAR,2,50.0,-244.89,-122.45,0.01,3.37,-3.36,5.0
IRON,8,100.0,146107.61,18263.45,19.77,35.15,10.0,14.0
IRTC,10,70.0,18334036.26,1833403.63,21.76,57.66,-6.35,15.9
KYMR,1,100.0,15181.36,15181.36,0.96,0.96,0.96,5.0
LASR,9,100.0,254190434.46,28243381.61,18.67,34.69,2.65,11.8
LEU,20,75.0,172612109.38,8630605.47,27.34,82.63,-11.42,15.3
LITE,12,100.0,2047137682.99,170594806.92,57.24,98.23,23.69,19.7
LMB,19,100.0,339303.11,17858.06,18.82,32.35,0.14,12.6
LMND,2,100.0,10125234.6,5062617.3,38.74,45.37,32.11,7.0
LNTH,10,90.0,1631211.6,163121.16,22.57,59.76,-8.49,27.3
LQDA,14,85.7,-322442224.62,-23031587.47,16.5,55.09,-16.19,10.2
LRN,2,100.0,8622563.9,4311281.95,19.61,24.63,14.6,5.0
MAN,2,50.0,-180456516.22,-90228258.11,-0.99,1.22,-3.21,6.0
MBX,6,100.0,456094096.89,76015682.81,16.6,31.07,3.43,7.8
MDB,2,100.0,15839.28,7919.64,3.21,5.84,0.59,5.0
MDGL,7,85.7,21240.23,3034.32,10.56,24.85,-3.02,22.1
META,1,100.0,22409.8,22409.8,15.26,15.26,15.26,5.0
MIRM,1,100.0,2187.11,2187.11,11.38,11.38,11.38,9.0
MNPR,22,95.5,169814009.64,7718818.62,62.22,214.55,-18.26,16.7
MOD,10,90.0,136579.95,13658.0,15.4,31.03,-2.86,9.4
MOS,5,80.0,3052.32,610.46,18.54,40.01,-7.06,18.8
MPTI,5,60.0,-141526.38,-28305.28,-0.3,18.65,-25.35,10.8
MRNA,3,33.3,73764659.49,24588219.83,-2.59,1.28,-5.78,5.7
MRVL,3,66.7,536731938.97,178910646.32,7.74,18.08,-3.13,8.0
MSGE,1,100.0,21886.39,21886.39,15.75,15.75,15.75,5.0
MSTR,18,83.3,10821886.5,601215.92,22.57,100.3,-9.19,9.8
MU,10,100.0,3252673361.45,325267336.14,31.88,60.21,2.78,14.8
MUSA,1,0.0,-284.77,-284.77,-0.86,-0.86,-0.86,10.0
MXL,9,77.8,2241676940.62,249075215.62,30.2,138.29,-16.15,11.1
NBIS,7,85.7,90943461.66,12991923.09,20.04,35.63,-11.05,13.6
NBR,3,33.3,-1831.71,-610.57,3.48,19.82,-5.21,6.0
NET,3,100.0,3077.26,1025.75,25.42,31.3,21.39,15.0
NKTR,9,77.8,60859483.09,6762164.79,29.41,74.55,-3.85,19.1
NRG,1,100.0,5397601.66,5397601.66,7.5,7.5,7.5,14.0
NRP,8,87.5,5557.69,694.71,5.8,21.69,-4.17,10.9
NUTX,22,90.9,59172582.64,2689662.85,34.89,165.92,-10.08,12.7
NVDA,14,100.0,425578.17,30398.44,14.24,40.51,4.06,13.7
OII,4,100.0,10945.88,2736.47,5.15,9.14,0.44,6.2
OKTA,1,0.0,-132862967.31,-132862967.31,-2.27,-2.27,-2.27,2.0
OLLI,1,0.0,-819.83,-819.83,-2.5,-2.5,-2.5,5.0
ORKA,12,91.7,1947024364.9,162252030.41,14.14,62.15,-0.89,9.4
OXY,11,72.7,12633.24,1148.48,9.89,30.22,-7.4,13.2
PARR,4,75.0,20977189.89,5244297.47,16.37,27.55,-1.24,7.8
PAYC,1,0.0,-34603722.62,-34603722.62,-0.59,-0.59,-0.59,2.0
PBF,13,84.6,-77179461.8,-5936881.68,15.65,35.82,-3.18,13.2
PCVX,4,75.0,-60638.13,-15159.53,22.38,31.74,-1.89,20.5
PDD,4,75.0,42541.17,10635.29,1.18,3.3,-3.07,6.2
PDEX,4,75.0,14011990.62,3502997.66,10.82,34.71,-7.33,14.8
PDS,8,87.5,10716.95,1339.62,11.58,33.91,-4.36,9.1
PENG,3,66.7,2457153448.27,819051149.42,17.36,37.96,-2.95,7.7
PI,8,87.5,653964.43,81745.55,15.08,36.06,-7.07,6.5
PKX,1,0.0,-21077.86,-21077.86,-6.18,-6.18,-6.18,5.0
PLMR,4,75.0,5696013.99,1424003.5,4.61,12.98,-3.04,6.2
PLPC,3,66.7,28644.44,9548.15,5.82,20.57,-4.74,5.0
PLTR,24,95.8,54797707.64,2283237.82,24.07,73.49,-6.05,16.2
POWL,10,90.0,245862389.38,24586238.94,19.39,42.48,-5.79,8.7
PRAX,15,86.7,1254813259.76,83654217.32,88.44,245.46,-3.44,29.5
PTGX,8,87.5,268526.75,33565.84,18.42,51.57,-18.74,15.1
PVLA,20,85.0,721192481.19,36059624.06,18.52,43.32,-8.38,11.5
RDVT,1,0.0,-933.48,-933.48,-6.09,-6.09,-6.09,5.0
RKLB,11,90.9,18652133.33,1695648.48,70.64,154.24,-26.85,36.7
RMBS,1,100.0,14117.81,14117.81,6.86,6.86,6.86,9.0
ROOT,26,84.6,26174630.73,1006716.57,43.06,199.34,-14.77,16.3
RVMD,2,100.0,226213519.63,113106759.81,37.47,49.95,24.98,9.5
RYTM,18,94.4,432917.41,24050.97,26.48,103.67,-1.65,25.6
SBR,1,0.0,-3538.57,-3538.57,-9.14,-9.14,-9.14,5.0
SDS,2,50.0,5443202.08,2721601.04,1.76,11.83,-8.3,7.0
SEI,7,71.4,-5597079.61,-799582.8,5.98,16.51,-9.38,14.9
SEZL,16,93.8,1341596932.5,83849808.28,76.64,224.12,-2.18,15.6
SFM,2,50.0,-237009.38,-118504.69,-2.96,0.37,-6.3,5.0
SHOP,1,100.0,56281.54,56281.54,35.41,35.41,35.41,5.0
SII,1,100.0,79004011.88,79004011.88,6.11,6.11,6.11,5.0
SIMO,2,100.0,896282871.06,448141435.53,10.08,16.54,3.63,7.0
SITM,7,85.7,3465.61,495.09,8.49,16.85,-7.12,13.7
SKYW,3,100.0,70695.24,23565.08,11.11,16.49,8.31,10.7
SLGL,19,78.9,786237282.64,41380909.61,35.94,157.28,-10.27,13.6
SMCI,22,90.9,845376.04,38426.18,45.98,138.74,-19.25,18.2
SNDK,6,66.7,130035758.31,21672626.39,19.72,52.48,-16.34,14.7
SQM,3,100.0,7478.87,2492.96,12.95,21.41,1.23,9.3
STNG,12,91.7,15880.48,1323.37,34.4,76.19,-2.11,29.6
STRL,3,100.0,61618.59,20539.53,16.85,19.74,13.95,14.7
STRT,1,100.0,494279.41,494279.41,12.11,12.11,12.11,5.0
STX,6,66.7,1626466010.93,271077668.49,15.02,33.78,-12.29,6.5
SU,1,100.0,4136.87,4136.87,14.34,14.34,14.34,5.0
SYNA,6,83.3,-8.57,-1.43,5.2,9.65,-2.97,12.7
SYRE,16,87.5,-703565743.09,-43972858.94,23.91,67.01,-18.78,13.4
TDW,8,87.5,6901.0,862.63,11.6,31.48,-6.83,12.1
TEAM,2,50.0,10834141.89,5417070.95,-3.28,0.19,-6.76,3.5
TER,2,100.0,241619638.84,120809819.42,22.99,25.25,20.74,9.5
TGTX,14,78.6,-7575488.43,-541106.32,28.03,105.35,-12.59,17.9
TMDX,12,83.3,-62169.81,-5180.82,14.25,60.07,-1.03,16.2
TNK,10,80.0,26773.88,2677.39,19.44,56.72,-5.77,20.6
TPC,11,90.9,12568752.73,1142613.88,18.24,48.3,-1.72,14.8
TPL,3,66.7,4342.01,1447.34,9.5,20.83,-3.46,8.3
TPR,1,0.0,-816148.81,-816148.81,-1.91,-1.91,-1.91,5.0
TSEM,3,66.7,500163530.66,166721176.89,20.23,36.06,-0.7,9.3
TSLA,1,100.0,183.2,183.2,1.25,1.25,1.25,5.0
TTMI,2,100.0,11915114.1,5957557.05,9.86,11.95,7.76,6.5
TVTX,3,100.0,1718756.67,572918.89,18.74,32.01,8.5,28.3
TWLO,1,100.0,1212703.44,1212703.44,3.28,3.28,3.28,5.0
TWST,6,100.0,1975413308.4,329235551.4,21.06,28.68,7.97,11.7
UCTT,2,100.0,614691663.37,307345831.69,21.71,32.35,11.06,11.5
UFCS,1,100.0,1444.37,1444.37,4.21,4.21,4.21,9.0
UI,1,100.0,564157.55,564157.55,1.55,1.55,1.55,9.0
URBN,1,100.0,13273851.67,13273851.67,17.22,17.22,17.22,9.0
UTL,1,100.0,238.36,238.36,0.69,0.69,0.69,9.0
VICR,6,100.0,747137581.17,124522930.2,27.61,50.99,16.29,19.2
VIST,11,81.8,-4499.6,-409.05,14.38,45.2,-4.88,11.5
VLO,4,75.0,7061.59,1765.4,14.98,28.92,-2.25,8.8
VPG,5,100.0,2749259583.26,549851916.65,53.69,71.79,20.35,19.0
VRT,10,90.0,759274.72,75927.47,32.02,51.49,-2.94,26.9
VSAT,7,71.4,94594024.29,13513432.04,22.2,54.23,-8.87,12.0
VST,5,80.0,1223691.59,244738.32,9.16,17.63,-9.66,11.8
VSXY,3,100.0,165551220.12,55183740.04,10.34,13.78,7.64,6.7
W,1,100.0,28035.44,28035.44,7.77,7.77,7.77,5.0
WDC,9,77.8,-119450300.39,-13272255.6,6.6,14.56,-7.63,8.0
WFRD,5,100.0,45547.03,9109.41,15.65,22.96,6.69,13.8
WGS,25,84.0,19676140.58,787045.62,62.96,192.2,-7.08,42.5
WLDN,5,100.0,37540329.57,7508065.91,19.2,47.33,4.25,20.8
WLFC,9,88.9,4883103.4,542567.04,14.97,48.87,-3.69,12.7
XENE,3,66.7,1022.95,340.98,4.59,12.2,-5.24,8.3
XMTR,6,83.3,4600541.18,766756.86,8.16,17.45,-5.59,8.3
XPO,3,66.7,-6939.03,-2313.01,-0.59,1.06,-3.81,5.0
YPF,9,77.8,271232.65,30136.96,13.69,48.34,-8.09,15.6
